	TH_HAZ_LAT_60_1	TH_OOE_CLE_60	TH_OOE_TRA1_60	TH_OOR_GAL_60	TH_OOR_MAS_60	TH_PEA_LIO_60	TH_PIS_LAT_60	TH_SES_KAD1_60	TH_SES_KAD2_60	TH_SES_MAR_60	TH_WAL_LAT_60	TH_AVO_CHO_60	TH_OOE_ANT3_60	TH_OOE_ANT4_60	TH_OOE_AUM_60	TH_OOE_AUR_60	TH_OOE_GIA_60	TH_OOE_ILF_60	TH_OOE_ILF2_60	TH_OOE_MAS_60	TH_OOE_ACU_60	TH_OOE_BUO_60	TH_OOE_COL3_60	TH_SUN_SAF2_60	TH_GRA_BAS1_60	TH_GRA_CAR_60	TH_OOE_ANT1_60	TH_OOE_ANT2_60	TH_OOE_BOR_60	TH_OOE_CEN_60	TH_OOE_COL2_60	TH_OOE_COL5_60	TH_OOE_FIL_60	TH_OOE_FRA1_60	TH_SES_GRE_60	TH_ALM_KIS_60	TH_ALM_LAT_60	TH_FLA_GOL1_60	TH_GRA_BAS2_60	TH_MAC_HGV_60	TH_OOE_COL4_60	TH_OOE_FRA2_60_1	TH_OOE_FRA3_60_1	TH_OOE_LOR_60	TH_OOE_MIN_60_1	TH_OOE_PAR_60	TH_OOE_PLA_60	TH_OOE_PRT_60	TH_OOE_VAL_60	TH_OOR_FIL_60_1	TH_PUM_PEL_60	TH_RIC_EPI_60	TH_SES_CLI_60	TH_SES_DID2_60	TH_SES_LAT_60	TH_SES_TOK_60	TH_SES_YEO_60	TH_SUN_SAF1_60_1	TH_AVO_SAN2_60_1	TH_CAN_COM_60_1	TH_HAZ_GEO_60	TH_OOE_ALL_60	TH_CAN_CED_60_2	TH_COR_MAZ_60	TH_FLA_GOL2_60	TH_OOE_CAL_60	TH_OOE_CRI_60	TH_OOE_DOM_60	TH_OOE_FRA4_60	TH_OOE_GEM_60	TH_OOE_KRI_60	TH_OOE_KRN1_60	TH_OOE_PAE_60	TH_OOE_TRA2_60	TH_PEA_CED_60	TH_SES_DID1_60	TH_SUN_UNI_60	TH_AVO_LAT_60	TH_AVO_OLI_	TH_AVO_SAN1_60	TH_OOE_KRN2_60	TH_OOE_KRT_60	TH_OOE_NEF_60	TH_OOE_NUN_60	TH_OOE_SAM1_60	TH_OOE_SAM2_60	TH_OOE_SOL_60	TH_PEA_PLA_60	TH_PUM_GEA_60	TH_SUN_CED_60	TH_SUN_COM_60	TH_CAN_HAR_60	TH_GRA_MAN_60	TH_HEM_GOL_60	TH_HEM_SAT_60	TH_OOE_COL1_60	TH_OOE_HER_60	
6.31941	-0.593491	-0.173999	-0.0241619	-0.154358	-0.364768	-0.375823	0.042879	-0.103169	-0.12243	-0.188617	-0.646573	-0.171453	-0.111636	-0.0741977	-0.372753	0.052358	-0.122106	-0.046853	-0.122625	-0.23877	-0.0743786	-0.30785	0.0328749	-0.607264	-0.656769	-0.692587	-0.229495	-0.0961692	-0.0377914	-0.168322	-0.0656003	0.0761763	-0.00848583	-0.154621	-0.0342244	-0.305545	-0.314161	-0.557638	-0.54277	-0.272054	-0.149493	-0.143938	-0.155472	0.126094	-0.0764662	-0.173551	-0.288872	0.0225623	-0.124063	-0.119412	0.176199	-0.232362	-0.0446751	-0.148073	0.0296829	-0.134233	0.0475822	-0.168746	-0.213282	-0.125437	-0.170893	0.00343704	-0.0785542	-0.140884	-0.857474	-0.126839	-0.13068	-0.111372	-0.229133	-0.210641	-0.112563	0.0716363	-0.160624	-0.00467147	-0.314329	-0.389048	-0.338292	-0.0978526	0.261596	-0.211242	-0.109144	-0.00987304	-0.0615428	-0.18722	0.0257154	0.108342	-0.161619	0.0248314	-0.0606461	-0.254052	-0.113189	-0.161261	-0.376682	-0.687029	-0.669416	-0.0145148	-0.0991429	
6.32238	-0.587906	-0.0784621	-0.0522867	-0.224099	-0.377986	-0.484604	0.0987639	-0.109518	-0.0907792	-0.12372	-0.722644	-0.174798	-0.0780732	0.0727168	-0.27709	0.0724953	-0.233994	0.210832	-0.210644	-0.237905	-0.150985	-0.22701	0.0789328	-0.445021	-0.702129	-0.757272	-0.089277	-0.111092	-0.0433557	-0.211043	-0.0350401	0.0770425	-0.100825	-0.202531	-0.103047	-0.368851	-0.269419	-0.51328	-0.565025	-0.237183	-0.19611	-0.123047	-0.251763	0.11121	-0.0870192	-0.264969	-0.179216	0.054734	-0.151095	-0.0319722	0.0966308	0.00116009	-0.0163086	-0.151451	-0.138723	-0.25031	-0.0628598	-0.0932301	-0.0681698	-0.121721	-0.137121	-0.14381	0.0330409	-0.179433	-0.780323	-0.172704	-0.0268032	-0.0498366	-0.107435	-0.000715964	-0.102137	-0.0429114	-0.167137	-0.0518812	-0.390103	-0.451617	-0.360407	-0.0186107	0.15606	-0.274178	-0.0387468	-0.0647079	-0.0636029	-0.21466	-0.0548477	0.0166311	0.0532199	0.0160638	-0.126622	-0.168001	-0.119256	-0.284512	-0.382174	-0.63985	-0.658321	-0.0427756	-0.158949	
6.32535	-0.363178	-0.0815743	-0.125183	-0.289361	-0.293265	-0.472339	0.061819	-0.281899	-0.111064	-0.116955	-0.75079	-0.306246	-0.123541	0.0609077	-0.0321836	0.0288374	-0.27373	0.332513	-0.280547	-0.157657	-0.173256	-0.141242	0.05479	-0.386486	-0.71502	-0.640036	0.00878716	-0.0103725	-0.0537947	0.0245964	0.0478552	-0.053903	-0.156448	-0.297964	-0.217447	-0.34851	-0.19514	-0.556278	-0.499507	-0.150587	-0.164775	-0.0653626	-0.236414	0.0434534	-0.0608046	-0.222502	-0.0440224	-0.00749298	-0.046231	0.0205038	-0.148939	0.0539276	-0.00795018	-0.22806	-0.255242	-0.261831	-0.148144	-0.0528332	-0.07794	-0.163264	-0.0934555	-0.143475	-0.237149	-0.238249	-0.72358	-0.0975655	0.0917205	-0.111966	0.0242217	0.0616209	-0.104109	-0.0650438	-0.0982816	0.00967555	-0.257968	-0.388493	-0.357107	0.017533	0.0508527	-0.255659	-0.014103	-0.0759329	-0.100893	-0.238733	-0.152861	-0.0727513	0.0820246	-0.0843226	-0.189261	-0.174959	-0.208133	-0.255738	-0.535328	-0.467131	-0.602389	0.031716	-0.17519	
6.32832	-0.0880307	-0.091416	-0.0702948	-0.362885	-0.116722	-0.368812	-0.13038	-0.320796	-0.244672	-0.195203	-0.660227	-0.314638	-0.115201	-0.097016	0.143865	0.0016423	-0.206504	0.227021	-0.265264	-0.146961	-0.126759	-0.117274	0.0493496	-0.353217	-0.622472	-0.517212	0.0712809	0.171266	0.0518689	0.176283	0.0281026	-0.22551	-0.0612909	-0.194985	-0.143034	-0.321005	-0.174535	-0.52201	-0.415993	-0.0730038	-0.187298	0.0868852	-0.22788	0.085643	-0.104845	-0.249226	-0.00526197	-0.0631963	-0.158372	-0.0157293	-0.180207	0.0191791	-0.0268836	-0.260725	-0.196263	-0.16785	-0.122119	-0.0947059	-0.0118404	-0.261402	0.0589217	-0.0572288	-0.535644	-0.165551	-0.794278	-0.0373679	-0.0291011	-0.0960616	0.00428837	0.0510188	-0.0795143	-0.0484758	-0.0313976	-0.0702121	-0.135629	-0.268235	-0.357361	-0.0583297	0.00737185	-0.122286	0.052287	-0.116044	-0.0973436	-0.204512	-0.234425	-0.064268	-0.0350713	-0.187084	-0.308047	-0.21963	-0.221346	-0.193759	-0.615922	-0.408456	-0.589313	0.109094	-0.0685452	
6.33129	-0.172187	0.0402142	0.00275436	-0.321002	0.00892191	-0.166391	-0.327993	-0.119902	-0.379451	-0.204484	-0.62031	-0.137892	-0.0500149	-0.237666	0.128627	0.00145476	-0.0921932	0.0443506	-0.102091	-0.134751	-0.0420757	-0.0667824	0.0396153	-0.282507	-0.482701	-0.525669	0.0429774	0.0728614	0.142079	0.17229	-0.0123152	-0.190346	0.0128389	-0.120985	-0.113739	-0.319363	-0.161168	-0.495572	-0.397314	0.00109374	-0.199049	0.125581	-0.0838501	-0.100964	-0.162953	-0.253683	-0.0366926	-0.201625	-0.246159	0.0106926	-0.0856205	-0.0077958	-0.0804574	-0.175291	-0.176237	-0.107165	-0.07712	-0.128267	0.149408	-0.14375	0.00376719	-0.0272668	-0.454522	-0.205092	-0.807636	-0.00587902	-0.0178433	-0.209651	-0.188489	-0.0162288	0.0120137	-0.143341	0.00411242	-0.135268	0.0102114	-0.131922	-0.308852	-0.0212455	0.0912125	-0.00364213	-0.0767282	-0.232089	0.128213	-0.0717175	-0.199315	-0.0370544	-0.100478	-0.0470946	-0.406491	-0.149969	-0.18134	-0.288036	-0.447828	-0.520006	-0.51277	0.0253678	-0.237718	
6.33426	-0.325941	-0.0156129	0.0280729	-0.215503	-0.0709382	-0.0088753	-0.323687	0.0740534	-0.319968	-0.105344	-0.736551	0.032711	-0.0575644	-0.229249	-0.0236727	0.0484008	0.00554234	0.000116546	0.0888872	-0.0169612	0.0816262	-0.0473728	-0.00710369	-0.290885	-0.449796	-0.569378	-0.0129968	-0.224031	0.157625	0.030633	-0.1767	-0.0280477	-0.0987981	0.00465962	-0.179837	-0.366954	-0.158546	-0.459984	-0.414878	-0.0810027	-0.184631	0.0930723	-0.0487206	-0.251315	-0.17305	-0.319274	-0.0513932	-0.162597	-0.211351	0.00686653	0.012058	-0.173694	-0.0298093	-0.142494	-0.0346072	-0.0296751	0.00531597	-0.141635	0.0954156	-0.0543915	-0.00513267	0.0460649	-0.546946	-0.262825	-0.905731	0.0807884	0.120076	-0.240494	-0.204913	-0.189855	-0.0902006	-0.118876	-0.107986	-0.11405	0.12948	-0.0860261	-0.266787	0.0118805	0.0834384	0.131096	-0.107927	-0.191719	0.17881	-0.0442074	-0.131597	0.0248646	-0.143469	-0.117706	-0.269114	-0.164098	-0.128389	-0.275609	-0.268153	-0.609383	-0.404117	-0.0514138	-0.185384	
6.33723	-0.260746	-0.138311	0.0818089	-0.189092	-0.140813	0.023864	-0.177822	0.0684001	-0.157605	-0.11771	-0.985365	0.0816103	-0.134625	-0.148264	-0.0563484	0.0523477	-0.0701303	-0.0765257	0.237084	0.0672988	0.136937	-0.101241	-0.0362373	-0.322225	-0.474289	-0.524377	0.0469154	-0.266409	0.120417	-0.165944	-0.31754	0.00973108	-0.16354	0.0698217	-0.237712	-0.425485	-0.197747	-0.389765	-0.373573	-0.127435	-0.165906	-0.0359119	0.092634	-0.159007	-0.0097337	-0.274807	-0.043075	-0.0245837	-0.290954	0.0590364	0.0801718	-0.206987	-0.0231891	-0.119143	0.122109	0.0181485	0.0267257	-0.152594	-0.000318251	-0.0619654	-0.0288474	0.0653328	-0.452338	-0.148736	-0.917376	0.183045	0.103489	-0.00251135	-0.0637853	-0.268695	-0.0809065	-0.158016	-0.0636581	0.0167843	0.164972	-0.169485	-0.29966	-0.0763613	0.0190234	0.152724	-0.182988	0.0264886	0.0602511	0.00217492	-0.0390018	0.0171978	-0.140616	-0.224403	-0.291615	-0.226243	-0.196966	-0.196301	-0.172997	-0.567012	-0.27019	-0.0433388	0.0033963	
6.3402	-0.113324	-0.0766231	0.0537	-0.204685	0.00802885	0.0885644	-0.0579227	-0.0957667	-0.104752	-0.20396	-1.05228	0.036348	-0.196134	-0.0878852	-0.00747907	0.00123833	-0.187917	-0.222067	0.323768	0.0227252	0.0729366	-0.127959	-0.0477439	-0.188087	-0.498497	-0.397027	0.136207	-0.084268	0.0643074	-0.128015	-0.184875	-0.0922181	-0.242604	0.0565991	-0.140536	-0.420132	-0.143445	-0.344898	-0.298592	0.0167407	-0.124708	-0.0141415	0.0339122	-0.04981	0.0292898	-0.265954	0.0136892	0.0113878	-0.213746	-0.0637568	0.147624	-0.156125	-0.120512	-0.308367	0.0699477	0.000518033	-0.0597822	-0.233963	-0.0136304	-0.0564424	-0.13045	0.0555316	-0.429259	0.00575529	-0.728215	0.107478	-0.106653	0.0545014	0.031325	-0.298843	-0.0931158	-0.217362	0.110864	0.0169171	0.137234	-0.252844	-0.331713	-0.0810633	-0.0605825	0.0308135	-0.271433	0.246095	0.0587179	0.0823871	0.0936521	-0.0196696	-0.0668923	-0.174197	-0.126898	-0.285822	-0.204301	-0.146658	-0.203029	-0.447363	-0.265574	-0.0226158	0.0648635	
6.34317	0.0381612	0.0217001	-0.0728732	-0.140517	0.158215	0.131933	0.00789304	-0.236305	-0.160672	-0.243717	-1.08097	-0.0291605	-0.231573	-0.02767	-0.0739938	-0.0548473	-0.126219	-0.231885	0.214604	-0.0267656	0.037657	-0.157008	-0.0806662	0.0193179	-0.448287	-0.329398	0.212342	0.125961	0.0526719	-0.102111	-0.0971391	-0.0148065	-0.252952	-0.0403122	-0.00515886	-0.323281	0.0628763	-0.452461	-0.287918	0.124109	0.0884732	-0.00323469	-0.0286001	0.139316	0.0312299	-0.22467	0.0203494	0.0203057	-0.0694055	-0.0854208	0.090942	-0.0878062	-0.166916	-0.324155	-0.0807451	-0.112027	-0.0343917	-0.197536	0.0232122	-0.033165	-0.164472	0.0321675	-0.388546	-0.0137	-0.494712	0.0761572	-0.0915029	0.0665428	-0.114638	-0.221257	-0.0106615	-0.151904	0.154313	-0.0234135	0.115849	-0.245232	-0.302833	-0.0364103	-0.0354584	-0.0346475	-0.101608	0.150617	-0.0536214	0.115114	0.132619	0.00339232	-0.031604	-0.147359	0.175519	-0.235607	-0.248935	-0.113492	-0.201702	-0.493134	-0.314619	-0.0930856	-0.000286855	
6.34614	0.0363062	0.0448418	-0.0842098	-0.0639114	0.0837228	0.0497314	0.0405747	-0.262726	-0.0720748	-0.264367	-1.13021	-0.0602612	-0.179276	0.0240203	-0.155104	-0.0108782	-0.0657126	-0.200257	0.0686799	0.0272818	0.0419444	-0.0960159	-0.10378	0.0506048	-0.384869	-0.325355	0.172109	0.0849042	0.0280051	-0.0952724	-0.122585	0.10943	-0.117627	-0.16409	0.00290436	-0.211633	0.0842209	-0.685092	-0.342862	0.167712	0.195991	-0.15911	0.0221186	0.226316	-0.0533218	-0.055583	0.13238	-0.0573453	0.117853	0.0311642	0.0100871	0.0482446	-0.1191	-0.0784642	-0.078813	-0.129022	-0.0497497	-0.239848	0.0555433	-0.000716521	0.105468	0.0541772	-0.23506	-0.013363	-0.595831	-0.00643516	0.0763946	-0.00491287	-0.166378	-0.0478219	0.0586063	-0.0428158	0.0213551	-0.0499961	-0.0455295	-0.152851	-0.208886	0.0170968	-0.0380621	-0.0182053	-0.0126449	0.0426059	-0.118224	-0.0840395	0.0667289	-0.0892358	-0.0575191	-0.183067	0.287927	-0.075234	-0.300307	-0.137877	-0.215928	-0.478756	-0.30644	-0.1608	-0.0631651	
6.34911	-0.0480844	0.124651	0.00407685	-0.0606486	-0.0137292	-0.086755	-0.0486135	-0.21385	0.0570607	-0.241532	-0.992835	-0.0943855	0.0291405	0.0905254	-0.0796283	0.095009	-0.150571	-0.182489	-0.0237673	0.055285	0.00883332	0.0370716	-0.0661055	-0.0811128	-0.369162	-0.317836	0.100233	-0.085867	-0.0396961	-0.0235315	-0.0163464	0.0361161	-0.0673003	-0.142783	-0.123241	-0.186524	-0.0359937	-0.701008	-0.426418	0.175222	0.126828	-0.0858555	0.0571568	0.217613	-0.231618	-0.0500316	0.0965248	-0.0243862	0.116932	-0.000415702	-0.11223	0.0834623	-0.209116	-0.0489139	-0.0316832	-0.040226	-0.173047	-0.205913	0.0807418	-0.108057	0.274096	0.101189	-0.207658	0.0386663	-0.653806	0.0257859	0.13017	-0.0747915	-0.0429302	0.0550964	0.0460901	-0.0116349	-0.016316	-0.0497645	-0.0195762	-0.0914558	-0.0966372	-0.0130577	0.27418	-0.0982976	0.0462737	0.00644438	-0.0894168	-0.290329	0.032974	-0.225294	-0.110095	-0.187547	0.171589	0.0444989	-0.227264	-0.0971791	-0.186924	-0.47541	-0.456592	0.046562	-0.0357412	
6.35208	-0.0580569	0.0173201	0.0271862	-0.019923	0.0128765	-0.0920887	-0.160952	-0.091467	0.0311689	-0.135872	-0.784867	-0.148936	0.187845	0.167087	0.0653663	-0.00672162	-0.125577	-0.0650624	-0.149575	0.0365208	-0.0116347	0.0858706	-0.0679296	-0.245921	-0.3745	-0.296394	0.0614703	-0.232871	-0.0406117	0.119575	0.00175586	-0.00956267	-0.0799968	-0.0192147	-0.170254	-0.130188	-0.103206	-0.572689	-0.416253	0.0538626	-0.029056	-0.0973999	0.0136736	0.0791123	-0.0753122	-0.166863	-0.0322589	0.0927659	0.025684	-0.0437122	-0.0998519	0.0541449	-0.171902	-0.126627	-0.0378365	0.0793425	-0.102995	-0.237615	0.0224513	-0.249741	0.113102	0.112565	-0.138612	0.0557267	-0.443272	0.0278982	0.225002	-0.0331315	0.070361	0.0877902	0.0737617	0.000661661	0.097951	0.0181938	0.0966088	-0.114072	-0.0415434	0.017063	0.298719	-0.192099	0.0341281	-0.0468892	-0.103446	-0.2612	0.053068	-0.0911261	-0.147314	-0.171831	0.130278	0.0168067	-0.267362	-0.0303371	-0.291992	-0.563882	-0.484239	-0.045434	0.0400058	
6.35505	-0.0999252	0.0319956	0.0778213	0.0883734	0.131864	-0.0430645	-0.216316	-0.0235212	-0.07312	0.0603263	-0.674715	-0.0532159	0.136236	0.206244	0.0842613	-0.105155	0.134628	0.036147	-0.151938	0.0946456	0.0796263	0.0968614	-0.0341494	-0.236923	-0.361225	-0.247677	-0.101813	-0.0801746	-0.0335003	0.160486	-0.0734119	0.045398	0.0048834	0.0363223	-0.128237	0.00373517	-0.079679	-0.356664	-0.359624	0.04865	-0.0810426	-0.0412018	0.0194346	-0.0682624	0.057807	-0.128702	-0.0796	0.130052	0.00677329	-0.0300413	-0.135212	0.168965	-0.0391258	-0.117559	-0.0253974	0.105268	-0.0314674	-0.102567	-0.0785295	-0.242124	-0.00404882	0.019009	0.0354839	-0.0100945	-0.252423	0.0846819	0.286346	0.135278	0.0732288	-0.0388439	0.0928162	0.0283867	0.16057	-0.0313796	0.0720815	-0.163272	-0.0206942	0.0334668	0.0276631	-0.220466	-0.0191366	-0.103627	-0.00479663	-0.140772	0.0237882	0.0546685	-0.0954166	-0.153145	0.0381212	-0.0909936	-0.221134	-0.0911975	-0.331193	-0.656915	-0.552997	-0.0970253	-0.0242994	
6.35802	-0.116484	-0.0429546	0.12374	0.217739	0.175975	-0.0427811	-0.199336	-0.00295857	-0.215701	0.242857	-0.59341	0.0697953	0.0259677	0.141913	0.073344	0.126243	0.32261	0.0231828	-0.00667248	0.178378	0.185851	0.120043	0.0466011	-0.0308266	-0.317344	-0.154147	-0.190118	-0.0139695	0.0810696	0.141574	0.00220666	0.0373001	0.0773017	-0.0249296	-0.14275	-0.0637646	-0.0341455	-0.32438	-0.289468	0.168771	-0.112593	0.0680875	0.145895	-0.178442	0.0455111	0.00977827	-0.0525809	0.123327	0.0636665	-0.000386623	-0.248217	0.19781	-0.0771574	-0.218163	-0.0190122	0.0749853	-0.0559217	-0.0199447	-0.0877405	-0.193246	-0.0825874	-0.00364277	-0.046638	0.0586667	-0.420067	0.153209	0.193468	0.276524	0.188623	0.00271	0.232165	0.123152	0.148023	0.0788587	0.115375	-0.192264	0.0406579	0.0268524	-0.0268388	-0.0754392	-0.0332036	-0.0206481	0.0319037	-0.0816281	-0.16868	0.0524513	0.020075	-0.112897	0.0235165	-0.0947819	-0.033453	-0.142383	-0.215576	-0.540507	-0.603839	-0.0847513	-0.177338	
6.36098	-0.233887	-0.0225974	0.0636691	0.185902	0.17287	0.0255612	-0.133986	0.0206665	-0.311601	0.27405	-0.392618	0.0521433	0.0523566	0.0438823	0.132928	0.402161	0.188929	0.00153651	0.149216	0.120234	0.201672	0.101291	0.0788739	0.148427	-0.145957	0.00417353	-0.0981855	-0.0147587	0.202299	0.187064	0.153318	0.0629962	0.191423	0.0410309	-0.140573	-0.0730585	0.015231	-0.349792	-0.204249	0.115361	-0.115413	0.0472498	0.0661842	-0.0848974	0.198196	0.096564	-0.108239	0.197685	0.046316	-0.116278	-0.212998	0.138046	-0.131724	-0.233219	-0.125427	-0.0953444	-0.0554906	0.00256528	0.0834053	-0.133183	-0.0869663	0.079557	-0.135903	-0.0674916	-0.392193	0.175819	0.189696	0.368412	0.111127	0.152671	0.104192	0.164199	0.119991	0.142432	0.0884836	-0.08523	0.106398	0.0633142	-0.066164	-0.0322951	-0.194045	0.104258	0.0354833	-0.0803397	-0.124278	0.0713659	0.0707969	-0.0665287	0.0568057	0.0713963	0.0465262	-0.0664367	-0.0291397	-0.274948	-0.396256	-0.104592	-0.0636085	
6.36395	-0.0718991	0.103307	0.0690819	0.06887	0.211985	0.125039	0.00509941	-0.0383643	-0.250429	0.166468	-0.251193	0.0194076	0.114979	-0.0149777	0.237264	0.313705	0.0294667	0.0215825	0.320383	0.00312929	0.174077	0.0992018	0.102821	0.188737	0.00668436	0.204764	-0.0924185	-0.0325746	0.166533	0.327921	0.193119	-0.0411887	0.275037	0.149162	-0.0786309	-0.0263151	0.132363	-0.313374	-0.0338322	-0.0126116	-0.0408772	0.104119	-0.0284724	0.0938582	0.181121	0.0836722	0.00338449	0.280659	0.101058	-0.146579	-0.0799948	0.0955723	-0.0249742	0.0564083	-0.161367	-0.082733	0.0375558	0.0942892	0.207688	0.0223799	-0.0779533	0.181209	-0.0979367	-0.0245285	-0.40193	0.0736062	0.157883	0.305329	0.0408999	0.189757	-0.0034885	0.144672	0.123832	0.150825	0.088439	0.103966	0.093354	0.107016	-0.0548747	-0.0632663	-0.23884	0.131011	0.0385894	-0.00700993	0.0487871	0.0442403	0.0458484	-0.0548071	-0.0670968	0.0201823	0.174815	-0.0357079	0.053934	0.00548699	-0.135539	-0.0721066	0.162497	
6.36692	0.0604459	0.0937561	0.11185	0.034422	0.20734	0.111156	0.102826	-0.107767	-0.0913538	0.0215814	-0.205525	0.0625872	0.141169	0.00739109	0.21311	0.0229136	0.0116394	0.0758185	0.406097	-0.0227122	0.155089	0.109229	0.127894	0.165014	0.0731578	0.314683	-0.189267	0.0838191	-0.0491014	0.32141	0.274227	-0.0406249	0.220314	0.084621	-0.0170728	0.219904	0.25234	-0.358006	-0.00397742	-0.0995811	-0.0441148	0.198505	0.0875767	0.0988922	0.0288224	0.108289	0.0876164	0.08937	0.180021	-0.050878	0.0123001	0.0627847	-0.0970775	0.0776984	-0.162619	-0.0443924	-0.021374	0.113279	0.157029	0.110732	-0.145786	0.145474	-0.243903	-0.025714	-0.508763	0.0473044	0.0876643	0.194377	0.113775	0.292381	0.105421	0.0335628	0.107284	0.222189	0.138886	0.154172	0.0403534	0.160446	0.0142236	-0.0435646	-0.125126	0.0382649	0.275668	0.126704	0.0740881	0.0699483	0.0616577	0.0405818	-0.190961	-0.0581519	0.328007	0.0550584	0.183229	0.164876	-0.0572849	0.0363029	0.283819	
6.36989	0.245926	-0.0642767	-0.0751813	0.0919631	0.193494	0.111394	0.112958	-0.18975	0.0511132	-0.0294036	-0.0456578	0.17765	0.204202	0.112884	-0.00579057	-0.126787	-0.0803612	0.0988972	0.296025	0.0489896	0.120917	0.0905563	0.123995	0.222525	0.199242	0.371297	-0.167897	0.341275	-0.0415297	0.171584	0.331961	0.0627973	0.106406	0.164677	0.0899276	0.398447	0.232429	-0.39281	0.058314	-0.0317015	-0.151629	0.312159	0.214393	0.0050083	-0.029735	0.170837	0.174788	-0.0409162	-0.0156654	0.0962619	-0.0329004	-0.0130973	-0.134418	0.000334497	-0.100953	0.0135325	-0.0629626	0.132563	0.121057	0.1851	-0.0313509	-0.0160616	-0.030729	-0.00426698	-0.540442	0.0845249	0.0432362	0.125165	0.185956	0.326251	0.125617	-0.0427794	0.223789	0.285974	0.0173001	0.100881	0.06077	0.230801	0.0245899	0.0029711	-0.00488351	-0.00425115	0.234037	0.149645	0.0517544	0.0690668	0.091844	0.0738113	-0.14455	-0.113343	0.334417	0.197902	0.255178	0.166974	-0.0468364	0.159114	0.283382	
6.37286	0.357458	-0.0841234	-0.287062	0.108377	0.155909	0.206555	0.152761	-0.257466	0.158933	-0.039643	0.0567516	0.271418	0.255722	0.119636	-0.0626315	-0.111133	-0.205757	0.0559619	0.143791	0.200381	0.0789693	0.0805692	0.109016	0.342778	0.379866	0.597393	-0.0234323	0.233639	0.0575811	0.0827325	0.230732	0.13463	0.057253	0.215755	0.113689	0.446872	0.319607	-0.209042	0.246052	0.111633	0.0341783	0.349467	0.239977	0.0679981	0.110801	0.105796	0.131905	-0.0184508	-0.0563887	0.0904052	0.0507336	-0.039596	0.00777878	0.147008	-0.0575644	0.0179433	-0.0139653	0.0862391	0.0676397	0.175121	0.0036677	-0.0904758	0.169501	0.0736614	-0.415826	0.159792	0.0710728	0.0755243	0.216686	0.0807559	0.0255581	0.0571911	0.133612	0.283462	-0.00220232	0.0823229	0.123751	0.24169	0.036325	-0.00134191	0.175131	0.0443588	0.0210738	0.247848	0.10281	0.0610534	0.0431485	0.172103	-0.017945	-0.0201279	0.280437	0.231316	0.335375	0.282847	0.0727303	0.231415	0.270065	
6.37583	0.320844	0.0489541	-0.238363	0.143941	0.134465	0.265362	0.217071	-0.139471	0.112965	-0.0782027	0.19969	0.288002	0.235318	0.0459718	0.119137	0.00327602	-0.189321	0.101271	0.0577454	0.245004	0.0863562	0.098803	0.0823825	0.394508	0.563628	0.881553	0.156507	0.0377339	0.0586201	0.0233298	0.214804	0.153933	-0.0134131	0.223157	0.0488583	0.384815	0.407092	0.0826517	0.482908	0.0828096	0.122213	0.205159	0.134753	0.0315293	0.239608	0.159354	0.0834206	0.147521	-0.0192894	0.166561	-0.0600217	-0.0410686	0.146493	0.279807	0.0166032	-0.00442246	-0.115117	0.100055	0.0438249	0.17205	-0.00794183	0.0724157	0.324548	0.232795	-0.275029	0.287225	0.175159	-0.0176296	0.182017	0.0302192	-0.0158395	0.0721264	0.0553474	0.22386	0.0530237	0.134867	0.167749	0.190428	0.125013	-0.00395439	0.240308	0.0868002	0.0763831	0.321114	0.222928	0.0991907	0.132942	0.199734	-0.00933767	0.0414744	0.270796	0.217346	0.506268	0.30476	0.261669	0.168512	0.252185	
6.3788	0.360965	0.0811396	-0.125259	0.254504	0.2213	0.215687	0.264167	0.0358587	-0.0305635	-0.121565	0.575294	0.247966	0.150482	0.0902025	0.280425	0.099913	-0.0944964	0.162031	-0.0409945	0.139287	0.107698	0.130677	0.0920937	0.37666	0.715494	0.955276	0.115993	0.0620114	0.00971572	0.0342447	0.0992074	0.154969	0.0881098	0.204351	0.0311405	0.35302	0.420905	0.180233	0.701833	0.222019	0.0879852	0.254581	0.0261149	0.0987757	0.218704	0.272373	0.209291	0.0888994	-0.0149129	0.176256	0.00405407	-0.0497135	0.149329	0.190606	0.00763552	-0.082356	-0.107818	0.257861	-0.00796979	0.28802	0.197837	0.165214	0.409429	0.309089	-0.166058	0.221229	0.269441	0.0288247	0.0636607	0.111527	0.0738203	-0.00543472	0.0449224	0.116289	0.096304	0.242258	0.187061	0.129202	0.194527	0.0416496	0.216948	0.134936	0.17743	0.30825	0.250231	0.143993	0.298603	0.147731	0.100505	0.10094	0.290621	0.219415	0.711772	0.396125	0.482295	0.147658	0.142394	
