	TH_HAZ_LAT_60_1	TH_OOE_CLE_60	TH_OOE_TRA1_60	TH_OOR_GAL_60	TH_OOR_MAS_60	TH_PEA_LIO_60	TH_PIS_LAT_60	TH_SES_KAD1_60	TH_SES_KAD2_60	TH_SES_MAR_60	TH_WAL_LAT_60	TH_AVO_CHO_60	TH_OOE_ANT3_60	TH_OOE_ANT4_60	TH_OOE_AUM_60	TH_OOE_AUR_60	TH_OOE_GIA_60	TH_OOE_ILF_60	TH_OOE_ILF2_60	TH_OOE_MAS_60	TH_OOE_ACU_60	TH_OOE_BUO_60	TH_OOE_COL3_60	TH_SUN_SAF2_60	TH_GRA_BAS1_60	TH_GRA_CAR_60	TH_OOE_ANT1_60	TH_OOE_ANT2_60	TH_OOE_BOR_60	TH_OOE_CEN_60	TH_OOE_COL2_60	TH_OOE_COL5_60	TH_OOE_FIL_60	TH_OOE_FRA1_60	TH_SES_GRE_60	TH_ALM_KIS_60	TH_ALM_LAT_60	TH_FLA_GOL1_60	TH_GRA_BAS2_60	TH_MAC_HGV_60	TH_OOE_COL4_60	TH_OOE_FRA2_60_1	TH_OOE_FRA3_60_1	TH_OOE_LOR_60	TH_OOE_MIN_60_1	TH_OOE_PAR_60	TH_OOE_PLA_60	TH_OOE_PRT_60	TH_OOE_VAL_60	TH_OOR_FIL_60_1	TH_PUM_PEL_60	TH_RIC_EPI_60	TH_SES_CLI_60	TH_SES_DID2_60	TH_SES_LAT_60	TH_SES_TOK_60	TH_SES_YEO_60	TH_SUN_SAF1_60_1	TH_AVO_SAN2_60_1	TH_CAN_COM_60_1	TH_HAZ_GEO_60	TH_OOE_ALL_60	TH_CAN_CED_60_2	TH_COR_MAZ_60	TH_FLA_GOL2_60	TH_OOE_CAL_60	TH_OOE_CRI_60	TH_OOE_DOM_60	TH_OOE_FRA4_60	TH_OOE_GEM_60	TH_OOE_KRI_60	TH_OOE_KRN1_60	TH_OOE_PAE_60	TH_OOE_TRA2_60	TH_PEA_CED_60	TH_SES_DID1_60	TH_SUN_UNI_60	TH_AVO_LAT_60	TH_AVO_OLI_	TH_AVO_SAN1_60	TH_OOE_KRN2_60	TH_OOE_KRT_60	TH_OOE_NEF_60	TH_OOE_NUN_60	TH_OOE_SAM1_60	TH_OOE_SAM2_60	TH_OOE_SOL_60	TH_PEA_PLA_60	TH_PUM_GEA_60	TH_SUN_CED_60	TH_SUN_COM_60	TH_CAN_HAR_60	TH_GRA_MAN_60	TH_HEM_GOL_60	TH_HEM_SAT_60	TH_OOE_COL1_60	TH_OOE_HER_60	
7.10929	-0.0848377	-0.16761	-0.0101365	-0.128341	-0.199982	-0.131572	-0.0359952	-0.252352	-0.302899	-0.0709021	-0.514796	-0.111057	-0.160559	-0.11134	-0.185678	-0.130357	-0.0975539	0.0361874	-0.133252	-0.224173	-0.254396	-0.299731	-0.175348	-0.16991	-0.0429329	-0.253502	-0.0966805	-0.0990429	-0.0782703	-0.126001	0.0304712	-0.0616051	-0.0195554	0.0306052	-0.183699	-0.216318	-0.053777	0.0626251	-0.128196	-0.316483	-0.172859	0.0965651	-0.125759	-0.101648	-0.181068	-0.00871832	0.0211311	-0.0438399	0.0248205	-0.146122	-0.138371	-0.0834215	-0.140865	0.119222	-0.256908	-0.297948	-0.167439	-0.0846575	0.133512	-0.0614566	-0.279725	-0.268558	-0.143453	0.209192	0.228243	0.00477705	-0.125035	-0.286997	-0.0525496	0.0475378	-0.0174465	-0.317767	-0.282191	-0.199737	-0.116003	-0.0181382	-0.394592	0.119126	0.262292	0.0301329	-0.363027	-0.0618654	0.079542	0.0158479	-0.074617	0.0143282	0.00433358	-0.332837	-0.174797	-0.281839	-0.082389	-0.227418	-0.150856	-0.045963	-0.290525	-0.0582902	-0.105599	
7.11523	0.0481215	-0.133604	-0.531139	-0.188189	-0.232092	-0.347366	0.0846045	-0.335098	-0.336301	-0.107295	-0.475851	-0.135183	-0.195005	0.0195173	-0.313354	-0.211548	-0.0370986	-0.215658	-0.186579	-0.273581	-0.189628	-0.208746	-0.124903	-0.132965	-0.0324706	-0.13514	-0.13532	-0.314065	-0.0692153	-0.0790674	-0.194298	-0.104273	-0.122633	-0.220743	-0.311408	-0.266304	0.071581	-0.32993	-0.0671763	-0.0812821	-0.0494659	0.0703964	0.00828303	0.0334979	-0.195374	-0.275156	-0.147113	0.0560552	-0.135102	-0.173609	-0.0402412	-0.150532	-0.188674	0.110318	-0.101091	-0.104171	-0.342141	0.0480055	0.0653466	-0.0738348	-0.214586	-0.116828	-0.35028	-0.177557	0.125772	-0.0773628	-0.237146	-0.26035	-0.0932595	0.0276296	0.0994323	-0.173377	0.0259401	-0.199536	-0.0141815	-0.00254181	-0.261217	-0.140037	-0.0203725	-0.047598	-0.0627821	-0.0561751	-0.0969532	-0.144357	-0.0458666	-0.0751749	-0.00521355	-0.139986	-0.161902	-0.238841	-0.0572284	-0.168291	-0.0420528	-0.0130296	-0.156128	-0.137799	-0.0483985	
7.12117	-0.232543	-0.0421373	-0.0677896	-0.223473	-0.124518	-0.304084	-0.125001	-0.243468	-0.0521785	-0.0812719	0.031808	-0.148323	-0.197537	-0.0828971	-0.182359	-0.0808464	-0.276416	-0.111175	-0.0687339	-0.138257	-0.0123129	-0.0945982	-0.232538	-0.0828113	-0.0774209	-0.205542	0.0271651	-0.194227	0.0210133	-0.111797	-0.0791023	-0.203901	-0.238117	-0.0102394	0.0202533	0.0520495	-0.0279027	-0.203395	-0.0931412	0.0164102	-0.110417	-0.117956	-0.0722183	-0.141341	-0.0198309	-0.155396	-0.200514	-0.264284	-0.112859	0.0598217	-0.270246	-0.100264	-0.207649	-0.0103584	-0.0771232	-0.0595987	-0.207817	-0.20625	-0.197459	-0.0107772	-0.138366	-0.111718	-0.227618	-0.106123	-0.0629485	-0.265287	-0.131878	-0.117971	-0.205883	-0.322514	-0.0580154	-0.017634	-0.175347	-0.0803379	-0.193149	-0.135513	-0.300122	-0.0581626	-0.109707	-0.180856	-0.108623	-0.101041	-0.0677641	-0.20532	-0.21402	-0.172409	-0.0192933	-0.000818865	-0.241325	-0.144235	-0.225488	-0.0737732	0.00416821	0.0511698	-0.244386	-0.200799	0.1045	
7.12711	-0.153084	-0.00908764	0.0982559	-0.222352	-0.28768	-0.227833	-0.138865	-0.348792	0.0400542	-0.190715	-0.063072	-0.074656	-0.33541	-0.158183	-0.164202	-0.238438	-0.191134	-0.0566469	-0.0219009	0.0690281	-0.034337	-0.119703	-0.346076	-0.182485	-0.190556	-0.175869	-0.173646	-2.20924e-05	0.0158858	-0.126586	0.104867	-0.0387019	0.0551819	0.0915315	0.0269881	-0.0704309	-0.0369001	-0.10166	-0.0642809	-0.102769	-0.29108	-0.217674	-0.0886761	-0.149978	-0.27881	0.198166	-0.109108	-0.235028	-0.282492	-0.0461933	0.113204	-0.105923	-0.176423	-0.140467	-0.123023	-0.150519	-0.0250729	-0.0156404	-0.27149	-0.23457	-0.105525	-0.12981	-0.224841	-0.0351006	-0.137747	-0.047327	-0.087509	0.0108185	0.160544	-0.256695	-0.143034	-0.0870504	-0.224496	-0.0407897	-0.165039	-0.256253	-0.205115	-0.228171	-0.186375	-0.220676	0.0369054	-0.255271	-0.10744	-0.278412	-0.0168778	-0.30898	-0.0354029	0.00931706	-0.0865239	0.00724007	-0.138519	-0.0623935	0.296325	-0.316775	-0.253919	-0.157322	-0.0390656	
7.13304	-0.0715292	0.0538595	-0.0847456	-0.27756	-0.188118	-0.152165	-0.127299	-0.144753	-0.118031	-0.191375	-0.43147	0.0335792	-0.142512	-0.0879302	-0.225941	-0.0783184	-0.498488	-0.0189823	-0.0624555	0.136444	-0.138464	-0.0369441	-0.218772	-0.196923	-0.254933	-0.1279	-0.237829	-0.139195	-0.0976171	-0.0712675	-0.191149	0.0872445	0.0171313	0.0266765	-0.24703	-0.0518226	-0.0684783	-0.177108	-0.18239	-0.307326	-0.129723	0.0106605	-0.0431004	-0.156053	-0.27991	0.0148087	-0.08323	-0.41322	-0.18492	0.092997	-0.126181	-0.134855	-0.234169	-0.108454	-0.129426	-0.351636	0.03043	-0.0525361	-0.0939681	-0.0350737	-0.0572196	-0.0839565	-0.207331	-0.162712	-0.19858	-0.0624104	-0.0435657	-0.0260526	0.00249363	-0.209268	-0.125812	-0.0405578	-0.167116	-0.220377	-0.370428	-0.0653721	-0.218187	-0.267306	-0.117505	-0.184317	-0.0913178	-0.15683	-0.31723	-0.124536	0.172612	-0.174503	0.0747879	0.00327669	0.0233356	-0.16911	-0.0370969	0.14324	-0.0785863	-0.489001	0.381442	-0.133368	-0.0719035	
7.13898	0.219846	0.0610393	-0.406621	-0.110734	-0.173768	2.03259e-05	0.183959	-0.335934	-0.221193	-0.309832	-0.459914	-0.305093	-0.0335711	0.030766	-0.287822	0.0213432	-0.04949	0.0094103	-0.114241	0.0133126	-0.248711	-0.0598314	-0.129567	0.0386836	-0.268127	-0.0668255	-0.00324207	-0.298324	-0.16953	-0.0907045	-0.342059	0.0119078	-0.330597	0.0134986	-0.124201	0.0518195	-0.250298	-0.297172	-0.28881	0.093782	-0.154789	0.021112	-0.146395	0.0324929	0.0734324	-0.237696	-0.157709	-0.0580745	-0.30796	-0.113031	0.0203519	-0.0210511	-0.120053	-0.153102	-0.111031	-0.220222	-0.0718705	-0.20754	0.0292372	-0.0393816	-0.07268	-0.141051	-0.391724	-0.20509	-0.14758	-0.16809	-0.0111948	-0.288235	-0.257496	-0.195221	-0.000872106	-0.0622056	-0.0750911	-0.0912198	-0.204182	-0.0246026	0.0195245	-0.17784	-0.0933482	-0.173425	-0.222499	-0.0735173	-0.0400981	-0.066144	-0.00443165	-0.223967	0.111317	0.0115934	-0.287116	0.0343378	-0.175814	-0.0774861	-0.122988	0.139674	-0.174998	-0.159496	-0.116489	
7.14492	-0.115373	-0.188381	-0.107041	0.103505	0.0444	0.114412	0.00937956	-0.260792	-0.265529	-0.191863	0.0779599	-0.258802	-0.198378	0.0294078	-0.291882	-0.137103	0.0895378	-0.237782	-0.169602	-0.127769	-0.0555467	-0.114475	0.0347193	-0.128572	-0.253921	-0.132195	-0.00729883	-0.21268	-0.0322177	0.0806534	-0.0684214	-0.324012	-0.0931905	0.0312385	-0.138092	-0.0232795	-0.141661	-0.407168	-0.202948	0.098418	-0.30099	0.00945515	-0.16022	-0.156102	0.203702	-0.135445	-0.25613	0.091057	-0.203684	-0.0718404	-0.0908811	-0.0558006	-0.0908795	-0.095305	-0.108356	-0.0687973	-0.255173	-0.0234235	-0.0769139	-0.0957753	-0.0356311	-0.128909	-0.10381	-0.213297	-0.154247	-0.0196591	-0.01611	-0.228202	-0.211595	-0.128224	-0.259848	-0.20665	-0.0631592	-0.113145	-0.135873	-0.105962	0.0277158	-0.128513	-0.0731067	-0.0115935	-0.108507	-0.119514	0.0458689	-0.239127	0.014695	-0.171881	-0.082725	-0.238611	-0.0657326	-0.0779266	-0.142679	-0.227912	-0.10318	0.372433	-0.220907	-0.189718	-0.10483	
7.15086	0.0617265	-0.0113082	0.0327933	0.00766007	0.133545	-0.109228	-0.234954	-0.294115	-0.423759	-0.186876	0.125425	0.105577	-0.246672	0.0481396	0.0955602	-0.154889	-0.0521639	-0.327145	-0.36116	-0.167133	-0.0522855	-0.0954728	0.081669	-0.229519	-0.0485795	-0.183272	-0.0942044	-0.112254	-0.165094	0.0508847	-0.194446	-0.0283949	-0.192518	-0.194852	-0.312316	-0.0912903	-0.188409	-0.151747	-0.068941	-0.242496	-0.239323	-0.173997	-0.160996	-0.182187	-0.0397586	-0.163229	-0.065566	0.0589273	-0.0845628	-0.173624	-0.103552	-0.0696819	-0.0588428	-0.0246361	-0.0364242	-0.12585	-0.193782	-0.105925	-0.130226	-0.091016	0.122644	-0.083599	-0.00860406	-0.151702	-0.248489	-0.0681952	0.0609503	-0.422496	-0.291554	-0.195322	-0.314041	-0.0921232	0.0523536	-0.0680256	0.0482555	-0.0805826	-0.0761247	-0.156772	-0.0617465	-0.0268259	-0.10283	-0.0253857	-0.0174966	0.000150534	-0.0237084	-0.0618582	-0.0735705	0.0733112	0.118707	-0.0373566	-0.202477	-0.0837524	-0.080172	0.141091	-0.185658	-0.00735267	-0.288703	
7.1568	-0.0305449	-0.293608	-0.177915	0.0347415	-0.0489764	-0.352101	-0.0749853	-0.133749	-0.368402	-0.133848	0.0509307	0.0631904	0.0642205	-0.122845	-0.195889	-0.26579	-0.0312556	-0.129123	-0.127896	-0.143656	-0.210484	-0.117461	-0.137072	-0.0482547	-0.15741	-0.0700464	-0.0991527	-0.183065	-0.131257	-0.234356	0.106713	0.124511	-0.211116	-0.229622	-0.142782	-0.259269	-0.149684	-0.0376428	0.180526	-0.102331	-0.181423	0.243252	-0.0890103	-0.108413	-0.00244983	-0.210142	0.094205	0.0562298	-0.175347	0.0133922	0.187977	0.0739748	-0.0449452	-0.0903505	-0.162341	-0.197468	-0.123053	-0.0953068	0.0869301	-0.0553079	-0.0987014	0.102069	0.259669	-0.238556	-0.255992	0.126838	-0.0471183	-0.197281	-0.2784	-0.203522	-0.160577	0.112671	-0.192002	-0.157825	-0.151646	-0.112962	-0.116913	-0.00197715	-0.0469524	-0.252525	-0.0805107	-0.0370745	0.0944801	-0.0621486	-0.303943	-0.297469	-0.0344042	0.194864	0.157533	0.0540459	-0.12184	-0.148628	-0.289021	-0.193787	-0.0304258	-0.0101026	-0.138601	
7.16274	-0.0715621	-0.149882	0.0198752	-0.0191776	-0.141586	-0.2002	0.00845359	0.135303	-0.209955	-0.265776	-0.214446	-0.15053	-0.0309923	0.149351	-0.290777	-0.308983	-0.0871686	-0.0586885	-0.00135326	-0.200192	-0.254471	-0.0491199	-0.0810437	-0.0961061	-0.245943	-0.187237	-0.0308683	-0.0855394	-0.187487	-0.0637464	-0.124273	-0.0233137	0.0952128	-0.0508036	-0.0577894	-0.204395	-0.159753	-0.110642	-0.125387	-0.0998024	-0.144807	0.0324499	-0.131839	0.00821323	-0.183097	-0.346741	0.0715586	-0.0650666	-0.00948415	0.167227	0.0835483	0.0338954	-0.169577	-0.280051	-0.168659	-0.248938	0.0266272	-0.193037	0.0823149	-0.0298525	-0.206301	-0.173504	-0.0486421	-0.078802	-0.0625803	-0.0873959	-0.030351	-0.061112	-0.253015	-0.317082	-0.176834	-0.111489	-0.144669	-0.247974	-0.259829	-0.180107	-0.0560365	-0.176676	-0.22231	-0.151475	-0.116055	0.0828192	-0.145227	-0.00236116	-0.0411169	0.0208003	-0.215327	0.0501941	0.20039	-0.234023	-0.0582307	-0.0925861	-0.168101	-0.0522484	-0.106209	0.0445222	-0.216666	
7.16868	-0.306476	-0.31529	-0.206973	0.0371101	-0.185737	0.0166752	-0.275515	-0.133832	0.0339895	-0.114523	-0.347428	-0.375152	-0.142669	0.192975	-0.213325	-0.116591	-0.303679	0.088042	-0.127652	-0.185411	-0.0463915	-0.202289	-0.178706	-0.0718916	-0.200224	-0.290042	-0.215862	-0.219459	0.0738477	0.0246317	-0.169519	0.000622992	0.0827678	0.0447688	0.0135165	-0.1267	-0.0634182	0.112312	-0.141115	0.0674135	-0.209688	-0.12892	0.00875356	-0.154459	-0.0923977	-0.249535	0.020785	-0.0179143	-0.275906	-0.0764027	-0.120113	0.0424022	-0.0474184	-0.159993	-0.116157	-0.361506	-0.122943	-0.169649	-0.0502047	-0.0064238	0.129067	-0.25386	-0.127327	-0.128017	-0.184359	0.066072	-0.00689042	-0.228048	-0.0441202	-0.0495957	0.059891	-0.0939409	0.0531306	-0.0111695	-0.0724527	-0.170409	-0.0733567	-0.0429146	-0.336932	-0.0821635	-0.22976	0.0288394	-0.0253615	-0.19458	0.131445	-0.0816286	-0.0629572	-0.067888	0.254744	0.0246848	0.00642414	0.17532	-0.0548113	-0.129779	-0.215941	0.103211	-0.278945	
7.17462	0.0586923	-0.197211	-0.145832	-0.109378	-0.21287	-0.0642155	-0.321066	-0.307026	-0.0435467	0.0609978	-0.224705	-0.370632	-0.0148216	-0.0677476	-0.245368	-0.075064	-0.118035	0.0164239	-0.169796	-0.226341	0.193549	-0.389014	-0.250697	-0.0834939	-0.256228	-0.213688	-0.215353	-0.400523	-0.0489882	0.00107509	0.0934698	-0.239065	-0.344002	-0.0837257	-0.30196	-0.0489226	-0.0874424	-0.0588918	0.134727	-0.042871	-0.090499	-0.0344387	0.018246	-0.130524	0.0557751	-0.191265	-0.186767	0.0585595	-0.07466	-0.306217	-0.264088	-0.156283	0.014585	-0.143478	-0.152839	-0.0203406	-0.142051	0.0699406	-0.244742	-0.189988	-0.0708696	-0.0493349	0.00940208	-0.0900068	-0.332578	-0.0482791	-0.0273035	-0.0926254	0.102647	-0.125446	-0.0869926	-0.193968	-0.153761	-0.0731005	-0.139659	-0.131643	-0.208658	-0.114455	-0.0404635	0.0167924	-0.0964358	-0.208609	-0.281145	0.0335408	-0.0716148	-0.0483328	-0.0657983	-0.0736626	-0.232488	-0.137679	-0.143769	-0.00371396	-0.338222	-0.285891	-0.10651	-0.0810941	-0.113617	
7.18056	0.205933	-0.164161	-0.0033376	-0.384877	-0.366217	-0.169368	-0.0429848	-0.278621	-0.1826	0.047481	-0.265663	-0.151284	-0.200008	-0.22857	-0.0837798	-0.0882876	-0.0303043	-0.0164171	-0.326636	-0.00385688	0.0653858	-0.275991	-0.243102	-0.000785331	-0.120498	-0.275343	-0.0571316	-0.42839	-0.0687055	0.0190278	0.0661969	-0.192614	-0.295617	-0.213372	-0.389207	0.00513659	-0.194942	-0.214275	0.0332806	-0.194427	-0.0800117	-0.0976262	0.0583081	-0.142067	-0.0795604	0.010855	-0.145338	-0.239685	-0.0842018	-0.0756184	-0.316422	-0.0603635	-0.00408298	-0.0978613	-0.017793	-0.00606826	-0.201452	-0.0503924	0.0404719	-0.195015	-0.181149	-0.0508965	-0.11085	-0.0345375	0.0113819	-0.133101	-0.17596	-0.0928535	-0.364897	0.0406269	-0.19221	-0.165013	-0.230441	-0.160473	0.0900093	-0.064625	-0.321102	-0.273464	0.0331735	-0.137451	0.0860968	-0.190903	-0.268325	-0.00728278	-0.166263	-0.0236727	-0.10453	-0.215806	-0.197122	-0.06879	-0.238686	-0.11081	-0.147092	-0.141262	-0.154617	-0.180943	0.120194	
7.18649	-0.132685	-0.0102343	0.000218369	-0.147144	-0.167068	-0.31035	-0.042967	-0.151176	-0.0361876	-0.227179	-0.304769	-0.0978302	-0.309739	-0.245728	0.028413	0.163523	0.0786357	0.170751	-0.0298399	0.0447994	-0.338063	-0.149976	-0.203577	-0.10963	-0.141146	-0.259585	-0.0851292	-0.00953541	-0.359331	-0.031987	-0.0530319	-0.029061	0.13698	-0.201935	-0.00443394	-0.253696	0.00195442	-0.179076	-0.0939329	-0.162003	-0.218919	-0.0874888	-0.260653	-0.0438754	-0.111207	-0.0163833	-0.12298	-0.0378299	-0.135692	-0.0386552	-0.125851	-0.160704	-0.221072	-0.0255951	-0.0338169	-0.114962	-0.181296	-0.0413524	-0.180304	-0.188692	-0.124827	-0.0911951	-0.0574026	-0.118883	-0.0488939	-0.116136	-0.411149	-0.0932379	-0.19841	-0.0514346	-0.014518	-0.113369	-0.139009	0.000721112	-0.00209231	-0.125843	-0.314997	-0.205207	0.145719	-0.13489	-0.0271013	-0.066777	-0.257109	-0.12518	0.00817939	0.014084	-0.0841041	-0.0230472	-0.111137	-0.158276	-0.0587403	-0.15706	-0.0577721	-0.0297716	-0.219622	0.094955	-0.0574925	
7.19243	-0.132122	-0.130005	-0.0574529	-0.243133	0.0982523	-0.0924856	-0.0322119	-0.239857	0.0292529	-0.0706723	0.0319701	-0.270098	-0.105917	-0.287742	-0.0448909	-0.0775408	-0.134611	0.0285857	0.0886816	-0.219742	-0.284443	-0.327653	-0.304884	-0.175825	-0.167782	-0.0809564	-0.0373667	-0.0203941	-0.365562	0.0488911	-0.197236	-0.01387	-0.117784	-0.220101	0.131351	-0.229224	-0.0601212	-0.152012	-0.165782	-0.117328	-0.0970967	-0.305539	-0.0361034	-0.272754	-0.0862996	-0.177632	-0.165427	-0.166658	0.0517753	-0.19485	0.0851361	-0.270228	-0.0555848	-0.118731	-0.261035	-0.202788	-0.00340344	0.0556417	-0.205619	-0.0349825	-0.0457944	0.0645547	-0.21583	0.0261202	-0.143411	-0.0940456	-0.184625	-0.244861	-0.168301	-0.0946451	-0.0810513	-0.156891	-0.0911241	0.0158827	0.00691116	-0.364088	-0.127	-0.00982674	0.0292045	-0.175905	-0.182001	-0.102182	0.0984522	-0.124719	-0.0801486	-0.0985325	0.0581506	0.00599239	0.0101767	-0.0420729	-0.0994193	-0.18905	-0.0807236	0.0292988	0.112751	-0.194005	-0.144491	
7.19837	-0.246018	-0.295677	-0.261965	-0.0446014	-0.00916064	-0.0887654	-0.158008	-0.282244	-0.0555677	-0.177533	-0.0250932	-0.0325845	0.0276493	-0.0920944	-0.1155	-0.207271	-0.231852	-0.0220538	-0.0179743	-0.324089	-0.0975022	-0.23239	-0.238112	-0.35083	0.0576849	-0.143111	-0.0205417	-0.0411412	-0.0582552	-0.0281299	-0.0678086	-0.0728522	-0.0668111	-0.0204414	0.0153433	-0.233153	-0.0261244	-0.177298	-0.147613	-0.219309	0.0116184	0.0628494	-0.0373023	-0.16527	-0.255165	-0.203091	-0.0998591	-0.078883	-0.168391	0.00593434	-0.0586055	0.0045867	-0.0535128	0.108312	-0.0527411	-0.310443	-0.137087	-0.140307	-0.00229148	-0.192374	-0.111965	0.00977717	-0.00313356	-0.399826	-0.0908001	-0.0487114	-0.067876	-0.136017	0.00323508	-0.244831	0.0366077	-0.28365	-0.104854	0.0482766	-0.127355	-0.207717	-0.169418	-0.0486405	-0.0532635	-0.175223	0.0498422	0.0351029	-0.0701846	-0.185872	-0.180273	0.000930888	0.108508	-0.196741	-0.283006	-0.0294097	0.0687231	-0.103114	-0.110452	-0.292176	-0.315335	-0.131111	-0.17166	
7.20431	-0.224049	-0.00927303	-0.232015	-0.00683905	-0.0854481	-0.26438	-0.221304	-0.189203	-0.0860032	-0.246232	-0.320177	-0.0517421	-0.245828	0.0777521	-0.0614005	-0.0221922	-0.35814	-0.422181	-0.208235	0.0184857	-0.214473	0.0581328	-0.204637	-0.287755	0.07638	-0.236875	0.0156133	-0.0173212	5.46928e-05	-0.151752	-0.102604	-0.347604	0.0693919	-0.0804369	-0.357339	-0.0460712	0.00292958	-0.176068	-0.2028	-0.185041	-0.322684	-0.0243737	-0.112938	-0.076742	-0.0703401	-0.0605616	0.0990999	-0.144007	-0.016709	-0.0552434	0.0233646	-0.114077	-0.179312	0.129017	-0.157397	-0.2117	-0.0965688	-0.104397	-0.0490237	-0.202916	-0.234347	0.270427	-0.251619	-0.211303	-0.159462	-0.141264	-0.0250091	-0.336602	-0.188528	-0.123862	-0.079691	-0.227471	-0.0464791	0.254481	-0.159109	0.0686064	-0.316743	0.0697263	-0.233093	0.0480841	0.186479	0.196294	0.0434255	0.233816	-0.0775811	-0.00981857	0.0509369	-0.142876	-0.0130823	-0.00131999	-0.120565	-0.0946949	-0.0157865	-0.041332	-0.0988371	-0.124194	-0.455503	
7.21025	0.218583	-0.0572925	-0.170461	0.00336912	-0.240963	0.00848651	-0.0376584	-0.0671821	-0.349584	-0.143432	-0.532108	-0.00317366	-0.00580965	0.0274103	0.0426092	-0.0748921	-0.313509	-0.315843	-0.273556	-0.0482052	-0.125689	-0.140592	-0.193117	-0.0978972	-0.0649765	-0.0904628	-0.104315	-0.0959791	-0.163935	-0.331171	-0.0738964	-0.127818	0.0418529	-0.272816	-0.0791316	-0.186245	0.0645033	-0.0726022	-0.159444	-0.0767377	-0.260338	-0.0561924	-0.0955565	-0.0717321	-0.188444	0.0638489	-0.13529	0.0855308	0.252391	0.0296778	-0.0560725	0.00252614	-0.0024132	0.0184716	0.035268	0.156632	0.0133958	-0.0752618	-0.065879	-0.0980376	-0.13152	-0.0122103	-0.0555228	0.331803	-0.170535	0.0669296	0.0831393	-0.194174	-0.124509	-0.0369903	-0.204186	-0.136003	-0.0238639	0.0328773	-0.0739209	0.2768	-0.175583	0.120151	0.0181762	0.0740965	0.0953176	-0.183787	0.0648206	0.0828517	-0.0869278	-0.0957998	-0.105631	-0.0978434	-0.00320937	-0.21072	-0.0957933	-0.269189	0.0451071	-0.258897	0.0392472	0.0152266	-0.0716628	
7.21619	0.0850242	0.0815135	0.106404	-0.0761221	-0.0584057	0.221539	0.0200636	-0.042217	-0.174963	-0.0853834	-0.403292	-0.134752	0.0195727	-0.243349	-0.117218	-0.0202358	-0.00879804	-0.24687	0.0902163	0.0921761	0.154789	-0.201234	0.04679	0.0334105	-0.0935947	-0.0402387	0.0481356	0.0188941	0.0150743	-0.145903	0.0260029	-0.183401	-0.0447098	-0.155506	-0.0266398	0.136031	-0.0801483	-0.000207602	-0.0515234	0.0927435	-0.167707	0.0499747	-0.237276	-0.00165482	-0.097417	0.127627	0.0810369	0.0791375	0.342512	0.0991895	0.0794411	0.0629921	-0.0510034	0.444359	0.29725	0.120306	-0.0244621	-0.0250416	-0.0722725	-0.0175437	-0.148986	-0.0687729	0.152014	0.417513	-0.165798	0.0980021	0.113138	-0.0264878	-0.0613837	-0.0182479	0.0849854	-0.0883182	0.00315743	0.131206	0.173264	0.177132	0.0791961	0.259888	0.235952	0.0268471	-0.0334998	-0.13861	-0.274063	-0.116657	-0.128568	0.0538741	-0.0582583	-0.163915	-0.103027	-0.109717	0.0278949	-0.0110701	-0.0842067	0.081676	-0.101015	0.0136096	-0.100835	
7.22213	-0.0108291	0.275991	0.0373425	0.205652	0.250016	0.206354	0.161177	-0.193182	0.158713	0.109951	0.0665451	0.0126063	0.0698976	-0.0867219	0.0622679	-0.165441	-0.0285314	-0.00937742	0.221252	0.114738	0.149177	0.0558774	-0.0981647	0.159539	0.0104691	-0.0167569	-0.0432457	0.0259517	-0.000540685	0.0666258	0.0438025	-0.109117	0.188347	-0.117077	0.00894528	0.0813991	0.130275	-0.156867	-0.191247	0.248506	0.133023	-0.0454676	-0.0813751	0.279016	-0.0802915	0.313688	0.11919	0.236002	0.220813	-0.0229872	0.461528	0.204177	0.156463	0.535975	0.458007	0.147045	0.0998803	-0.0946068	-0.0989363	0.0173804	0.0530504	0.368933	0.0371126	0.326484	-0.0466328	0.234461	0.189222	0.241175	-0.0121038	0.103522	0.0465225	-0.182965	0.0465934	0.412077	0.405525	0.124583	0.423287	0.289302	0.306022	0.278392	-0.05822	-0.0498654	-0.0916273	0.0993527	-0.0358746	0.187745	0.0677097	0.0809197	0.125224	-0.0109812	-0.00352743	-0.0114616	-0.137437	-0.024199	0.175663	0.00620564	0.235603	
7.22807	-0.266499	0.472056	0.0213339	-0.10228	0.292316	0.160989	0.222882	0.0939851	0.102794	0.203894	-0.235831	0.181066	0.157391	0.133066	0.364041	0.176263	-0.115841	0.294426	0.156895	0.268737	0.2049	0.206427	0.149904	0.313873	0.252706	0.24253	0.0828391	0.232698	0.256573	0.145971	0.156086	-0.0478023	0.00587954	0.0760476	0.175159	0.0226341	0.138508	0.0388731	-0.0469714	0.153308	0.558197	0.044014	-0.126129	0.444455	-0.116723	0.540753	0.418448	0.421475	0.658783	0.0411103	1.1764	0.515032	0.390901	1.00091	0.574291	0.271415	0.0718723	0.0891897	0.00342116	-0.17221	0.126945	0.638136	0.223658	0.848613	-0.155575	0.741109	0.213135	0.67648	0.355003	0.64857	0.0765888	0.248469	0.210893	1.1867	0.764145	0.202355	0.670877	0.450827	0.3566	0.454148	-0.0967427	0.0746711	-0.248229	0.0281164	0.220933	0.312222	0.211564	0.294942	0.0940556	0.235235	0.274959	0.126127	0.0483514	0.0228279	0.131421	-0.0460622	0.42491	
