"	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	"
"6.20988	0.0124295	-0.0756784	0.0920596	0.0451483	-0.0386602	-0.156621	-0.12662	0.151928	-0.0531946	0.426443	0.286301	0.0561668	-0.118691	-0.0781169	0.0679645	0.0481667	0.0170799	0.107476	-0.00224291	0.00167989	-0.0320007	-0.0476543	0.307721	0.0958359	0.293044	0.105947	0.168358	0.0910707	0.102852	-0.00178291	-0.0667672	0.0759423	0.0428279	0.212593	0.138261	0.0815719	-0.142237	-0.0120928	-0.00528883	0.0312049	0.0908874	-0.112996	0.122161	-0.0347343	-0.0476198	0.0268974	0.0489267	-0.23282	0.0592695	0.0392214	0.0880398	-0.149073	0.202725	0.106278	0.0623321	-0.0677841	0.258569	0.166081	-0.131311	-0.110967	0.171201	0.0299855	0.104512	-0.0411363	0.0586437	0.232224	-0.200395	0.00359518	-0.0239866	0.116149	-0.0797052	-0.116349	0.044456	-0.111069	0.0485592	-0.0984838	-0.354051	-0.0533261	-0.00321968	-0.0596098	-0.010672	-0.0304092	-0.242729	-0.0655504	-0.128934	0.130076	0.539403	0.326235	0.195483	0.0338026	0.19759	-0.152516	0.0318317	-0.045954	"
"6.21582	0.179821	-0.0645602	-0.0105422	-0.034444	0.0230901	-0.188312	-0.0901853	0.0746812	0.0522076	0.287736	0.18556	-0.036334	-0.162835	-0.0228477	0.0653414	0.026188	0.0607209	0.0584645	0.0626194	0.0938032	0.104378	0.00852624	0.183521	0.0864462	0.294566	0.0853393	0.106245	0.0877726	0.133574	-0.0323185	-0.0775421	-0.0219456	-0.028397	0.015173	0.0685161	-0.0155617	-0.118496	-0.101772	0.00609047	-0.00964623	-0.0616034	-0.0940419	0.0283153	0.044866	0.024305	0.0313486	0.120373	-0.0799138	0.0583359	-0.16548	0.0026481	0.00723693	0.0700015	-0.0131657	-0.0166316	0.0522272	0.0810738	0.0503292	-0.220381	0.0830973	0.15548	0.0976523	0.104461	0.00640453	-0.0814696	0.062718	-0.0953349	0.0534144	0.0783746	-0.0421153	-0.0548913	-0.0943641	-0.00782802	0.134825	0.0638184	-0.0420897	-0.227503	0.0678288	-0.0437787	-0.134584	0.0214507	-0.0131705	-0.234026	-0.196846	-0.116633	-0.047517	0.405986	0.498682	0.0767695	0.11293	0.191164	-0.228767	0.108457	0.00688849	"
"6.22177	0.175289	-0.0450129	0.0288935	0.00664925	0.163086	-0.0596335	0.0870703	0.0950829	0.0600792	0.0183456	0.0559144	-0.120208	-0.117324	-0.0389107	0.000317834	-0.016393	0.275488	0.116	0.0891267	-0.0112827	0.0476521	-0.0433375	0.106254	0.184903	0.122587	-0.00501421	-0.0036003	0.0457402	0.0647844	-0.0430205	-0.0320607	-0.0783527	0.000547167	-0.117096	0.214056	-0.0500469	-0.0569243	-0.0809613	0.0106018	0.0801719	-0.0895391	0.0503792	-0.0507657	0.0888919	0.12134	0.00726062	-0.0679662	0.0629866	0.0150255	0.0397831	0.144871	0.0578339	-0.00127595	-0.11223	-0.00797285	0.148721	-0.00716305	-0.0108319	-0.163656	0.0634431	-0.107467	0.121966	-0.0543165	0.0714141	-0.0791639	-0.106556	-0.0365388	-0.0694189	0.0408008	0.10655	0.0139574	-0.0249011	0.0394693	0.105249	-0.0217071	0.129989	-0.089196	0.0717761	0.0569522	-0.067495	0.0613123	-0.0965291	-0.155241	-0.17295	-0.043812	-0.116617	0.226452	0.326878	0.0093389	-0.0293384	0.000718732	-0.0706557	0.12187	0.0760802	"
"6.22771	0.0794697	-0.0204199	0.051076	-0.0771165	0.00152707	-0.0706893	0.0741642	0.0419118	-0.21294	-0.10492	0.0978963	-0.022063	-0.0747609	-0.123953	-0.0314628	0.0350033	0.327384	0.0406013	0.109161	-0.0571398	0.0127126	-0.0121283	-0.0208166	0.0276012	-0.0199211	0.00325503	-0.0481653	0.116145	0.119219	0.0498499	-0.103792	-0.149	0.0914886	-0.233229	0.0503795	-0.0706368	-0.0655972	0.154824	0.048237	0.190972	0.0497642	-0.0346045	-0.0429973	-0.0380763	-0.0567993	0.0499881	-0.0859916	-0.108552	-0.0546738	0.119153	0.106583	0.0697312	0.104679	-0.217345	-0.0927037	0.0237801	-0.156386	-0.0645126	-0.0964199	-0.0798833	-0.224738	-0.132142	-0.0320707	0.0677203	-0.0509792	-0.105442	0.105176	-0.0528606	-0.0212073	0.177479	0.10508	-0.0866671	0.0572683	-0.133639	-0.212055	-0.0024775	-0.0101574	-0.0803403	0.0347406	-0.0897851	-0.0341932	-0.135836	-0.128595	-0.214263	-0.242782	-0.05959	0.134544	0.172637	-0.0920054	-0.070761	-0.0236201	-0.0107752	-0.0755629	0.111823	"
"6.23365	-0.0717664	-0.033113	0.043142	-0.0620171	-0.103581	0.0978907	-0.10209	-0.0903776	-0.227933	-0.175927	0.0693568	0.170668	-0.0402884	-0.0346163	0.0783713	-0.0802356	0.0118253	-0.0247097	0.0732778	-0.142454	0.0111811	0.0791278	-0.0969379	-0.130525	0.0451339	-0.0104778	-0.226999	0.125645	0.263211	0.000567639	0.0399131	-0.0914002	0.00774535	-0.358314	-0.0402932	0.0231367	0.0196529	0.236719	-0.0544081	0.0287263	0.147554	-0.219198	0.018539	-0.0575697	-0.212651	0.206856	-0.00216174	0.0152221	0.0271599	-0.0377824	0.0688864	-0.0656346	0.0818121	-0.0507478	0.0626412	-0.0401395	-0.0703866	-0.0812263	0.0521967	0.0916745	-0.100918	-0.202284	-0.0545291	0.00892191	-0.00757653	-0.101374	-0.0018234	0.0397791	-0.0429484	-0.00552436	-0.0321279	-0.127301	-0.121498	-0.0578525	-0.137216	-0.231243	-0.0251918	0.0425588	-0.0279648	0.015077	-0.0156916	-0.17019	-0.119884	-0.262406	-0.269215	-0.124192	-0.035308	0.0472012	-0.13337	-0.0906703	0.0323618	-0.000758967	-0.0842916	0.156025	"
"6.23959	-0.182526	-0.0263104	0.0115618	0.172636	0.0149496	0.042745	-0.0881431	-0.230091	-0.171986	-0.20874	-0.0583996	0.147239	0.0751205	0.0500157	0.031715	-0.0506775	-0.0388199	0.0726743	0.0205658	-0.099237	0.0470659	0.180351	-0.128079	-0.0729331	0.0738395	-0.131697	-0.22538	-0.011243	0.0495758	0.0406669	0.112975	-0.096328	-0.124516	-0.0384245	0.0559477	0.0211129	-0.0115465	0.190133	0.081924	-0.0624972	0.0523656	-0.111075	-0.00124031	-0.00946979	-0.177236	0.091043	0.151357	0.147221	-0.0660621	-0.0710591	0.0369206	0.00180486	-0.136731	0.0861201	0.163888	0.0195138	0.12636	-0.00773951	0.0807602	-0.0464099	-0.208628	0.0622826	-0.00986908	0.0689654	-0.0125027	0.00934719	-0.0198369	0.0598462	-0.0306315	0.011608	-0.118733	-0.130657	-0.112535	0.0230473	-0.0265124	-0.184639	0.045252	0.0392875	0.0864236	0.00686954	0.0460917	-0.134189	-0.173065	-0.130179	-0.14674	0.0028844	0.00475909	-0.139189	-0.105551	-0.0669324	-0.0311489	-0.0416996	0.0685968	0.0439439	"
"6.24553	-0.0947453	-0.0927498	-0.116149	0.161031	-0.0937358	-0.0295753	-0.143174	-0.172772	-0.0390272	-0.196792	0.0399598	0.0375277	0.171682	-0.0991148	-0.045305	0.0521702	0.199407	0.185411	-0.00702568	-0.0274342	0.111833	0.138535	-0.141496	-0.0621735	-0.0997376	-0.102774	0.0548913	-0.0676709	0.00150503	-0.0209761	-0.0108513	-0.0459972	0.0742743	0.185363	-0.006067	0.0400708	-0.0299439	0.109117	0.0439263	-0.0783909	-0.0214283	-0.000424602	-0.0470427	0.147262	-0.0234604	0.0287139	0.215035	0.117933	0.084183	-0.048031	-0.286852	-0.0707061	-0.0781671	0.107441	0.0143463	0.0597523	0.115563	0.0456164	0.0935022	-0.00312338	-0.333515	0.0177976	0.0751608	0.0944336	-0.021351	-0.0246466	-0.00745744	0.00923059	0.0431102	0.0854999	-0.0789552	-0.0462652	-0.0789825	-0.00799135	-0.110791	-0.108037	0.0874925	-0.0133407	0.196333	0.066193	0.0950842	-0.0824052	-0.336219	-0.320046	-0.15656	-0.0706212	0.0396943	-0.0854997	-0.124741	0.0245478	-0.106736	-0.237196	-0.0622846	0.00413827	"
"6.25147	0.0438575	-0.0768179	-0.102061	0.0357787	-0.123477	0.130974	0.030561	-0.119463	-0.0298592	-0.0516517	-0.0200411	-0.0217435	0.0211079	-0.0948617	0.0379053	0.00119358	0.153168	0.159556	0.0684254	0.0336532	0.033434	0.0161024	-0.123477	0.0980427	-0.0437591	-0.108644	0.00338789	0.086463	0.0880634	-0.0697076	0.025768	-0.11751	0.0191676	0.0356513	-0.283402	0.131128	0.0880813	0.0268932	-0.0101761	-0.204942	0.0655929	0.0928783	0.0882923	0.0419064	0.112431	-0.058318	-0.0188896	0.134882	0.0524312	-0.0511817	-0.250078	-0.0602282	-0.0284727	-0.0819651	0.070531	0.00034515	-0.00203129	0.00573399	0.0428665	0.240976	-0.21318	-0.0505476	0.0638781	0.00190242	-0.0565946	-0.0855226	0.0176424	-0.0621144	0.0451845	-0.00971923	0.05735	0.103691	-0.0198658	0.0467216	0.0358325	-0.0632342	0.14923	0.12098	0.10013	0.0993639	-0.11617	0.0152734	-0.25442	-0.307594	-0.156909	-0.0720966	-0.196268	-0.0285144	-0.0803755	0.0152502	0.082064	-0.159669	-0.16328	0.0329406	"
"6.25741	0.0171028	0.127408	-0.0500907	-0.0199204	0.0715467	0.134827	0.0584491	0.0419612	-0.12945	0.262513	-0.0588907	0.0236275	-0.044646	-0.0396609	-0.0821306	0.0154535	-0.00490977	-0.0775505	0.0999438	0.0525448	0.00142172	-0.0491572	-0.0345169	-0.0192536	-0.0121159	-0.134526	0.0699907	0.137443	-0.0537615	0.0518123	0.0906681	-0.0534607	-0.201754	-0.0761628	-0.0843291	0.0827019	0.0483866	-0.067405	-0.00560337	-0.306498	-0.0509438	-0.0193225	0.16334	-0.0754852	0.0836652	0.0288825	-0.0123545	0.0382058	-0.0299364	-0.0709713	-0.102493	0.199813	0.0902335	-0.370542	0.0361281	-0.134331	-0.106903	-0.018411	0.128088	0.127048	-0.0980543	-0.0174413	0.224392	-0.174184	-0.132237	-0.133185	0.125647	-0.0616175	0.098374	0.0636042	0.155535	0.20588	-0.0431392	-0.0232844	0.0534556	0.00684704	0.00210031	0.160121	0.0606247	0.0153046	-0.16869	-0.0453188	-0.00779663	-0.0527119	-0.126379	-0.0255376	-0.132661	0.0451072	-0.0234417	-0.0139722	0.273541	-0.13871	-0.0755281	-0.138887	"
"6.26336	0.0230609	0.191609	-0.119329	-0.121137	0.0628713	0.0786151	0.108174	-0.0252147	0.0265844	0.195399	-0.0396823	0.0440941	-0.022676	0.0572754	-0.125074	0.0663688	0.0465315	0.0496333	0.144816	0.0715761	0.0793854	0.0393831	-0.0699709	-0.0856647	-0.00285542	-0.0388809	-0.0485044	0.0544516	0.0117417	-0.015515	0.0520825	0.0156856	-0.119628	0.0416798	0.0569796	-0.16828	0.0403373	-0.0358834	0.010615	-0.0997534	-0.0614756	-0.0236643	-0.0891031	-0.000885667	0.0766607	-0.0285482	-0.0118613	0.00629602	0.0520869	-0.144104	-0.15895	0.0516615	-0.0510396	-0.116639	-0.00576124	-0.0742127	-0.0225751	-0.0512915	-0.172858	0.0370399	-0.00822299	-0.115849	0.202639	-0.209789	-0.0354051	0.000250323	0.00708768	0.011712	0.117833	0.057271	0.0490446	0.0693676	0.00146707	-0.148444	-0.0395471	0.048245	-0.0489093	0.16921	0.0803042	-0.0217135	-0.0712939	-0.0663384	-0.0220949	0.00266403	-0.0614823	-0.0110499	-0.0786325	-0.0327733	-0.0385021	-0.0260512	0.137952	-0.235978	-0.0281197	-0.0995347	"
"6.2693	0.0434654	0.0256026	-0.147109	-0.158251	0.0153176	0.0816337	-0.0307524	-0.0447294	0.171479	-0.0680983	-0.015885	0.0359127	-0.0733337	0.0505295	-0.0989444	-0.0846041	-0.0214731	0.187103	0.0605189	0.0732256	0.118524	0.0114339	-0.159793	0.113298	-0.09162	0.0666852	-0.171777	0.038265	-0.0828793	0.0321931	-0.0557931	-0.0429901	-0.0913696	0.00981195	0.0388842	-0.214413	0.125152	0.158953	-0.0179713	0.0648175	-0.0134507	0.0925214	-0.129517	-0.0927058	0.158104	-0.0949658	-0.0739665	0.0537938	0.0257189	-0.232432	-0.0643453	-0.0862967	-0.287038	0.180605	0.110156	0.046881	0.0850708	0.0557292	-0.0898229	-0.140042	0.0420853	-0.0741029	-0.0119767	-0.177898	0.0483869	0.033182	-0.221109	0.12162	0.0519252	2.50383e-05	-0.0749439	-0.0315891	-0.0928045	-0.205595	-0.0641025	0.207279	-0.0167329	-0.045537	0.0828901	0.00537664	-0.0408402	0.0316401	-0.00648778	-0.0618313	-0.0598359	-0.140826	-0.114089	-0.000337546	-0.14264	0.00781442	-0.138572	-0.167656	-0.11827	-0.0298719	"
"6.27524	-0.041906	-0.057397	-0.107953	-0.217701	-0.0833338	-0.0714634	-0.0270351	-0.0605921	0.120316	-0.242537	-0.0514333	0.0608691	-0.0903748	-0.0224382	0.129376	-0.131988	-0.0858998	-0.0296883	-0.10835	0.0149899	0.0395565	-0.0589598	-0.0829566	0.0274104	-0.120706	-0.00178617	-0.260491	-0.027788	-0.054469	-0.0809781	-0.0720548	0.0726177	-0.0764417	-0.0723304	-0.0904199	0.0542584	-0.0154094	-0.00438451	-0.0124734	0.0817904	0.0609793	0.0873775	-0.174112	-0.130633	0.0395642	-0.125078	-0.238896	-0.0522288	0.111335	-0.173504	-0.0934875	0.0739984	-0.16565	0.130214	0.00695531	0.0252079	0.0724673	0.0205754	0.0596424	-0.21233	0.211111	-0.18081	-0.126479	-0.101866	0.109193	-0.134624	-0.200097	0.122411	0.107014	-0.342081	-0.144115	-0.0693324	-0.00403623	-0.0906735	-0.13234	-0.00622952	0.0438067	0.0215156	-0.0603296	-0.0827406	-0.0185938	0.00963917	-0.10575	0.0364763	0.0285865	-0.0942723	-0.0800536	-0.181671	-0.13986	-0.119949	-0.145054	-0.156373	-0.0819425	-0.0528804	"
"6.28118	-0.00631431	0.0504884	-0.0444042	-0.137187	0.00783854	-0.198048	0.0304577	-0.0170157	0.0690616	-0.380373	-0.0297472	-0.0481024	-0.129826	0.0192326	0.0540895	-0.0555613	-0.3674	0.00584603	-0.0981772	0.0674775	-0.0457456	-0.0975529	-0.116532	-0.175581	-0.0653778	0.0147923	-0.0873227	-0.114108	0.0291292	-0.137105	-0.022132	-0.00584118	-0.0154626	-0.161561	-0.0373319	-0.0682689	0.0457907	-0.200256	-0.121066	0.134347	0.0557228	-0.00275854	0.00150969	-0.0722733	-0.0450876	-0.144636	-0.110223	-0.0323501	0.118293	0.0594285	-0.206052	-0.0429551	-0.0161936	-0.0382549	-0.208721	-0.0021953	-0.126557	-0.0376989	-0.0871376	-0.102272	0.119916	-0.153359	-0.162247	-0.0299575	0.0720399	-0.116771	-0.0246751	0.0338583	0.0459021	-0.266427	-0.152207	-0.159566	0.0901177	0.0680197	-0.115097	-0.142914	0.0404065	0.135161	-0.0795808	-0.0853163	0.0601007	-0.0527314	-0.148127	0.0923405	0.17124	-0.021064	-0.187564	-0.141133	-0.119647	-0.172189	-0.0532137	-0.103789	-0.0701561	0.00405959	"
"6.28712	-0.0960967	-0.0136688	-0.0465719	-0.0347072	0.072422	-0.0172279	-0.0652608	-0.0228729	-0.0407176	-0.295764	-0.0598981	-0.10071	-0.115198	0.109382	-0.0542958	-0.0628793	-0.273588	0.0368243	-0.0047143	0.05598	-0.0987016	-0.0858899	-0.165406	-0.0839091	-0.20459	0.0160995	0.0714979	-0.140557	-0.0536203	-0.0735042	0.069758	-0.00702749	-0.070626	-0.185018	-0.00105836	-0.161964	0.146131	-0.161223	-0.0891686	-0.0243404	-0.00182359	-0.0229923	0.0219599	0.0207403	-0.0215083	-0.0309474	-0.123195	-0.195031	-0.0243935	0.0274828	-0.0795216	-0.106959	-0.225546	-0.210148	-0.0499048	-0.0185205	-0.131712	-0.0204853	-0.0945104	-0.165007	0.00970261	0.0581787	-0.0719737	-0.047002	-0.0160005	-0.16062	-0.0164563	0.0777163	-0.117821	-0.113103	-0.0165642	-0.0278387	-0.00441682	0.00717313	-0.0181143	-0.0367676	0.03568	-0.0362439	-0.0720878	0.00968131	0.0777305	-0.00242777	-0.197544	-0.0125156	0.0317523	-0.0105666	-0.243788	-0.137606	-0.1211	-0.0176827	-0.200257	0.06347	-0.0522075	0.0243199	"
"6.29306	0.0215053	-0.080573	0.0269095	-0.164882	-0.227145	0.0400847	-0.197003	-0.0956693	-0.0838971	-0.266152	-0.089315	0.0413427	0.0266247	0.0352154	-0.0933497	-0.118511	0.0154989	0.00691719	-0.00897485	0.0272614	-0.0533691	-0.0377442	-0.0627788	0.00967567	-0.194688	-0.0841328	-0.0204377	-0.15056	-0.0431271	0.0480078	-0.0137521	-0.197579	-0.177609	-0.132458	-0.127481	-0.261137	0.0597336	-0.106945	-0.0116456	-0.182358	-0.148254	-0.0825063	-0.00816862	0.0838487	0.00471686	-0.124118	-0.0907985	-0.255846	-0.0891901	-0.118939	-0.0631187	0.0490608	-0.209269	-0.132431	-0.0528896	-0.181561	-0.0342367	-0.00670141	-0.072056	-0.13313	-0.154919	0.0668175	-0.22605	0.0142057	0.031392	-0.184082	-0.0864285	0.0185958	-0.180031	-0.146793	0.140544	-0.0137326	-0.0962122	-0.0613083	0.0551682	-0.186609	-0.0623985	-0.157676	-0.0688465	-0.112055	-0.0573624	0.0301125	-0.106645	-0.247241	-0.236763	-0.116604	-0.315676	-0.253051	-0.0291131	0.0410986	-0.111575	-0.156663	0.0560686	0.00536428	"
"6.29901	0.0464299	-0.164282	-0.00932631	-0.178314	-0.314997	-0.0157632	0.006417	0.00479463	-0.0951062	-0.231993	-0.0270787	0.107117	0.0360678	0.0397553	-0.080335	0.00530642	-0.10262	-0.114986	-0.0670671	-0.000290599	0.0213043	0.0474014	-0.131489	-0.176143	-0.13727	-0.19721	0.00290047	-0.217667	-0.0209349	0.0453905	-0.0779927	-0.159416	-0.0816013	0.0111366	-0.114327	-0.181923	-0.112174	0.0109713	0.0148159	-0.0445617	-0.123792	-0.0514537	-0.110018	0.0201477	-0.124047	-0.241069	-0.102451	-0.0174233	-0.0301724	-0.2	-0.129098	-0.0342347	0.08308	0.0383688	-0.0717445	-0.0883557	-0.0019141	-0.204748	-0.143303	-0.0966528	-0.181734	-0.160963	-0.200336	0.0205485	0.0659018	-0.110306	-0.119754	0.0188991	-0.111568	-0.00150059	-0.00265332	-0.0470452	-0.0588643	-0.0911438	0.00533922	-0.278209	-0.0767755	-0.0687785	0.0588811	-0.170153	-0.050862	0.00153197	0.0656362	-0.280247	-0.276718	-0.137329	-0.173046	-0.120196	-0.053978	-0.0708137	-0.10199	-0.481275	-0.0766986	-0.100445	"
"6.30495	-0.155855	-0.151504	-0.0758553	0.0216977	-0.203113	-0.0795678	-0.0414645	-0.0776171	-0.010388	-0.20704	-0.0696911	-0.0387628	-0.105375	0.00891809	0.0308488	0.114075	-0.158808	-0.156503	-0.0867308	-0.0464511	0.0281614	0.111436	-0.276103	-0.130201	-0.166472	0.00152359	-0.117725	-0.315091	-0.144928	-0.132673	-0.12657	-0.0694406	-0.0938006	-0.149883	-0.242552	-0.0811355	-0.00217886	0.0754124	-0.0186006	-0.219903	-0.126924	-0.0496533	-0.128936	-0.00695656	-0.160815	-0.176384	-0.188048	-0.0345122	-0.160994	-0.0829532	0.0690988	-0.24404	0.290924	-0.0266342	-0.180055	0.0390322	0.162465	-0.190615	-0.127757	-0.205089	-0.304103	-0.214319	-0.229605	-0.258771	0.0849411	-0.0902488	-0.192241	-0.109673	-0.163081	-0.140646	-0.269153	-0.158877	-0.0747369	-0.196595	-0.063156	0.0380715	-0.251616	-0.105619	-0.0568774	-0.0617421	0.00601988	-0.182309	-0.0952435	-0.167245	-0.280636	0.0327661	-0.163861	-0.202923	-0.116997	-0.0891224	-0.220787	-0.24948	-0.0166771	-0.22354	"
"6.31089	-0.0770389	-0.067192	-0.228539	0.101149	-0.0741972	-0.129557	-0.154639	-0.0864715	0.0809517	-0.0679102	-0.113117	-0.0577177	-0.0522214	-0.086986	-0.0995184	-0.0531037	-0.0576333	-0.0585619	-0.229602	-0.0509099	-0.0851395	-0.0845034	-0.290902	-0.111619	-0.18016	-0.0544346	0.0184096	-0.141985	-0.108684	-0.142954	-0.0390652	-0.00163676	-0.0884278	-0.162928	-0.228255	-0.035979	0.0401181	0.0285935	0.04899	-0.197797	-0.026994	-0.05839	-0.101445	-0.0634555	0.0161443	-0.230161	0.102501	-0.2102	-0.292239	-0.23846	0.0847394	-0.120826	0.124744	-0.0219717	-0.0971305	-0.0283029	0.0632402	-0.150644	0.0771027	-0.124653	-0.14407	-0.12013	-0.218031	-0.380408	0.00900299	-0.11071	-0.039043	-0.150042	-0.142775	-0.19806	-0.297556	-0.226066	-0.0132628	-0.288127	0.0625788	0.130888	-0.0956912	-0.0170753	-0.146136	-0.116963	0.0369661	-0.297142	-0.188601	-0.338848	-0.378056	0.0712811	-0.127874	-0.219139	-0.151372	-0.00625775	-0.212107	-0.33185	0.0639165	-0.131229	"
"6.31683	0.0381888	-0.0662873	-0.222881	-0.113054	0.0115078	-0.125044	0.014466	-0.0135263	-0.0163603	-0.0712663	-0.164952	0.0348746	-0.0285194	-0.115599	-0.129782	-0.0838536	-0.0172952	-0.167364	-0.209335	-0.0412578	-0.135896	-0.128021	0.0126077	-0.296197	-0.171694	-0.165498	0.142234	-0.100211	-0.0913632	-0.000847126	0.053462	0.0337457	0.029099	-0.215144	-0.0949922	-0.0679491	-0.102016	-0.107165	-0.0171065	0.0558936	0.0514387	-0.14028	-0.114768	-0.0992135	-0.0837528	-0.166879	-0.0202037	-0.190494	0.0305643	-0.130587	-0.227289	0.0069907	-0.108724	-0.00433271	-0.0288532	-0.0259109	-0.149603	-0.130942	0.0711775	0.21281	0.00221747	0.0629213	-0.10943	-0.258756	-0.117586	-0.0296006	-0.0133481	-0.105941	-0.0132211	-0.132282	-0.155875	-0.146368	-0.0050246	-0.226778	-0.0519417	-0.204758	-0.0515485	-0.0569341	-0.137175	-0.0911071	-0.0804947	-0.222934	-0.330529	-0.372104	-0.280943	-0.0189054	-0.0488847	-0.194145	-0.219334	-0.0663363	-0.137269	-0.421845	-0.0552568	-0.180787	"
"6.32277	0.00304041	0.00253822	-0.00101821	-0.0407993	-0.089025	0.0509858	-0.0361885	-0.109361	0.0275375	-0.0932308	-0.2729	-0.12475	-0.0736315	-0.0515261	0.00996276	-0.0828225	-0.204823	-0.187685	-0.174415	0.00452203	-0.114203	-0.150027	-0.0806504	-0.254375	-0.265987	-0.110318	0.0788721	-0.0525694	-0.140822	0.1096	0.0705628	-0.0592931	0.160341	-0.173974	-0.0755549	-0.0318711	-0.024596	-0.0633882	0.00710477	0.18038	-0.0668947	-0.172198	0.0410418	-0.0629153	-0.160313	0.015816	-0.191949	-0.0178879	-0.0353874	0.218726	-0.206056	-0.134747	-0.0701684	-0.152526	0.00987941	-0.0234617	-0.245413	-0.00593814	-0.0774362	0.0560781	-0.0634169	0.0846743	0.139676	-0.176147	-0.191171	-0.0901631	-0.122084	-0.0796743	-0.117727	-0.0278057	-0.104621	-0.208311	-0.0574833	-0.0602712	-0.076134	-0.148143	-0.0532371	-0.191943	-0.07063	-0.127736	-0.159691	-0.141928	-0.510027	-0.260367	-0.263988	-0.131538	-0.118662	0.0159095	-0.124499	-0.0811185	-0.143641	-0.174022	-0.0286477	-0.205949	"
"6.32871	-0.108073	-0.0301354	-0.0316526	-0.0334638	-0.0131086	0.0926285	-0.126377	-0.0788301	0.0405181	-0.0829394	-0.190063	-0.137001	-0.0849449	0.0136278	0.110544	-0.114838	-0.1505	-0.325343	-0.141322	-0.0358139	-0.166075	-0.281129	-0.217165	-0.0639584	-0.291872	0.0121195	0.0724428	0.0461666	-0.220738	0.0778661	0.0664001	0.0746159	0.13872	-0.0823841	-0.0237532	-0.00571368	-0.141942	-0.0883991	-0.130422	0.0295112	-0.0717411	-0.175097	0.0621097	-0.102618	-0.136667	0.0931487	-0.21181	0.0267051	-0.109854	0.1926	-0.139553	-0.356558	-0.0617466	-0.0476069	-0.169605	-0.0153887	-0.063495	0.115824	-0.213744	-0.326467	-0.0138726	-0.125136	0.206802	-0.0633336	-0.175371	-0.0671636	-0.123594	-0.0870295	-0.126818	0.00954563	-0.174178	-0.0572078	-0.014952	-0.0855372	0.104092	0.0561878	0.0291733	-0.136353	-0.0300811	-0.193118	-0.0910744	-0.0429711	-0.416734	-0.229881	-0.23042	-0.127254	-0.276185	0.0441849	-0.141097	-0.0274239	-0.174506	-0.0531188	-0.110256	0.160997	"
