	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	
8.3703	0.0759225	-0.0940852	0.18431	-0.187651	0.113668	0.0265552	-0.112015	-0.0697252	0.0975165	0.116904	0.0151128	0.0691617	0.0255827	0.0327837	0.0423205	-0.138753	-0.00599272	0.00150687	0.0401351	-0.0235683	0.0622244	0.091442	0.118129	-0.0794785	-0.17126	0.0240659	-0.0311572	0.245193	0.282572	0.0419895	-0.0490678	-0.0286176	0.0751441	0.201276	0.139557	0.00260429	0.0334169	-0.183192	-0.0865088	0.00733821	0.155331	-0.170374	0.0570483	0.0906386	-0.0879702	-0.203408	-0.0507229	0.15765	-0.1219	-0.445922	0.132606	0.0437024	-0.0532128	-0.150927	0.00495697	-0.147891	0.0179367	-0.0799826	-0.026667	-0.121674	-0.0146686	-0.128639	0.120419	0.058005	0.0416213	0.0217684	0.015354	0.00653796	-0.0293804	0.0732346	-0.0553651	-0.281131	-0.0132461	-0.152599	0.0263039	0.13352	0.0492694	0.192617	-0.0103616	0.0507181	-0.0829145	0.0393648	-0.112296	-0.0183801	-0.0872637	0.183922	0.0789927	0.0411235	0.0468272	0.128454	-0.072447	0.300177	0.0512383	0.0333854	
8.37327	0.104237	-0.0596297	0.136041	-0.173057	0.318881	-0.0539344	-0.155122	-0.154572	0.0185714	-0.0599259	0.0730202	0.0752352	0.027689	-0.0457154	0.074329	-0.0960921	-0.0389215	-0.0575578	0.234687	0.000917375	-0.0341994	0.142	0.0315225	0.0402193	-0.128001	0.217559	-0.0792593	0.224328	0.300644	-0.105548	-0.0196941	-0.113911	-0.236963	0.161606	0.144656	0.00124843	0.0819413	-0.243819	-0.252491	0.0334635	0.0802442	-0.240375	-0.111363	0.0289888	0.00390344	-0.239881	-0.0258353	0.164518	-0.0998446	-0.276484	0.0578501	0.10256	-0.0579077	-0.0797193	-0.00506096	-0.0645831	0.110951	-0.148149	-0.00956826	-0.0581979	0.0400091	-0.0913643	-0.0114592	0.0742335	-0.0557643	0.0896091	0.0369562	0.0263722	0.0921718	0.0526024	-0.0186623	-0.202037	-0.0264753	-0.191919	-0.00566703	0.125185	0.0576177	0.0642039	-0.0887499	0.0400499	-0.112222	-0.00132793	-0.132995	0.046447	-0.162603	0.14534	-0.0734607	0.0653328	0.163336	0.0776153	-0.0161502	0.263446	0.12854	0.109801	
8.37624	0.0991243	0.0151677	0.0569851	-0.110884	0.223998	-0.0408699	-0.198228	-0.23942	-0.0850474	-0.236756	0.0460024	0.0813087	0.0325467	-0.00549261	0.106338	-0.0359036	-0.0718504	-0.116622	0.184593	0.0323329	0.000186329	0.169952	-0.11398	0.159917	-0.084743	0.411052	-0.127361	0.203463	0.265339	-0.0718809	0.0340277	-0.192637	-0.254952	0.121936	0.107097	-0.101435	0.0910387	-0.230445	-0.158198	0.0595888	0.00515786	-0.133497	-0.329722	-0.0326609	0.130417	-0.0831839	-0.00094769	0.13911	-0.0777892	0.0161485	-0.0169054	0.161419	-0.0626026	-0.159294	-0.0150789	0.0187251	0.236817	-0.216316	0.0679363	0.0351618	0.0890608	-0.0187154	-0.0416621	0.0343647	-0.15315	0.15745	0.0585585	0.0332336	0.0862893	-0.0162673	0.0302769	-0.073204	-0.0397045	-0.184244	-0.0400308	0.116849	0.065966	0.0148367	-0.199727	0.0381442	-0.134656	0.0255279	-0.153693	0.111274	-0.236118	0.0865998	-0.272123	0.0895422	0.0635137	-0.0318479	0.0401466	0.173266	0.236897	0.186217	
8.37921	0.00956187	-0.0121945	-0.0220711	-0.0731535	0.0433193	-0.00116174	-0.132904	-0.151338	-0.100206	-0.413586	-0.00509242	0.0873821	0.0374044	0.0692162	0.00988387	0.021905	-0.0683969	-0.142007	0.065998	0.0637485	0.0720517	0.191397	-0.259482	0.279615	-0.0414846	0.283189	-0.143409	0.182598	0.0659115	0.0134976	-0.0177985	-0.121889	-0.186751	0.0822667	0.0570384	-0.232953	0.1832	-0.217072	0.00987205	0.0857141	-0.0699285	0.0233412	-0.0116857	-0.0641713	0.0937265	0.128504	0.105608	0.113702	-0.0557337	0.129182	-0.0916607	0.0580725	-0.0672975	-0.281806	-0.0250968	0.102033	0.0899592	-0.155125	0.162585	0.128521	0.13652	0.0639376	-0.043691	0.0856925	-0.130955	0.137152	0.0227553	0.0364237	0.0443675	-0.0180312	0.0792162	-0.0587979	-0.00108533	-0.0913439	-0.0743947	0.0850083	0.0743143	-0.0123858	-0.177235	0.0362386	-0.0631942	0.0718419	-0.119551	0.176101	-0.159966	0.0278591	-0.181305	0.113752	-0.0987271	-0.0511551	0.0804934	0.0830863	0.183575	0.061348	
8.38218	-0.104633	-0.0689091	-0.101127	-0.0423469	0.0283136	0.0385464	-0.0368044	-0.0141577	-0.0902215	-0.272117	0.0341022	0.0602188	0.0422621	0.0639544	-0.122933	0.0790305	-0.0547523	-0.157952	0.0872877	0.0951641	0.0270283	0.0577336	-0.404984	0.265545	0.104709	0.0636273	-0.150464	0.180527	-0.179578	0.098876	-0.100026	-0.00620422	-0.118551	0.042597	0.0923508	-0.206047	0.298966	-0.203698	0.0477234	-0.00976734	-0.161763	0.0363747	0.0115939	-0.0871619	0.0109511	0.0965659	0.235285	0.0882937	-0.0450717	0.191181	-0.160419	-0.0913142	0.00666312	-0.194979	-0.0864715	0.100585	-0.133461	-0.0572701	0.096051	0.221881	0.18398	0.146591	0.0115082	0.162247	-0.0742154	0.0903694	-0.0295521	0.0396138	0.00244575	-0.000742919	0.128155	-0.0764431	0.0524067	0.0259802	-0.108759	0.0465581	0.0826626	-0.0396082	-0.1147	0.0343329	0.0357038	0.0452491	-0.0697864	0.0574624	-0.0401261	-0.0308816	-0.00942011	0.0638933	-0.10635	-0.0445955	0.116319	-0.00709377	0.0846639	-0.120795	
8.38515	-0.0951567	-0.125624	-0.0943255	-0.0115403	0.0605406	0.0782546	-0.0985203	-0.0536961	0.00459016	-0.0406551	0.0988222	0.0235529	0.0390411	0.0355271	-0.108845	0.0345532	-0.0411078	-0.173897	0.147634	0.119889	-0.0513925	-0.120454	-0.207238	0.213636	0.280102	-0.0215738	-0.157519	0.183723	-0.199257	0.184254	-0.0415812	-0.00113719	-0.0503502	0.00292724	0.152607	-0.134187	0.167116	-0.0909558	0.0487673	-0.139508	-0.258334	0.00890588	-0.0903309	-0.110152	0.0098285	-0.00453222	0.208063	0.158887	-0.0376329	0.160425	-0.227483	-0.0675753	0.103915	-0.0487055	-0.162361	0.0747646	-0.0498757	0.0405846	-0.0161003	0.0313379	0.231439	0.229243	0.0825197	0.0353816	-0.0174757	0.0435864	-0.0818594	0.042804	-0.039476	-0.0682727	0.10685	0.0831985	-0.00859675	-0.020429	-0.0868894	0.00810787	0.0910109	-0.0668307	-0.0521651	0.0759439	0.0187501	-0.00228694	-0.020022	-0.113135	-0.0263669	0.00782334	0.100911	-0.00667432	-0.069484	-0.0380359	-0.0281099	-0.0295137	-0.0344694	-0.097242	
8.38812	-0.0497059	-0.182338	-0.0618137	0.0192664	0.0577991	0.0487552	-0.204902	-0.143267	0.123445	-0.0408269	0.0785111	0.0765076	0.033521	0.00709987	-0.0532895	-0.0390105	-0.0274633	-0.189842	0.0519693	0.142698	-0.0347821	-0.0334999	0.0873858	0.161727	0.259306	-0.0685425	-0.164573	0.0364648	-0.155742	0.110653	0.0572683	-0.0292356	-0.0341174	-0.0367426	0.0334518	0.0391267	-0.0349017	0.0502476	0.127991	-0.0922563	-0.131464	-0.0185629	-0.198827	-0.133143	0.0316976	-0.0089249	0.136544	0.256809	-0.0301941	0.103387	-0.150522	0.00516575	0.201166	-0.0534013	-0.23825	0.048944	0.119651	0.138439	0.0563419	-0.238178	0.139199	0.131432	-0.0500736	-0.14759	0.039264	-0.00319655	-0.134167	0.0252117	0.00936458	-0.159816	0.065683	0.292358	-0.102352	-0.11363	-0.0481555	-0.0303424	0.127625	-0.0822245	0.0103699	0.129938	-0.0319628	-0.0543825	0.0297423	-0.0708862	-0.0434869	0.0757236	0.194055	-0.077242	-0.0326181	-0.0314763	-0.223493	-0.0326779	-0.159289	-0.0153251	
8.39109	-0.00425506	-0.0220583	-0.0293019	0.0168586	0.0451162	-0.00034337	-0.268105	-0.209814	0.153729	-0.106304	0.034229	0.155013	0.0280009	-0.0213274	-0.0138123	-0.0210748	-0.0111625	-0.142909	-0.0871296	0.0369715	0.00890465	0.129351	0.128932	0.109819	0.183014	-0.0987056	-0.0448087	-0.152825	-0.112227	-0.0080611	0.013599	-0.0573341	-0.03303	-0.0773231	-0.137981	0.241149	-0.0705838	0.191451	0.229251	0.00471723	0.0584342	-0.0460316	0.00636344	-0.11224	0.0535667	0.0140575	-0.0380053	0.183955	-0.0227552	-0.0210849	-0.0329801	0.0431699	0.298417	-0.100848	-0.314139	0.0231233	0.0161135	0.18615	0.18088	-0.196373	0.00764737	-0.0171269	-0.238761	-0.0261945	0.0142375	-0.0620133	-0.0801838	0.00177117	0.0837284	-0.0402863	0.0245164	0.273302	-0.0958604	-0.0088642	-0.00942172	-0.0431563	0.172192	-0.0943234	0.0335603	0.0889272	-0.0826757	-0.107784	0.00778172	0.0314723	-0.0606068	-0.0395325	-0.00264362	-0.14781	0.00424771	-0.0249167	-0.11075	-0.0358421	-0.122227	0.0943297	
8.39406	0.0411958	0.20022	0.00320985	0.00509608	0.0324333	-0.049442	-0.319121	-0.26986	0.15898	-0.0674817	0.0191945	0.143842	0.0224807	-0.0125847	0.0211395	0.0229817	0.005878	-0.0784546	-0.0861691	-0.105474	0.0525913	0.136901	0.0992528	-0.0160869	0.156566	-0.1241	0.110329	-0.197055	-0.0687121	-0.126776	-0.0708917	-0.0854325	-0.0319425	-0.11816	-0.13846	0.213172	-0.0592641	0.332654	0.216834	0.0149841	0.0652752	-0.0794997	0.27173	-0.0789986	0.0754358	-0.0667816	-0.24156	0.062623	-0.0582986	-0.164611	0.00800082	0.0713697	0.0578584	-0.0387727	-0.180275	-0.0629339	-0.163646	0.219729	0.144034	-0.0682175	-0.123904	-0.0846798	-0.171988	0.17891	-0.0342791	-0.124427	0.00418724	-0.0216693	0.0317354	0.138832	-0.0166502	0.190687	-0.0607743	0.152319	0.0293121	-0.0488028	0.0627024	0.0588517	0.0450103	0.0209584	-0.133389	-0.088188	-0.034496	0.0320003	-0.0777267	-0.209515	-0.280047	-0.0861791	-0.0285513	-0.0183571	0.0888472	-0.0390063	-0.0397791	0.211833	
8.39703	0.0813587	0.188555	0.0784371	-0.00666642	0.0197504	-0.0985406	-0.212124	-0.152968	0.0153687	0.000663631	0.0123818	0.107176	-0.0408652	0.00686554	0.0560913	0.00600077	0.0229185	-0.014	-0.0463267	-0.158158	0.096278	0.10012	0.0786173	-0.162806	0.144179	-0.149495	0.0941878	-0.200877	-0.0607382	-0.24549	-0.0708743	-0.0573735	-0.030855	-0.158996	-0.0892642	0.120296	-0.0388423	0.241468	0.172468	0.000962025	0.0206262	-0.114648	0.213341	-0.0457575	0.0748436	-0.176927	-0.288019	0.00982236	-0.105933	-0.122399	0.0274708	-0.0737718	-0.282186	0.054228	0.0125361	-0.166217	-0.15481	0.253308	0.0617717	-0.0271882	-0.255455	-0.129518	-0.0350377	0.178914	-0.0827957	-0.0583999	0.0885582	-0.0451098	-0.0556895	0.148102	-0.0254592	0.108072	-0.0256881	0.149566	0.117464	-0.0544494	-0.090007	0.257933	-0.00870217	0.0178507	-0.0508347	-0.0477397	0.05509	0.00385166	0.113869	-0.107866	-0.165921	0.0122035	-0.0812834	-0.0117975	0.107967	-0.0421706	-0.0796606	0.123384	
8.4	0.119992	0.110235	0.166386	-0.018429	-0.0413441	-0.0572015	-0.0606584	0.0137372	-0.170198	0.068809	0.00556919	0.0705104	-0.120576	-0.0331931	0.0910431	-0.0283562	0.039959	0.0504546	-0.105755	-0.18527	0.0309391	0.0694088	0.06052	-0.0725859	0.131791	-0.174889	0.030408	-0.204699	-0.062654	0.00819296	-0.0467189	-0.0125678	-0.00664199	-0.199833	0.0294253	0.129	-0.0158558	0.0840917	0.128102	-0.01306	-0.0240228	-0.149796	0.105888	-0.0125164	0.0679626	-0.0934213	-0.290376	-0.0235796	-0.0752955	-0.0278513	0.0469409	-0.2677	-0.157712	0.0565343	0.0406982	-0.0268865	-0.0934803	0.286887	-0.0911398	-0.0102561	-0.125588	-0.163485	-1.63148e-05	0.122673	-0.131312	0.0459119	0.172929	-0.0780874	-0.0298492	0.109558	-0.0251713	0.0254566	0.00939799	0.100224	0.220357	-0.0600959	-0.0307561	0.157269	-0.0818064	0.0330961	0.0703391	-0.0177532	0.181923	-0.0242969	0.365884	0.0747281	0.0569141	-0.0442788	0.0208914	-0.0052379	0.0763561	-0.0453348	-0.153743	-0.0231721	
8.40297	0.158625	0.0494716	0.117562	0.0118158	-0.116125	0.00960483	-0.0574212	0.0199919	-0.178404	0.136954	-0.00124342	0.0338446	-0.0459883	-0.0903468	0.0983987	0.0123588	0.0569995	0.0811448	-0.192662	-0.148035	-0.065289	0.0404257	0.0424227	0.0840879	0.119404	-0.0698786	0.123732	-0.208521	-0.0645697	0.366957	-0.045025	0.0322378	0.0242735	-0.0637643	0.168252	0.166286	0.00713079	-0.0732847	0.0837355	-0.0270821	-0.0686717	-0.184944	0.00949039	-0.00742977	-0.102529	0.0445939	-0.220687	-0.0569814	-0.0227017	0.124776	0.0664111	-0.233976	0.10319	0.033303	0.0227208	0.181627	-0.0321506	0.151161	-0.263877	0.00667606	0.0774229	-0.194412	0.00708481	0.0664324	-0.13524	0.0324138	0.0711138	-0.113734	0.0276615	0.0621616	-0.0248834	-0.00165291	-0.0154097	-0.0277201	0.127292	-0.0556434	0.0877896	-0.0264138	-0.124347	0.0483414	0.034631	0.0092531	0.168564	-0.0524455	0.267806	0.0739382	-0.010454	-0.143692	0.167266	-0.0829911	0.0327533	-0.048499	-0.0657422	-0.131089	
8.40594	0.197258	-0.00630358	0.0281107	0.0538249	-0.190905	-0.0844671	-0.0957821	-0.0187965	-0.136765	0.0732931	0.0558364	-0.0346211	0.0721424	-0.0588021	0.0980307	0.0743851	0.0740401	0.10248	-0.139336	-0.0925194	-0.0443371	0.0114426	0.0243254	0.0829514	0.0578771	0.0719266	0.260627	-0.146397	-0.0664854	0.202222	-0.0497287	0.0770434	-0.0373705	0.12175	0.0218021	0.176043	0.0301173	-0.230661	-0.038957	-0.085435	0.00980196	-0.0463578	-0.0474036	-0.0102121	-0.318699	0.0796679	-0.13083	-0.0903833	-0.0680091	0.293721	-0.0103147	-0.136361	0.0839627	0.0686817	0.0476474	0.110963	0.0291789	-0.0320106	-0.167307	0.0236082	0.06372	-0.0901608	-0.132429	0.0101917	-0.12643	-0.0161059	-0.0836344	-0.14938	0.0219153	0.0122807	-0.0245955	-0.0133918	-0.0572063	-0.177939	-0.0240679	-0.0483836	0.0520864	-0.044617	-0.157816	0.0635867	-0.0464148	0.0362594	0.115717	0.0526834	0.0686606	0.0186488	-0.158166	-0.068773	0.114074	-0.184665	-0.0142109	-0.0516632	0.0674432	-0.228134	
8.40891	0.159121	-0.0620787	-0.0175023	0.0958339	-0.265686	-0.223714	0.024066	0.0309946	-0.0969735	-0.0272141	0.130775	-0.112077	0.0868842	-0.00184781	0.0976629	0.075298	0.0910806	0.123815	-0.0473028	-0.0510889	0.0097209	-0.0175405	0.0865944	0.0376796	-0.0174318	0.079036	0.111701	-0.066007	0.0344958	-0.109813	-0.0544325	0.0343845	-0.125767	0.132075	-0.207086	0.178077	0.0218577	-0.173779	-0.183539	-0.156136	0.122711	0.140607	-0.0932664	-0.0129944	-0.227908	0.0858477	-0.0409724	-0.0738825	-0.140701	0.152717	-0.113915	-0.0387462	-0.0173129	0.120517	0.0845628	-0.0390887	0.0323742	-0.0421667	0.00462252	-0.0452328	-0.0104468	0.0517808	-0.311986	-0.0269906	-0.117619	-0.0646255	-0.0757915	-0.185026	-0.00146823	-0.0376002	0.0737857	-0.0251308	0.0157777	-0.164016	0.0010438	-0.0411238	-0.0266444	-0.0171195	-0.0825465	0.035207	-0.0528955	0.0632657	0.0628696	0.195132	-0.0648011	-0.0235334	-0.117129	0.054334	0.00409844	-0.0818169	-0.0611751	-0.0704716	0.0739233	-0.118972	
8.41188	0.0988988	-0.117854	-0.0501296	0.137843	-0.329214	-0.199467	0.188187	0.105582	-0.0577005	0.0116054	0.00681415	-0.0996887	0.0725319	-0.00447641	0.0972949	0.0589107	0.108121	0.14515	0.00965057	-0.0136485	0.0271374	-0.0173502	0.17129	-0.00759228	-0.0927407	0.0482479	-0.116268	0.014383	0.163946	-0.204498	-0.0591363	-0.0342162	-0.0472602	0.0935717	-0.201367	-0.0233021	0.00484349	-0.0562136	-0.171372	-0.0494026	0.101221	0.15003	0.0189836	-0.0157767	-0.0516607	0.0920274	0.0488849	-0.0433355	-0.0566532	-0.0751267	-0.217515	0.0588686	-0.0189252	0.172352	0.0390514	-0.0433922	0.0194806	-0.00397604	0.029604	-0.13766	0.0689877	0.136236	-0.151356	-0.0589765	-0.108808	-0.113145	-0.0218538	-0.179004	-0.0208957	-0.0874812	0.199588	-0.0368697	0.121228	-0.10371	0.0785114	-0.0338639	-0.059554	-0.052578	0.024908	-0.0054472	-0.037887	0.0994138	0.0100225	0.124205	-0.179354	-0.0618311	-0.0239859	0.0223835	-0.0128172	0.0788932	-0.108139	-0.0936759	0.0451811	0.0480425	
8.41485	0.0386765	-0.0498468	-0.0827569	0.0904755	-0.389579	-0.129441	0.168028	0.0813787	-0.0184274	0.0892621	-0.172585	-0.0619732	-0.00803044	-0.0241261	0.0646914	-0.00716196	0.109185	0.0826735	0.0569488	0.023792	0.0342309	-0.00890221	0.147253	-0.0528641	-0.16805	0.000612335	-0.124374	0.094773	0.128658	-0.238198	-0.0373819	0.0472153	0.0793536	0.0212871	-0.12804	-0.281592	-0.0121707	0.0613522	-0.115522	0.106611	0.042249	0.110156	0.17526	-0.018559	-0.0392283	0.0982072	0.074803	-0.0127885	0.0711119	-0.0558263	-0.321115	-0.0877329	0.00857351	0.224188	-0.0294274	-0.00636639	0.00658711	-0.0595601	0.0135823	-0.0428304	0.191155	0.204708	0.101918	-0.0909625	-0.0209556	0.0122535	-0.00011559	-0.161389	-0.0392233	-0.0310093	0.152495	-0.0523136	0.0615785	-0.0391257	0.0382584	-0.120136	-0.0797183	-0.105373	0.0806793	-0.0461014	-0.0228785	0.138151	-0.00704486	-0.0063024	-0.143679	-0.100129	0.0691575	-0.0523049	-0.00332848	0.0554194	-0.1099	-0.11688	0.016439	0.0629915	
8.41782	-0.0215459	0.0531317	-0.115384	0.0182199	-0.283651	-0.0594156	0.096448	0.0295994	0.0208457	0.0884989	-0.163623	-0.0354951	-0.107172	-0.0735858	0.0231171	-0.0872601	0.105849	-0.00289171	-0.036161	0.0612324	0.0413245	-0.000454205	0.0929614	-0.01802	-0.0994486	-0.0517499	-0.0718535	0.0973437	0.0479227	-0.184539	-0.00813378	0.173026	0.113293	-0.0603859	-0.054712	-0.247824	-0.0291849	0.178918	-0.128293	0.0809198	0.0119942	0.0767592	0.0933948	-0.0213413	-0.0722704	0.0508313	0.0829242	0.0177585	0.0886012	0.0325214	-0.0503638	-0.302485	-0.105725	0.0942951	-0.0433503	0.0215445	-0.00630646	-0.141274	-0.00243928	0.103345	0.0963394	0.191972	0.114785	-0.122948	0.089352	0.189073	0.0125197	-0.143774	-0.057551	0.0551486	0.0572078	-0.0687775	-0.0446386	0.0266635	-0.0368256	-0.23226	-0.0998827	0.00751742	0.121195	-0.0867556	-0.00787001	0.10371	-0.0140911	-0.0127073	-0.0648774	-0.138426	0.162301	-0.0558811	0.00519022	-0.0200159	-0.0990617	-0.140084	-0.0123032	0.0353994	
8.42079	-0.0393596	0.0153947	-0.196543	-0.0540357	-0.13111	0.0106103	0.0248675	-0.02218	0.0379073	0.0659384	-0.102309	-0.0121759	-0.0820925	-0.131537	-0.0184572	-0.024583	0.102514	-0.0884569	-0.167804	0.0704684	0.0484181	0.00799377	0.0341362	0.0391031	0.00928716	-0.104112	-0.0193332	0.0784836	-0.0585686	-0.10644	0.0211144	0.101796	0.120595	-0.0543551	0.0186157	-0.132577	-0.0123071	0.168352	-0.160133	0.00490553	-0.0102744	0.0451553	-0.0545903	-0.0241236	-0.0848229	-0.0114916	0.0910455	-0.0676839	0.0754201	0.0277687	0.324375	-0.227617	-0.261327	-0.0863337	-0.0421152	0.046878	-0.0294717	-0.222987	-0.0184609	0.102647	-0.058671	0.156723	0.0623721	-0.140623	0.0590529	0.151295	0.025155	-0.126158	-0.0758785	0.141307	-0.113769	-0.0852416	-0.0359325	0.0924527	-0.0536264	-0.182499	-0.120047	0.165903	0.0963862	-0.00865694	0.0267852	0.0485972	-0.0211374	0.0154413	0.0413267	-0.0700976	0.161861	-0.0399132	0.0134345	0.0274142	-0.0882238	-0.0445744	-0.00425512	0.00780726	
8.42376	-0.045041	-0.061986	-0.291999	-0.126291	-0.0721664	-0.0603947	-0.046713	-0.0739593	0.0487795	0.0433779	-0.0409954	0.0111433	-0.0222544	-0.0701756	-0.0600314	0.0782836	0.0991788	-0.174022	0.00788662	0.0717595	0.0298308	0.000214207	-0.0259467	-0.0462906	-0.000130183	-0.156475	0.0331872	0.0596236	-0.172145	-0.16128	0.0503625	-0.0275579	0.0467557	-0.0240194	0.111593	-0.119162	0.0140129	0.121698	-0.1135	-0.0711088	-0.0325429	0.0135515	-0.0442661	-0.0269058	-0.0917038	-0.0738146	0.0991667	-0.18559	-0.0162279	-0.0029205	0.16905	-0.0721561	-0.217355	0.00579801	-0.0408802	0.0722115	-0.0554635	-0.304701	-0.0176194	0.0617921	-0.0259645	0.0469874	0.00995894	-0.154418	-0.0110789	0.0502393	0.0377903	-0.106805	-0.00640534	0.227465	-0.305783	-0.101706	0.0050972	0.158242	-0.0532291	-0.0881209	-0.0210894	0.0790592	0.0523474	0.102666	0.0670712	0.0281902	-0.0281837	0.0435898	0.155376	0.029662	0.135734	-0.0239453	-0.0714965	0.109409	-0.0773859	0.0841036	0.0139617	-0.0197849	
8.42673	-0.0507223	-0.0689652	-0.158933	0.0190307	-0.039385	-0.170665	-0.0770164	-0.0573314	0.0596516	0.0208174	0.0203183	0.0344625	0.0375838	0.0250807	-0.0739408	0.070375	-0.0321299	-0.0734206	0.267678	0.0730505	0.00404926	-0.0121328	-0.0860297	-0.171203	-0.0424054	-0.0660708	0.0248572	0.0407636	-0.120779	-0.253209	0.0115897	-0.156912	-0.0503407	-0.0777854	0.210201	-0.134077	0.0403328	0.0750454	-0.0451236	-0.147123	-0.0548114	-0.0180524	0.00988768	-0.01592	-0.0985848	-0.136138	0.0284957	-0.0178059	-0.129637	-0.105419	-0.133096	-0.00725835	-0.115409	0.173865	-0.0396451	0.0975449	-0.0814552	-0.148075	-0.0120993	0.0209375	0.0586687	-0.0833395	-0.0424543	-0.168213	-0.015993	0.0753386	-0.0174469	-0.0869709	0.0873394	0.168093	-0.209281	-0.095912	0.0646937	0.165789	-0.0528318	-0.017366	0.110813	-0.0749265	-0.0300336	-0.00851659	0.107357	0.0175588	-0.0269628	0.0717384	0.119012	0.0506335	0.109608	-0.00797744	-0.182716	0.115606	0.055088	0.0543978	-0.0490641	-0.034465	
8.4297	-0.0564037	-0.0561663	0.0412776	0.224595	-0.00660357	-0.119658	-0.0958672	-0.0217169	0.0705239	0.00480008	0.0389311	0.0433072	0.097422	0.00969354	-0.0801954	0.0313725	-0.198472	0.0781713	0.199443	0.0743416	-0.0217323	-0.0244799	-0.146113	-0.075523	0.0113783	0.0641606	-0.000155874	-0.0316145	-0.0241708	-0.0535824	-0.0463407	-0.286266	0.0381417	-0.154791	0.223013	-0.104411	0.0666528	0.0283923	-0.00128501	-0.137959	0.0323229	0.03928	0.03434	-0.00112996	-0.105466	-0.149897	-0.0639814	0.229711	-0.10728	-0.227866	-0.218264	0.0325106	0.0427025	0.0936424	0.0802994	0.0711629	-0.107447	0.0745834	-0.0065793	-0.0199171	0.143302	-0.0781518	0.0350708	-0.182007	-0.00248354	0.137535	-0.0917641	-0.0671366	0.0542554	0.0683314	-0.0328114	-0.0840254	0.129498	0.157018	-0.0524345	0.046897	0.088084	-0.0630208	-0.123671	-0.181773	0.147643	0.0069273	-0.0234397	0.0811818	0.0397061	0.0484432	0.0834815	0.101846	-0.109412	0.100539	0.221269	-0.0194338	-0.134481	-0.0455534	
