"	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	"
"5.80485	0.53485	0.327547	-0.202677	0.0402313	0.458682	0.319606	0.200219	0.201172	0.129493	0.354728	0.283171	0.206974	0.47623	0.476281	0.142524	0.532027	0.217946	0.159411	0.12451	0.934372	1.30348	1.36751	0.48925	0.17235	0.521947	0.802684	0.0643909	0.421907	0.77089	0.438956	0.435296	0.323272	0.224462	0.220394	0.143328	0.306301	0.0736116	0.320592	0.0815474	0.104671	0.218138	-0.0395796	0.121738	0.173855	0.217941	0.559868	0.420945	0.241036	-0.0337861	0.210538	0.84405	0.102134	0.303882	0.0604546	0.353121	0.21027	0.102318	0.167843	0.0970373	0.170379	0.570385	0.276007	0.47217	0.131321	0.34725	0.472202	0.806269	0.0733827	0.37083	0.303073	0.210552	-0.224405	0.452393	0.0857967	1.25765	0.890829	1.19774	0.662222	0.871951	2.06954	0.567001	1.99678	3.7262	3.8257	4.65292	0.202624	0.946159	-0.0217473	0.357236	0.246989	0.0346282	3.69169	0.254766	0.392443	"
"5.85502	0.347943	0.19615	-0.212672	-0.0889534	0.283068	0.164285	0.0720596	0.134518	0.170581	0.571369	0.230912	0.140645	0.253628	0.195382	0.0735205	0.255585	0.152458	0.0781335	0.0812609	0.659471	1.0678	1.05731	0.703468	0.152048	0.544896	0.551704	-0.054437	0.222937	0.706248	0.201716	0.22116	0.146594	-0.0314906	0.09651	0.0355318	0.0186543	-0.0435202	0.0379605	0.0253809	-0.024636	0.0168048	-0.114706	0.0561053	0.0587114	0.134594	0.378591	0.276856	0.0899634	-0.0468037	0.104026	0.499458	0.0373344	0.0655554	0.0106408	0.107912	0.109094	-0.0250242	0.0289512	-0.0357653	0.0101887	0.255421	0.142858	0.255206	0.0783267	0.244247	0.250354	0.568412	0.0357673	0.140905	0.306332	0.0469023	0.0131294	0.244323	0.120463	0.582375	0.863019	1.08728	0.359768	0.622593	1.60569	0.623433	1.45082	2.30097	2.70985	1.7547	0.0854688	0.923376	0.0933174	0.505139	0.294824	0.0485778	2.51429	0.0940354	0.139838	"
"5.9052	0.0732445	-0.0455942	-0.113852	-0.118149	0.0951297	0.00744886	-0.177424	0.0104897	-0.0957837	0.196543	0.0793149	-0.00255689	0.136831	0.0672743	-0.0242606	0.133815	0.10967	0.101012	-0.116672	0.342798	0.577825	0.830706	0.138979	-0.0337173	0.147191	0.332941	-0.105062	0.114954	0.287176	-0.0359826	0.102471	-0.0128608	-0.165256	0.0311779	-0.0524756	-0.0834044	-0.129281	-0.0751928	-0.0594094	-0.21518	-0.0598292	-0.227755	-0.162196	-0.154518	0.120141	0.255011	0.116095	-0.180706	-0.121209	0.020257	-0.044184	-0.113903	-0.0358937	-0.0167399	0.0102733	-0.0303793	-0.11641	0.000555579	-0.0569662	-0.0311852	0.0862353	-0.0492007	0.0104166	-0.121486	-0.0404995	0.035265	0.176701	-0.159523	0.0677941	-0.0127821	0.0220633	-0.127233	0.0222793	0.0522814	0.393796	0.485779	0.638194	0.136175	0.204049	0.435589	-0.00764664	0.0110418	0.158003	0.410108	0.0126993	-0.036051	0.451035	0.0222798	0.0295653	0.14869	-0.139544	-0.0288278	-0.059243	-0.0167636	"
"5.95538	-0.0690039	-0.0489287	-0.296345	-0.145452	-0.145293	-0.151156	-0.262465	-0.103476	-0.166096	-0.144593	-0.172356	-0.0769727	0.0204093	0.0524598	-0.17901	0.0670788	-0.217668	-0.125986	-0.338989	0.209291	0.24766	0.283704	-0.201085	-0.31443	-0.218114	0.00625168	-0.200818	-0.0177177	-0.0754378	-0.223897	-0.0303131	-0.273149	-0.151135	-0.224106	-0.238598	-0.124551	-0.209853	-0.20808	-0.155974	-0.263421	-0.202545	-0.254512	-0.207959	-0.213428	-0.121746	-0.0740224	-0.221076	-0.16613	-0.169604	-0.19763	-0.31051	-0.26453	-0.218279	-0.176579	-0.370224	-0.180194	-0.21721	-0.191594	-0.049141	-0.229147	-0.165167	-0.204837	-0.137225	-0.288405	-0.163982	-0.0402638	-0.142621	-0.258423	-0.157794	-0.174744	-0.116011	-0.109071	-0.0324374	-0.185643	0.213933	0.234516	0.247467	0.0502313	0.0406232	0.0333303	-0.200004	-0.0742537	-0.131949	0.0270539	-0.161536	-0.121532	0.0182141	-0.278194	-0.318125	-0.125743	-0.467039	-0.155226	-0.242876	-0.143716	"
"6.00555	-0.147157	-0.0294091	-0.201887	-0.104277	-0.0548118	-0.162412	-0.231909	-0.135733	-0.202915	-0.0890982	-0.0947701	-0.0211382	0.0144307	0.0177476	-0.0892146	0.0482116	-0.14771	-0.144293	-0.123707	0.0993936	0.143011	0.187076	0.0311369	-0.152604	-0.0931211	-0.0419874	-0.144699	0.0455284	-0.0803239	-0.141262	-0.0613377	-0.217065	-0.262358	-0.082947	-0.194802	-0.219013	-0.210991	-0.0850909	-0.0885567	-0.26576	-0.195368	-0.207323	-0.171122	-0.0801145	-0.0569153	-0.104886	-0.115232	-0.235611	-0.187706	-0.180301	-0.205475	-0.180063	-0.283274	-0.177273	-0.249302	-0.219394	-0.112077	-0.242534	-0.0407395	-0.127785	-0.166832	-0.103609	-0.0866228	-0.065812	-0.117211	-0.0905119	-0.0922722	-0.211422	-0.140641	-0.184251	-0.152831	-0.0729882	-0.0714464	-0.033477	0.200356	0.119208	0.193121	-0.0414265	0.0340443	0.0115613	-0.190177	-0.215037	-0.110524	-0.113999	-0.225702	-0.0664641	-0.123094	-0.191867	-0.19342	-0.0531105	-0.088204	-0.278838	-0.207925	-0.161683	"
"6.05573	-0.144121	-0.0859704	-0.0921993	-0.182904	-0.0722606	-0.207081	-0.17779	-0.159501	-0.16772	0.132945	-0.034093	-4.76003e-05	-0.00261512	-0.0334481	-0.106315	0.0700127	0.000312583	-0.0239527	-0.088673	0.05773	0.167279	0.142097	0.0228232	-0.101867	-0.0544547	-0.00313528	-0.117306	-0.00834925	-0.0969911	-0.190227	-0.0410063	-0.101481	-0.193204	-0.135199	-0.10968	-0.190567	-0.12951	-0.0903823	-0.0818605	-0.152427	-0.0633134	-0.162781	-0.143714	-0.191232	-0.0612963	-0.0778724	-0.123207	-0.132559	-0.127248	-0.188238	-0.136495	-0.125141	-0.0466116	-0.208759	-0.0688798	-0.137367	-0.128931	-0.161015	-0.170583	-0.174491	-0.208418	-0.234139	-0.0824483	-0.121567	-0.279954	0.00527797	-0.107339	-0.0902773	-0.096498	-0.0445845	-0.166657	-0.140797	-0.087959	-0.0155983	0.148106	-0.0283996	0.0532328	0.0615696	0.0196898	-0.0193977	-0.100083	-0.0952612	-0.214052	-0.169825	-0.252738	-0.0989715	0.188196	0.037224	-0.0727649	0.0288813	-0.0614895	-0.293746	-0.216248	-0.251585	"
"6.1059	-0.22121	-0.149635	-0.282102	-0.213643	-0.267522	-0.186365	-0.167682	-0.253837	-0.210622	-0.349823	-0.157744	-0.119685	-0.110574	-0.164922	-0.243897	-0.0814032	-0.22645	-0.256093	-0.256754	-0.0363768	-0.158882	-0.231723	-0.302673	-0.228619	-0.430844	-0.211839	-0.155129	-0.248446	-0.269145	-0.219768	-0.0466405	-0.167305	-0.240159	-0.252011	-0.257528	-0.248086	-0.177958	-0.299566	-0.234902	-0.119163	-0.233678	-0.224328	-0.199097	-0.223613	-0.263958	-0.130751	-0.164035	-0.204293	-0.263588	-0.220623	-0.233439	-0.221093	-0.152798	-0.336421	-0.177587	-0.216361	-0.209674	-0.149571	-0.216345	-0.180754	-0.12924	-0.0892886	-0.179311	-0.240244	-0.164071	-0.087594	-0.156136	-0.255883	-0.134678	-0.224352	-0.236646	-0.179296	-0.154219	-0.183638	-0.0914788	-0.0654714	-0.0906681	-0.100424	-0.0970381	-0.251371	-0.124117	-0.225696	-0.255976	-0.246259	-0.412655	-0.168568	-0.225302	-0.290835	-0.200926	-0.148618	-0.36965	-0.256734	-0.200135	-0.205949	"
"6.15608	-0.280545	-0.150395	-0.147073	-0.219242	-0.22903	-0.15019	-0.184011	-0.202054	-0.1241	-0.334658	-0.207502	-0.17523	-0.0802674	-0.179117	-0.224698	-0.124494	-0.320932	-0.295521	-0.360994	-0.160459	-0.216054	-0.364042	-0.396075	-0.282876	-0.362397	-0.22035	-0.189694	-0.196498	-0.311578	-0.165431	-0.148812	-0.216706	-0.242866	-0.188455	-0.251965	-0.163771	-0.169718	-0.287953	-0.290701	-0.164914	-0.275537	-0.220659	-0.249833	-0.108575	-0.201977	-0.250211	-0.238066	-0.354758	-0.189256	-0.133684	-0.257864	-0.278951	-0.184575	-0.235633	-0.154452	-0.247223	-0.212464	-0.183003	-0.0667466	-0.201235	-0.103748	-0.273989	-0.198664	-0.155472	-0.333485	-0.213302	-0.106378	-0.237968	-0.161111	-0.243523	-0.193418	-0.171647	-0.00597529	-0.288525	-0.00845693	0.0434732	-0.00870473	-0.202268	-0.213066	-0.263726	-0.223052	-0.251918	-0.281169	-0.270522	-0.281266	-0.157593	-0.333797	-0.307269	-0.22897	-0.237812	-0.291593	-0.481266	-0.122688	-0.241221	"
"6.20626	-0.0930553	-0.0937117	-0.0139177	-0.0387347	-0.157702	-0.0686451	-0.154699	-0.0830485	-0.11877	0.115662	-0.0618905	-0.114523	-0.133864	-0.135622	-0.08078	-0.0919996	-0.0843414	-0.122643	-0.0944917	-0.0327175	-0.212927	-0.256752	0.0746041	-0.029775	-0.0485678	-0.0250487	-0.17219	-0.0998948	-0.0689835	-0.0258563	-0.101306	-0.141415	-0.167535	-0.121449	-0.0440617	-0.154623	-0.0847322	-0.111844	-0.141381	-0.0570204	-0.157404	-0.100879	-0.0294572	-0.186417	-0.0568481	-0.186927	-0.135927	-0.157979	-0.190295	-0.0354508	0.110694	-0.134988	-0.134292	-0.0861205	-0.0960701	-0.149777	-0.0880013	-0.175503	-0.0806726	-0.170802	-0.0143467	-0.136151	-0.18242	-0.06644	0.0124429	-0.0678354	0.0157041	-0.156997	-0.237486	-0.113421	-0.10498	-0.200244	-0.0704638	-0.108748	-0.129083	0.107904	0.00327209	-0.148691	-0.104696	-0.170866	-0.0978346	-0.174259	-0.291622	-0.349986	-0.331395	-0.0886837	0.0308733	-0.00173327	0.158605	-0.0175751	-0.10777	-0.384683	-0.127881	-0.0929659	"
"6.25643	0.0343304	-0.077956	0.0243117	-0.057418	0.00724485	-0.0481992	-0.0665301	-0.0371457	-0.0790776	-0.0132388	0.145648	0.0467077	-0.0989718	-0.0301605	-0.0543134	-0.0480174	0.156953	0.122913	0.0879735	-0.035316	0.0820117	0.0610728	-0.0688842	0.06115	0.0974164	0.0369962	-0.0341277	0.0709702	0.12528	-0.00989503	0.0102722	-0.0676404	-0.0504616	-0.0605093	0.0521763	0.0137103	-0.0572952	0.0375879	0.0122054	-0.0018106	0.0553891	-0.103227	0.00742605	0.0217395	-0.0331128	0.0492056	0.021198	0.0233118	0.0461664	0.00351123	-0.0554179	-0.0810923	0.0182789	-0.00668187	0.0276611	-0.00523035	0.0289666	0.0180986	-0.0689105	-0.0104368	-0.149315	-0.0317974	0.00918952	0.0253037	-0.120622	-0.0642227	-0.0828834	-0.00869901	0.0405239	0.0544165	-0.0213219	-0.09888	-0.0587196	-0.012799	-0.0716149	-0.111281	-0.0887193	0.00769641	0.0502072	-0.0627106	-0.0119622	-0.160775	-0.343718	-0.315249	-0.261136	-0.0498884	0.177822	0.179437	-0.0675784	-0.027178	0.080359	-0.225054	-0.0325267	0.0556472	"
"6.30661	-0.035223	-0.0102154	-0.148298	-0.120311	-0.0981537	-0.00281475	-0.0282924	-0.0684434	0.0088495	-0.355337	-0.122818	-0.0274903	-0.105284	-0.0228863	-0.0638003	-0.0817504	-0.157802	-0.0413617	-0.0419867	0.00119903	0.00473698	-0.0345127	-0.273215	-0.153553	-0.204844	-0.139016	-0.0818917	-0.0825838	-0.088817	-0.0547455	0.0247197	-0.0549967	-0.073941	-0.128331	-0.136397	-0.153378	0.0587559	-0.0531188	-0.0384867	-0.0903366	-0.0513902	-0.0134864	-0.059444	-0.0422431	0.0131111	-0.143087	-0.16706	-0.110718	0.0074328	-0.115026	-0.192449	-0.019392	-0.107058	-0.0931666	-0.0622474	-0.100513	-0.00996699	-0.0491654	-0.0578959	-0.105225	-0.0548685	-0.169178	-0.0639544	-0.136445	0.0937481	-0.190316	-0.113659	0.0510095	-0.0612401	-0.142249	-0.0608538	-0.0318791	-0.0664501	-0.126092	-0.0844772	-0.0881797	-0.00798883	0.0024907	-0.0131722	-0.153044	-0.0864988	-0.0936111	-0.185145	-0.177754	-0.171878	-0.103403	-0.260262	-0.152584	-0.246035	-0.139836	-0.161458	-0.331735	-0.0806773	-0.0754181	"
"6.35679	0.106438	-0.0512333	0.030157	0.0636605	-0.0187863	-0.000535395	-0.0390381	0.0382291	0.0815517	-0.10908	-0.13742	-0.011569	-0.00368102	0.0440559	0.0851793	-0.0109379	-0.0894538	-0.179626	-0.0603336	-0.0581907	-0.217433	-0.2145	-0.112076	-0.0756207	-0.174651	-0.0748951	0.0107587	-0.0501166	-0.144666	-0.0114556	-0.00067066	0.0193931	0.139802	-0.0996422	-0.0637217	0.0312982	0.0361971	0.0546014	0.0702381	-0.0284611	0.0113134	-0.0249499	0.0229735	-0.0195482	-0.0290824	-0.0156913	-0.0542847	-0.00923595	-0.0296517	0.0233065	-0.0170738	-0.11361	0.0672466	0.0473135	-0.0749879	-0.0208462	-0.107257	0.073745	0.00702004	0.00145387	-0.0120044	0.0166746	0.00150713	-0.0500935	-0.0658118	-0.0429985	-0.0403014	-0.0499336	0.00392939	-0.047205	-0.0723345	-0.0591305	-0.0242422	-0.126954	0.0131484	-0.0701829	0.0466091	-0.0421156	-0.0760461	-0.119293	-0.0804419	-0.249719	-0.419363	-0.324392	-0.39635	0.03088	-0.104763	-0.00164398	0.0278137	0.026791	-0.143273	-0.400552	0.0145647	-0.00955914	"
"6.40696	0.19992	0.129568	0.285566	0.145479	0.246557	0.19021	0.254134	0.188853	0.195056	0.199802	0.169358	0.0828284	0.155122	0.117782	0.0385413	0.0990086	0.192072	0.246986	0.280997	0.140346	0.306302	0.338144	0.522647	0.186107	0.497485	0.116714	0.215323	0.0840315	0.370885	0.12245	0.0426359	0.128518	0.216277	0.234556	0.130587	0.244771	0.174931	0.137937	0.276695	0.18259	0.142903	0.227081	0.220223	0.246479	0.225085	0.189517	0.274492	0.261112	0.125468	0.160239	0.263838	0.203582	0.21126	0.199447	0.24825	0.14387	0.161851	0.298448	0.114124	0.259402	0.26154	0.252086	0.180871	0.149379	0.201055	0.199626	0.160032	0.155621	0.249569	0.14322	0.219266	0.285083	0.185652	0.156509	0.220144	0.163305	0.391999	0.181561	0.101307	0.0827453	-0.0315779	-0.0242083	-0.154744	-0.0611471	0.0173403	0.177584	0.369318	0.340748	0.253759	0.164278	0.458469	-0.108184	0.250339	0.256144	"
"6.45714	0.103838	0.105502	0.0890652	0.0519532	0.122378	0.110682	0.126951	0.105034	0.0791463	0.415161	0.13245	0.119263	0.0205843	0.0321729	0.0757632	0.10579	0.223806	0.252606	0.286412	0.16789	0.439962	0.509739	0.316738	0.248541	0.308605	0.234066	0.0878586	0.0515519	0.412695	0.173038	0.0450375	0.162464	0.0672606	0.133417	0.113608	0.139535	0.0118389	0.0915653	0.0942387	0.150453	0.103756	0.109466	0.0553662	0.0643847	0.0925507	0.1925	0.0428392	0.1076	0.107155	0.0790233	0.408313	0.25995	0.121655	0.0965798	0.152009	0.0802907	0.17382	0.053501	0.0781468	0.101268	0.0190599	0.165867	0.0868594	0.129706	0.102624	0.115536	0.154795	0.176294	0.0830427	0.101948	0.154925	0.187398	0.098587	0.109025	0.0596956	0.158425	0.329697	0.0872562	0.144264	0.0429842	0.0311779	0.0406023	-0.0738999	-0.0461609	-0.00353188	0.102989	0.214869	0.239903	0.291692	0.176635	0.333401	-0.0592698	-0.0527851	0.137566	"
"6.50732	0.113629	0.0365415	0.106581	0.0999218	0.153073	0.0752445	0.188888	0.0802577	0.140922	-0.0574599	0.0255274	0.0815569	0.017605	0.0374408	0.0623706	0.0592849	0.130155	0.216774	0.149241	-0.021199	0.171657	0.333818	-0.0166086	0.201766	0.113965	0.197216	0.138205	0.0294747	0.208168	0.131404	0.0161725	0.131623	0.0793337	0.0642	0.159702	-0.00563847	0.046229	0.13646	0.0680168	0.0796051	0.0871832	0.0596663	0.0575847	0.00136356	0.0462411	0.066755	0.0797603	0.121005	0.154298	0.0622517	0.120892	0.109765	0.148727	0.0936877	0.02011	0.14766	0.0801807	0.10455	0.160514	0.147916	0.060052	0.0878253	0.0816382	0.0546963	0.104568	0.0506219	0.00593248	0.00350165	0.0296982	0.152155	0.0299902	0.0764879	0.00789208	0.126004	-0.0740129	0.0177871	0.0195308	0.0666793	0.0463007	0.0325166	0.00993959	0.11721	0.00777888	-0.193703	0.0505704	0.0215429	0.0731652	0.0292036	0.121907	0.00699998	0.218137	-0.0614332	-0.0269995	0.0487015	"
"6.55749	0.0874904	-0.0474058	0.062477	0.0766382	0.047713	0.0981133	0.0871854	0.0329869	0.0297922	-0.0507676	-0.0182184	0.0172031	0.0230725	0.089516	0.13435	0.0280922	0.0752911	0.00688385	0.0335977	0.0815734	0.129082	0.30687	-0.0498168	0.0104876	0.066348	0.0307772	0.0201181	-0.0755062	0.12131	0.0871663	0.103729	0.0772441	0.0947169	-0.02165	0.142344	0.0189727	0.018195	0.0467506	-0.000600416	0.0717959	-0.000198581	0.157579	0.0402267	0.0662325	0.0514715	0.158054	0.111391	0.143682	0.0897272	0.139611	0.166345	0.088212	0.0698411	0.0759348	0.103258	0.0420335	0.0482466	0.0372763	0.0533714	0.0826437	-0.013332	0.132656	0.126768	0.0466461	0.107413	0.037989	0.054096	0.0377694	0.148454	0.022895	-0.0300224	0.0953693	0.039978	0.0839386	0.202544	0.104815	0.0381256	0.0901398	0.00885995	-0.0315026	-0.0271007	-0.0748792	-0.251021	-0.238648	-0.356041	-0.012182	0.0165512	0.00528394	-0.150115	-0.0251017	0.0443558	-0.234651	0.0375331	0.159748	"
"6.60767	-0.0094267	0.0524342	0.0372458	0.0951315	-0.0549304	-0.0184363	0.00317092	0.0085889	0.00613953	-0.0293987	-0.000204267	0.0179795	-0.0586806	0.0267438	-0.0453586	-0.0103964	0.0508685	0.0409834	0.0431874	-0.0029878	0.168549	0.155422	0.0398216	0.0125413	0.0325897	0.0424599	-0.050672	0.02195	0.0659755	0.0617806	0.0178477	0.0525793	0.020602	0.0658754	-0.0284211	0.0157341	-0.0713962	0.0303062	0.0344974	-0.0125659	0.0188295	0.0336214	0.0228911	-0.0544736	-0.00502385	-0.00175248	0.0878098	-0.0859453	0.1193	0.0270836	-0.147343	0.00028384	0.0443403	0.0251801	0.0210861	0.0689177	0.0189475	0.0657111	-0.0370825	0.0925095	0.0982732	0.00414792	0.108713	0.129296	0.0430084	0.0633554	-0.0384774	0.102463	-0.0237778	-0.0202868	0.0226969	0.119632	-0.0629884	0.00126507	0.0261068	0.1719	0.0888675	0.0429191	0.0233426	0.0113145	-0.0310642	-0.169473	0.287801	0.157932	-0.0374936	0.00992755	-0.0478447	-0.0217033	-0.00837276	0.0103496	0.0887566	0.512916	-0.0293434	-0.0479254	"
"6.65784	-0.0373377	0.0198036	-0.010693	0.0277055	-0.0058826	-0.0895102	-0.0342729	0.0190833	-0.0954244	0.0882034	0.0573465	0.00709337	-0.0185812	-0.0774155	-0.00213403	-0.0324859	0.104077	-0.0698047	-0.100938	-0.0168481	0.0280001	0.05498	-0.0419318	-0.056598	0.0169019	-0.00687215	0.0275699	-0.0726889	0.0378399	-0.0244005	-0.103998	-0.0233255	-0.0382364	0.0206376	-0.0888051	-0.0269275	0.0393009	0.0384381	-0.0481425	0.014592	-0.0131838	-0.0727249	-0.00310687	-0.000570273	-0.0121311	-0.0228821	-0.101254	0.00358531	-0.0831776	-0.0605291	0.0413083	-0.0710915	-0.0880924	0.0500073	-0.0322652	-0.0223812	-0.174469	-0.0756989	0.0100116	-0.0837823	-0.049113	0.0114853	-0.0698714	-0.000258325	-0.0958131	0.0196904	0.0037323	-0.0101137	-0.0889393	0.0407259	-0.00935506	-0.0867881	0.0716942	-0.0318604	-0.0775572	-0.0655635	-0.152583	-0.080078	0.051291	0.815477	0.209501	1.07031	2.14982	2.04246	2.8044	-0.0586261	-0.00165743	-0.0411849	-0.0498924	-0.0252281	-0.0906449	2.31396	-0.0494613	-0.00299819	"
"6.70802	0.0194371	-0.0425556	-0.103996	-0.0358828	-0.050886	-0.0696152	-0.0129037	0.0327049	-0.0670725	-0.0651907	-0.0827821	-0.0481863	-0.0136473	-0.0688847	-0.0374364	-0.0303642	-0.0259584	-0.0855419	-0.146998	-0.0396584	-0.164447	-0.0981854	-0.0971103	-0.130943	-0.16368	-0.109014	-0.0665081	-0.106234	-0.0523085	-0.0860514	-0.0599741	-0.0733581	-0.0119421	-0.106357	-0.109835	-0.0210797	-0.0285385	-0.0117457	-0.0733206	-0.0433115	0.0559674	-0.0275803	-0.0445772	0.0980925	-0.00803908	-0.0157002	-0.0439713	-0.061809	-0.0844523	-0.050439	-0.0565028	0.0761404	0.0159211	-0.040932	-0.0759748	-0.0439793	0.0348311	-0.0651267	0.0184261	-0.0354535	0.00943344	-0.0468204	-0.107437	-0.0273292	-0.135884	-0.0273499	0.0438775	-0.0645513	0.0938135	-0.0322547	-0.0448152	-0.0802413	-0.0183971	0.00369269	-0.173833	-0.160051	-0.240686	-0.0964883	0.0865519	0.693295	0.323311	0.742756	1.55902	1.65902	1.40736	-0.0910752	-0.0744713	-0.106913	-0.121658	-0.050138	-0.109074	1.85568	0.0528873	-0.167803	"
"6.7582	-0.141678	-0.115543	-0.134405	-0.0730293	-0.0839173	-0.131525	-0.0685267	-0.21166	-0.076813	-0.189779	-0.192839	-0.19606	-0.11879	-0.0991137	-0.0898133	-0.134846	-0.250321	-0.192487	-0.0850893	-0.00689116	-0.112558	-0.258921	-0.235712	-0.164237	-0.302957	-0.227619	-0.132973	-0.0424203	-0.172905	-0.178442	-0.104596	-0.203578	-0.0479217	-0.0583003	-0.134383	-0.0551344	-0.131401	-0.0958139	-0.0590484	-0.164123	-0.136665	-0.0302875	-0.150617	-0.154099	-0.0992684	-0.169683	-0.0661961	-0.0742557	-0.179951	-0.114832	-0.285116	-0.054495	-0.131384	-0.126652	-0.116143	-0.0796872	-0.100634	-0.0909257	-0.119937	-0.166761	-0.0685336	-0.124504	-0.0350343	-0.13031	-0.118387	-0.092184	-0.0784924	-0.130993	-0.105352	-0.148428	-0.0988087	-0.184169	-0.158419	-0.169534	-0.0465652	-0.10947	-0.255916	-0.161885	-0.0856455	-0.106	-0.00242587	0.237155	0.498896	0.489747	0.276812	-0.101083	-0.263488	-0.139741	-0.159972	-0.187267	-0.289135	0.475825	-0.147066	-0.0743753	"
"6.80837	-0.257255	-0.19723	-0.113144	-0.19149	-0.0684154	-0.103249	-0.149163	-0.207587	-0.109491	-0.333107	-0.133687	-0.227675	-0.0971058	-0.124494	-0.0863216	-0.175087	-0.155701	-0.134425	-0.171003	-0.086558	-0.312648	-0.344663	-0.256625	-0.162471	-0.211571	-0.262796	-0.210753	-0.102228	-0.200382	-0.218375	-0.108755	-0.260763	-0.21456	-0.149093	-0.100145	-0.133052	-0.139577	-0.148243	-0.0358774	-0.169908	-0.0785386	-0.138712	-0.114157	-0.172291	-0.1501	-0.173202	-0.0996995	-0.145684	-0.18301	-0.195129	-0.305903	-0.163894	-0.141168	-0.145055	-0.127249	-0.168974	-0.110094	-0.278244	-0.163345	-0.185931	-0.103385	-0.216606	-0.081033	-0.215055	-0.123946	-0.0873186	-0.0955544	-0.0298985	-0.236887	-0.178861	-0.204133	-0.258039	-0.177606	-0.248885	-0.164133	-0.267896	-0.356964	-0.159411	-0.23634	-0.3439	-0.209097	-0.248879	-0.50036	-0.47051	-0.47579	-0.136707	-0.239267	-0.219097	-0.236847	-0.252086	-0.194559	-0.595377	-0.0448175	-0.245327	"
"6.85855	-0.176334	0.00175586	-0.117614	-0.144645	-0.163654	-0.159179	-0.0968317	-0.184007	-0.108813	-0.0744293	-0.12388	-0.212025	-0.130432	-0.176545	-0.209674	-0.13993	-0.343915	-0.2257	-0.204649	-0.103184	-0.207664	-0.316074	-0.237774	-0.213331	-0.175365	-0.176161	-0.0886611	-0.20058	-0.219428	-0.104104	-0.102809	-0.119364	-0.146703	-0.0897219	-0.1424	-0.0529685	-0.0899507	-0.190702	-0.140285	-0.132345	-0.0961082	-0.100421	-0.150493	-0.137903	-0.184683	-0.173642	-0.0440432	-0.0833267	-0.119968	-0.138045	-0.276618	-0.17204	-0.138371	-0.184747	-0.132728	-0.150159	-0.103985	-0.0646807	-0.156474	-0.0552658	-0.111221	-0.151502	-0.174942	-0.084158	-0.111915	-0.108002	-0.147627	-0.121421	-0.15739	-0.138911	-0.163754	-0.207942	-0.13407	-0.149182	-0.17579	-0.194588	-0.19984	-0.15352	-0.267373	-0.336357	-0.109996	-0.314834	-0.540215	-0.556863	-0.693373	-0.121134	-0.164683	-0.144147	-0.135237	-0.128126	-0.173524	-0.653827	-0.0850274	-0.216568	"
