	TH_OOE_PAR_400	TH_OOE_PLA_400	TH_OOE_PRT_400	TH_OOE_VAL_400	TH_OOR_FIL_400	TH_PUM_PEL_400	TH_RIC_EPI_400	TH_SES_CLI_400	TH_SES_DID2_400	TH_SES_LAT_400	TH_SES_TOK_400	TH_SES_YEO_400	TH_SUN_SAF1_400	TH_AVO_SAN2_400	TH_CAN_COM_400	TH_HAZ_GEO_400	TH_HAZ_LAT_400	TH_OOE_ALL_400	TH_OOE_COL4_400	TH_OOE_FRA2_400	TH_OOE_FRA3_400	TH_OOE_LOR_400	TH_OOE_MIN_400	TH_OOE_HER_400	TH_OOE_KRN2_400	TH_OOE_KRT_400	TH_OOE_NEF_400	TH_OOE_NUN_400	TH_OOE_SAM1_400	TH_OOE_SAM2_400	TH_OOE_SOL_400	TH_PEA_PLA_400	TH_PUM_GEA_400	TH_SUN_CED_400	TH_SUN_COM_400	TH_CAN_HAR_400	TH_GRA_MAN_400	TH_HEM_GOL_400	TH_HEM_SAT_400	TH_OOE_COL1_400	TH_OOE_CAL_400	TH_OOE_CRI_400	TH_OOE_DOM_400	TH_OOE_FRA4_400	TH_OOE_GEM_400	TH_OOE_KRI_400	TH_OOE_KRN1_400	TH_OOE_PAE_400	TH_OOE_TRA2_400	TH_PEA_CED_400	TH_SES_DID1_400	TH_SUN_UNI_400	TH_AVO_LAT_400	TH_AVO_OLI_400	TH_AVO_SAN1_400	TH_CAN_CED_400	TH_COR_MAZ_400	TH_FLA_GOL2_400	TH_OOE_ANT4_400	TH_OOE_AUM_400	TH_OOE_AUR_400	TH_OOE_BUO_400	TH_OOE_CLE_400	TH_OOE_COL3_400	TH_OOE_GIA_400	TH_OOE_ILF_400	TH_OOE_ILF2_400	TH_OOE_MAS_400	TH_OOE_TRA1_400	TH_OOR_GAL_400	TH_OOR_MAS_400	TH_PEA_LIO_400	TH_PIS_LAT_400	TH_SAN_SAF2_400	TH_SES_KAD1_400	TH_SES_KAD2_400	TH_SES_MAR_400	TH_WAL_LAT_400	TH_AVO_CHO_400	TH_GRA_BAS1_400	TH_GRA_CAR_400	TH_OOE_ACU_400	TH_OOE_ANT3_400	TH_OOE_ANT1_400	TH_OOE_ANT2_400	TH_OOE_BOR_400	TH_OOE_CEN_400	TH_OOE_COL2_400	TH_OOE_COL5_400	TH_OOE_FIL_400	TH_OOE_FRA1_400	TH_SES_GRE_400	TH_ALM_KIS_400	TH_ALM_LAT_400	TH_FLA_GOL1_400	TH_GRA_BAS2_400	TH_MAC_HGV_400	
7.47072	-0.00593443	0.0127106	-0.0051014	0.00187969	-0.00449885	0.00285952	0.0148398	0.000762024	0.00267674	0.00982876	0.00754086	-0.0111503	-0.0104275	0.00315003	-0.00846218	0.00140604	0.0250988	-0.00256619	-0.00623959	9.46726e-05	-0.00440565	-0.0122509	-0.026115	-0.0220955	-0.023924	0.0176166	0.022951	0.0176113	0.00249132	0.00540541	-0.0219393	-0.0117709	-0.0163258	0.0434942	0.00280297	-0.00764817	0.00894267	0.0415525	-0.0104104	-0.0153821	0.00426181	-0.0299383	-0.00721454	-0.000940078	0.00266302	-0.000455353	-0.001207	0.000245717	-0.00879296	0.0128981	0.0020492	-0.022592	0.0158955	-0.00757058	-0.00296558	0.00429122	0.00120768	-0.017413	-0.0232818	-0.00331598	3.91319e-06	0.00600483	-0.00681557	-0.00699539	0.0191012	0.00850253	0.00341268	-0.00459437	0.00358956	0.000874099	-0.00993334	0.00948947	0.000994783	0.00519889	0.00374733	-0.00060699	0.0136018	-0.0184682	-0.00213996	0.0147476	0.00327327	-0.00366335	0.00580389	-0.0126003	0.0149195	-0.00427472	0.00549568	-0.0056151	-0.00740629	-0.00386557	-0.00542844	-0.0101921	-0.00719941	-0.00172989	0.042758	-0.0104442	0.0390164	
7.47666	-0.0122541	0.000468204	-0.0238476	-0.0112335	0.00362062	-0.00224791	0.0514012	0.00459061	0.000454122	0.00535692	-0.00681598	-0.0296522	0.0214214	0.00765922	-0.00769578	-0.00768889	-0.00878305	0.00551029	-0.0121485	-0.00331818	-0.00818446	-0.0107162	-0.0219244	0.0275633	0.0246981	-0.000106475	0.0171628	-0.00878604	0.013678	-0.00770153	0.0232007	-0.0124324	-0.00555459	0.013457	0.00365195	0.0124049	-0.0152123	0.0140898	-0.0244147	-0.000144637	0.00679251	-0.000612215	-0.0059636	0.00811052	-0.00307014	-0.00142533	0.00500798	-0.00352386	0.000795905	0.00467221	-0.000292772	-0.0132838	0.00657215	-0.00737444	-0.00248654	-0.0022462	-0.00396707	0.000826214	-0.024515	0.0015179	-0.00187597	0.00374596	0.00336119	0.00324386	0.0111225	0.00397347	0.00435647	0.00495838	0.00912211	0.00169192	2.21387e-05	0.000277229	0.0145207	0.00718303	0.011482	-0.0131772	0.0117405	-0.0283364	-0.0133589	0.00835973	-0.0184496	-0.00224	0.00899045	0.00480365	-0.00689698	-0.011463	-0.00399752	0.00386528	0.00232136	0.00188103	-0.00429991	0.00316947	-0.000702787	0.00903905	-0.0148868	-0.00170094	-0.0229225	
7.4826	-0.00683655	-0.000859767	-0.0241061	-0.0133287	0.00339654	0.0222758	0.00778685	0.00667542	-0.00659676	-0.0059467	0.0140711	-0.0131084	-0.00592412	-0.00311205	-0.00504519	0.00518308	-0.0107983	0.00774362	-0.00670906	-0.00488688	-0.010031	-0.00627993	-0.0126432	-0.0442864	0.0439148	0.0166379	-0.0247738	-0.00297109	-0.00620219	-0.0112531	-0.0280277	0.0327905	-0.0113803	-0.00500866	0.00501596	0.0189108	-0.0266901	0.0479844	0.0231066	0.0074921	-0.000297414	-0.00451916	-0.00580353	0.00357654	-0.00234608	0.00489472	-0.00152517	-0.00120917	0.0149947	0.0133972	-0.00473656	0.00710639	-0.0040036	-0.00807255	-0.0074737	-0.000560754	-0.0124643	-0.00867388	0.0196313	-0.00135605	0.0110869	0.00560854	0.00141464	0.0101544	-0.0136705	0.0087827	-0.00554889	-0.00114442	-0.0095334	-0.0169587	0.0135134	-0.00474489	0.00610584	-0.00191007	0.00241779	-0.00916022	-0.00241051	-0.0130953	-0.00109495	0.00176399	0.00798689	0.00422476	-0.00351305	0.0380008	0.00342975	0.000482013	-0.0154551	0.0129197	-0.0129636	0.0172904	-0.0153605	0.00872287	-0.0293418	-0.00550227	0.0122044	-0.0117509	0.0204571	
7.48854	-0.0100231	0.00136565	-0.00882598	-0.011953	-0.00158553	0.0109199	0.00203875	0.00547462	-0.012027	-0.0180817	-0.0132901	-0.000836654	-0.0256149	-0.0269236	0.0106666	0.00118005	0.0407636	-0.0076487	-0.0102857	-0.0115378	-0.00989081	-0.0115502	-0.000396455	-0.00259713	-0.0280066	-0.0100397	0.00119943	-0.026733	0.013587	-0.0175401	-0.0303327	-0.044872	-0.0089951	-0.0161726	0.0119949	0.0118045	-0.0158506	-0.013877	-0.0123048	-0.018198	-0.00504349	0.0167671	-0.00907084	-0.00219909	-0.00780901	0.0053524	-0.00707375	-0.00226899	0.00735896	-0.00782726	-0.020159	0.00954629	-0.00604294	0.00476322	-0.00538278	0.0138566	0.00135018	-0.004354	0.0189225	-0.00675385	-0.0153618	0.00417884	0.00787739	0.00533431	-0.0103549	0.0111319	0.000958735	-0.00380498	-0.00448232	-0.000390354	0.00134228	0.000160351	-0.010408	0.00500065	0.00466953	-0.00301649	-0.00983567	0.00422266	-0.00484475	-0.0050458	0.00644423	1.48817e-05	-0.000263361	-0.0104585	-0.0202016	-0.00253956	-0.00366039	0.010214	0.00291969	-0.00222211	-0.00926326	0.00393115	-0.00244181	-0.0060803	0.000732651	0.0067196	0.00445334	
7.49448	-0.00753004	-0.00137719	-0.00300241	-0.00941382	-0.00102276	-0.0158372	-0.00199306	-0.0229434	-0.0102325	-0.013907	-0.00658383	-0.00267219	0.0242244	-0.00177868	0.0155054	0.00412122	0.0185716	-0.0126973	-0.00785334	0.00321441	0.00389898	-0.0162634	0.000809764	0.0068664	-0.0231307	-0.0481428	0.00878383	-0.0232225	-0.00920252	-0.0219272	-0.0158154	-0.0216219	-0.000545244	-0.0414572	0.00160163	-0.00015912	-0.0214709	-0.0375822	0.0174086	0.00510174	-0.0103088	-0.00769434	-0.00311096	-0.0071808	0.000805657	0.00305166	-0.000675806	0.000728939	-0.0104862	-0.0109701	0.00632812	0.00912121	0.00105141	-0.003871	-0.00294355	0.00124626	-0.00404947	0.0122215	0.00691159	0.0129668	0.00715094	0.0112313	0.00152188	0.00711201	0.0130057	-0.00301036	0.0118774	-0.00695069	0.00208674	0.0029521	-0.00247773	-0.00788756	-0.00901306	0.00208493	0.00578759	0.0055811	-0.000458344	2.78999e-05	-0.00871106	-0.000958189	0.00606848	0.00899834	0.00896157	-0.00853323	-0.00909202	-0.00712214	0.00356912	-0.0115306	-0.0018426	0.0215106	0.00774233	0.0163562	-0.017155	-0.0120258	-0.0353786	-0.0018199	0.00661519	
7.50042	0.0143829	-0.00969435	0.001147	0.00656656	0.00357289	0.00640309	-0.00485186	-0.0171302	-0.00168898	0.0051893	-0.00334043	-0.00223834	0.00681242	0.0213829	0.00374885	0.00600533	-0.0108881	-0.00849778	0.0142733	0.00541203	0.0194016	0.00616844	0.00243205	0.0479789	0.0645957	-0.000755097	-0.059087	0.00216579	0.0109036	-0.0146312	0.0155193	0.0194547	-0.00450972	-0.0149504	0.00262035	0.00128908	-0.00113082	0.000574283	0.0195569	0.0168641	-0.00732556	-0.00397319	0.00568794	-0.000589123	-0.000402223	-0.00708217	-0.0177279	0.0110363	-0.0257758	0.00385821	0.00835009	0.00290648	-0.0128476	-0.00501236	0.0107242	-0.00432058	-0.012824	0.0064689	-1.54713e-05	0.00332595	0.00696614	-0.00834706	-0.00660488	-0.00169362	0.0245945	-0.00602989	0.00485538	0.002475	0.00144655	-0.00241221	0.00876139	-0.0119842	-0.0119618	-0.0032613	0.00221086	-0.012415	-0.00297278	0.00847243	-0.000226913	0.00161347	0.0150424	0.0287279	0.00493152	-0.00256454	0.00151071	0.00612913	0.0116643	-0.0101364	0.0162438	0.0204831	0.00465863	0.00438241	-0.000146711	-0.000352602	-0.0207094	0.00211376	0.00107072	
7.50636	0.025712	0.017012	0.00968458	0.0142406	0.00679974	-0.000610993	0.0206302	0.0322468	0.0105859	0.00902915	0.00842241	0.00593783	0.0346786	0.0503206	-0.0103454	-0.00416152	-0.0197759	0.0295392	0.0257842	-0.00801643	-0.00592107	0.0166544	0.00538303	-0.0306746	-0.0417398	0.0133242	-0.0320512	0.0227747	0.0234875	-0.0119031	0.0472028	-0.00402322	0.00297711	0.0298678	-0.00889296	0.0247321	-0.0214734	0.00678759	-0.0126553	-0.00116334	0.00554606	-0.0102719	0.00290244	-0.011767	-0.0172034	-0.00339654	-0.0187955	0.000654855	-0.012965	0.000435615	-0.0180619	0.00916289	0.00721895	0.00679016	0.0079301	0.00407603	0.0105029	-0.0106453	0.0162299	-0.00624226	-0.00411381	-0.00433137	-0.0115292	-0.00250177	-0.00760912	-0.00110011	-0.0078353	0.0104087	0.000235138	0.00501319	-0.00292859	-0.00458985	0.0197859	0.0111868	0.00890436	-0.0107756	-0.00309211	0.0120466	0.00290643	-0.00448712	0.0109023	-0.024464	0.00691625	-0.00364076	-0.00694545	0.00471995	-0.0100105	-0.00530745	-0.00964629	-0.0203294	-0.00647514	0.0286445	0.0160184	0.00176751	-0.0146291	0.0196056	-0.0239919	
7.5123	0.0147965	0.000549097	0.0101586	0.00949754	0.00977153	-0.0111894	0.00816211	-0.0212404	0.0121756	-0.00288657	0.00131338	0.0113532	0.014647	-0.0039335	-0.00505459	0.0247568	-0.000817943	0.00995442	0.0146967	0.00901663	0.00340561	-0.0100853	0.0151264	0.0288911	-0.0196173	0.0107731	0.0250199	0.0334612	0.0213475	-0.0128032	-0.06839	0.0470322	0.0177155	-0.0119989	0.00908178	0.0256386	0.0420512	0.0487475	0.0207832	0.0135169	0.00755833	0.0155733	-0.000878912	0.00528288	0.00239885	-0.000401303	0.0137116	0.0125515	-0.00995935	0.0190649	-0.00547654	0.0213221	0.0134266	0.0134724	0.0161255	-0.00995575	0.0259061	0.00441406	0.00104344	-0.000815533	-0.00768436	0.0147135	-0.00126029	0.0038975	-0.0240753	-0.00740243	-0.00699864	0.0021998	-0.000390098	0.000753434	-0.00714006	-0.0022795	0.0175254	0.0149385	-0.00226077	0.0160955	0.0064483	-9.84852e-05	0.00142511	0.00193252	-0.00438417	-0.0071988	0.0095588	0.00483178	-0.00952115	0.0236238	0.00209121	0.00518979	0.0311836	0.00418279	0.0068879	-0.0116597	0.0256125	0.00482814	0.0141126	-0.00337095	-1.05915e-05	
7.51824	-0.0178169	-0.00690579	0.0023777	0.000793112	0.00664473	-0.0269767	-0.00259591	-0.0012872	0.00114016	-0.00619372	-0.00227397	0.00156304	-0.0225141	-0.0209361	0.00378536	0.0191967	0.0120093	-0.0156584	-0.01764	0.0201439	-0.00265213	0.00519332	0.0178581	0.0362722	-0.0574567	-0.0105821	0.00103102	0.0166037	0.00522447	-0.00982877	0.0168918	0.0371348	-0.00123719	-0.0205596	0.000748939	0.00165541	0.0194819	0.00463096	0.0275107	0.00891391	0.00903864	0.0178307	0.0132877	0.0166357	0.00463289	0.00600154	0.0196084	0.0143381	-0.0126479	-0.00482291	0.0060384	0.00280631	0.00936527	0.00459228	0.00666297	-0.00653768	0.00730118	0.0137193	0.0287094	0.0301828	0.0297614	-0.00939081	0.010758	0.00754463	-0.00992184	0.0166202	0.00994809	0.000998503	0.0148736	0.0143933	0.00804192	-0.000716403	0.00427261	0.00734849	-0.00329364	0.0195171	0.00712782	-0.00443157	0.00203491	0.0053901	0.0350251	0.00614208	0.00397628	-0.0102516	0.00157094	0.0122926	0.00121447	-0.0076265	0.000168424	-0.0219016	0.0205516	0.00585497	0.0108399	-0.000472845	0.00607815	0.000265395	0.0313002	
7.52418	-0.00684077	-0.000669616	-0.0192756	0.000842835	0.00859036	-0.0095387	-0.000627948	0.00480909	0.00326046	0.00459798	-0.0106764	-0.0119898	0.00823856	-8.33794e-05	0.000667874	0.0172228	0.0110023	0.0102962	-0.00674826	-0.00229266	-0.0201389	0.00214571	-0.00477347	-0.0243916	-0.00323966	-0.0215732	-0.0249342	0.0461549	0.00585649	0.00136891	-0.0381956	-0.00328229	-0.00820871	0.0554406	-0.00056496	-0.0186369	-0.0154757	-0.0216764	-0.00300759	0.0148999	0.00842188	0.0145601	0.0165497	0.00361641	-0.00320252	0.00469944	0.00384165	0.00829877	-0.00614075	-0.00351521	0.00318172	-0.0223916	-0.00420914	0.00482879	-0.0124538	0.00759071	0.00434977	-0.0107881	-0.00273527	0.00971831	-0.00308477	0.0136257	0.0131013	-0.00416847	-0.0126481	-0.00626006	-0.00222901	-0.016492	0.00123779	0.003098	0.00282583	0.00988366	0.000156791	-0.000659725	-0.0118093	0.0183811	0.00850698	-0.0132547	0.0211618	-0.00329564	-0.00408571	-0.0133051	-0.0125669	-0.0210337	-0.013961	-0.00142921	-0.0297399	-0.00386014	-0.0244515	0.00250771	0.0094964	0.00636771	0.00590843	0.0108394	0.0111141	0.0164817	0.0110486	
7.53012	-0.00571632	-0.00911564	-0.00366017	0.00738076	0.0096359	0.00292755	0.00321973	-0.00205341	-0.00517824	0.0030594	-0.0178879	-0.0127462	-0.00161849	-0.018443	-0.0117961	-0.0179585	-0.023904	-0.0211886	-0.00589972	-0.00430747	-0.00286116	0.00245422	-0.0298619	-0.048749	-0.00988048	-0.005118	0.0160639	-0.00906362	0.0143423	0.0415419	0.0130633	-0.024059	0.00410165	0.0290439	-0.0279855	-0.0281842	0.0140861	-0.011761	0.00612493	-0.0100656	0.00709798	-0.0100803	0.001574	0.00663928	0.00450774	-0.0074049	0.00574489	0.0106347	0.017535	-0.0180362	-0.0077621	-0.0154914	-0.0100375	-0.0040578	0.000695773	0.00289006	0.00440997	-0.00422367	-0.013658	-0.0287617	-0.0112374	0.00742439	-0.00781122	-0.00193651	0.00473494	-0.000201434	0.00167243	-0.00897347	0.00192882	-0.0143576	-0.00443725	0.000581756	0.0110249	-0.00751534	-0.00769917	0.0074773	0.00638765	0.00889552	-0.00319343	0.00238122	-0.00305326	-0.015009	-0.0121681	0.00550349	0.00212155	-0.014463	-0.019938	0.0105308	-0.0245986	0.00281278	-0.000214621	-0.00214937	-0.000377657	0.0111315	-0.00104757	-0.011878	-0.00174898	
7.53606	-0.0114867	0.00583499	0.00109045	0.00581122	0.00048769	-0.00637636	-0.0102696	-0.00575987	-0.00596923	-0.0097922	0.00428426	0.00976884	-0.0191928	-0.0153732	0.0232635	-0.0162534	0.0239187	0.00629993	-0.0115476	-0.0140231	0.00365316	0.00758153	-0.0133167	-0.0135635	0.00616386	-0.0237284	-0.00351405	-0.0413174	-0.0331054	0.0337619	0.00584454	-0.0513185	0.00112516	-0.00813319	-0.00764346	-0.0351451	0.0380571	0.00118238	-0.0219922	-0.00962223	-0.0112169	-0.00260748	-0.00680409	0.00435525	-0.00514638	-0.00275361	-0.0104302	-0.000820981	9.24772e-06	-0.0113128	-0.0104285	-0.00377074	-0.014748	-0.022333	0.00667572	-0.00370384	0.00725769	-0.00683656	-0.00348895	-0.00992875	-0.00303022	0.00881388	-0.0108308	0.0111628	-0.00571707	-0.00238521	0.00387601	-0.00458706	-0.00708871	0.0029956	-0.00344441	-0.00752413	0.0195605	-0.00356156	0.00486569	-0.0285312	0.0022557	-0.00082579	-0.00895135	-0.00815494	-0.0176183	-0.00531351	0.00434973	0.00107099	-0.00677543	-0.000342014	-0.0131853	0.0105026	0.000558814	0.00530124	-0.0084541	-0.0280378	-0.0136072	-0.004704	0.00713979	-0.00410206	0.00296191	
7.542	-0.00630022	-0.00368306	0.00600356	0.00674384	-0.0115743	0.00405011	-0.0210197	0.0496546	-0.0050217	0.00817995	0.0161067	0.0142822	0.0101496	-0.0127711	0.00419733	0.0219649	-0.0264219	0.00873309	-0.00640613	-0.0137988	0.00975641	0.00425301	0.00434718	0.0208295	-0.0136296	0.00978869	0.00726669	0.00707334	-0.0344976	0.00388463	0.0128899	-0.0249718	-0.000668844	0.0057682	-0.00521443	-0.0198393	-0.0288928	-0.012131	-0.00760015	0.003333	-0.00907572	0.0015864	-0.000791252	-0.00484982	-0.00840402	0.00202257	-0.000233807	0.000564562	-0.0112225	0.00551553	-0.00173826	-0.00487995	-0.0130413	-0.00379446	0.00754992	-0.00684583	0.0042371	0.00155518	0.00544984	0.00317062	-0.00325573	-0.00414986	-0.000128344	0.00535771	0.00430869	0.019581	-0.0109729	-0.02337	-0.00734322	0.00131764	-0.00427826	-0.00712024	0.00170824	0.00696242	0.00097525	-0.00981663	-0.00455712	0.0221276	-0.0011528	-0.0092975	0.00968657	0.00153277	-0.00231692	-0.0214512	0.00516899	-0.00409485	-0.00236418	0.009594	-0.00891162	0.000426726	-0.00258115	-0.0176014	-0.0233376	0.00104922	-0.013014	0.00624936	-0.0297798	
7.54794	-0.00346997	0.019659	0.0169087	0.00803531	-0.0197555	0.0071933	0.00481301	0.00267876	-0.00544437	0.0217192	0.011373	-0.00122211	-0.0181041	-0.00652697	-0.0059839	0.00297748	0.000796208	-0.00881735	-0.00350898	-0.0111227	0.00373165	-0.0111299	-0.000413511	0.0326857	-0.0210711	0.00741412	0.013841	0.00487452	-0.00253801	0.0190395	0.0355544	0.0468153	0.020174	0.0175295	-0.0031316	-0.00248406	0.0514068	-0.00691879	0.00557816	-0.00198537	0.00225337	-0.0107332	-0.00476822	-0.018726	-0.00895204	0.00880332	-0.0107531	0.00437414	-0.002224	0.00629303	0.025752	0.0064912	0.010382	-0.0019261	-0.0113379	-0.00228673	-0.00187248	-0.0162535	-0.00572429	-0.0252733	0.0094692	-0.0193581	-0.00562037	-0.00866374	0.00274373	-0.00544279	0.00593722	0.00116628	-0.0125768	0.00369855	0.00115183	-0.00647877	-0.0289435	0.00771705	-0.00423323	-0.0112003	-0.00742356	-0.00155542	-0.00346251	0.000131178	-0.00742907	0.0101988	-0.000502169	-0.00438045	0.0104189	0.00085585	0.00339851	0.00719521	-0.0155127	0.00976105	0.00572305	-0.0214004	0.0171411	0.00161983	-0.000164813	-0.014369	-0.0159181	
7.55388	-0.00379725	-0.0229891	0.0175204	0.00150907	-0.00145236	0.000178049	-0.00452122	0.00937625	0.00499198	0.0133433	0.00213192	-0.0125196	0.00308698	0.00805851	-0.011531	-0.00777183	0.00293918	0.00149858	-0.0036989	0.00171898	-0.00564662	0.00650404	0.0098036	0.00352037	0.109595	0.0147687	0.0428976	0.0132829	0.0115103	0.0171572	-0.0137324	-0.0167571	-0.00167243	0.00733097	0.0130319	0.0128691	-0.00846785	0.0380786	0.0147249	0.0135869	0.00281049	0.0103157	-0.0128514	0.000380987	0.000178415	0.002626	-0.000948157	-0.00253428	0.00314894	-0.003295	-0.0110845	0.0131096	0.00377512	-0.0124153	-0.00632486	0.00451185	0.0093328	-0.00834083	-0.00637376	-0.0277023	-0.00257461	-0.0051794	0.000413209	-0.00783591	-0.00529611	-0.0135511	-0.00979749	0.00902432	-0.00913691	-0.0148446	0.00909844	0.00975975	-0.0211774	0.00296423	-0.00103748	-0.017273	0.00130556	-0.0111044	-0.01145	-0.00490057	-0.0103109	0.00020572	0.0101872	0.0183817	-1.45206e-05	-0.00670843	-0.0072782	0.000653744	0.00891142	0.00309789	-0.00439559	-0.00990435	0.0149429	-0.00969214	-0.0246872	-0.00827215	0.00824239	
7.55982	0.0100165	-0.000550123	0.0158418	-0.00656055	0.0181815	0.00913647	-0.00601608	0.00369422	-0.0139245	0.00835876	-0.0140458	-0.00985081	-0.000459554	0.023837	0.0128691	-0.00604619	-0.0108356	0.00905187	0.0100722	0.0121303	0.0202649	0.014723	0.0104046	0.0280409	-0.0381325	0.00611021	0.0338807	0.0296849	-0.0014762	-0.00169422	-0.00246044	0.000512363	-0.00655768	-0.0311818	-0.0153314	0.00572728	-0.0432486	-0.00973723	0.0206092	-0.0116269	-0.00398897	-0.0109887	-0.0130892	0.00158857	0.00953009	-0.00188627	0.0209811	-0.0104844	-0.00687897	0.00754747	-0.0125639	0.00121217	-0.00957641	-0.00826771	0.00101064	0.010459	0.0135884	-0.0149937	-0.0100227	0.00531316	-0.00269027	0.000609574	0.0170296	0.0128433	0.00104852	-0.00175832	-0.000425197	0.00852641	0.0109729	-0.012444	0.00374111	0.0155087	0.0025607	0.00185966	0.00472464	0.0152375	-0.00235741	-0.0147979	0.00899885	-0.0026289	-0.0201465	0.0252463	-0.00211507	-0.00256186	0.00196105	-0.00127478	-0.00472706	5.59606e-05	-0.00714591	-0.0161988	-0.000476657	0.0221518	-0.0152149	-0.0115477	-0.00133554	0.00966359	-0.0170347	
7.56576	0.00292869	0.0187921	-0.00629781	-0.00753598	0.0130221	0.00887829	-0.0107418	-0.00539101	-0.0104418	0.00104381	0.0109817	0.00864086	-0.0109989	0.0020556	0.00827223	0.00171462	0.00407859	0.00895569	0.00294165	-0.00205446	0.0143712	0.0107118	-0.00126884	0.00787176	-0.030611	-0.000725141	-0.0659321	0.0119958	0.0111585	-0.0108947	-0.0487036	-0.0428414	0.00744063	-0.0372346	0.0153654	-0.00858422	-0.0366652	-0.0146872	-0.0148473	0.0069924	-6.44804e-05	-0.0115003	-0.0151782	0.000182621	-0.00292996	-0.00024453	0.00808142	-0.0167014	-0.00145522	-0.021858	-0.0270137	0.0127737	-0.0109156	0.0106854	-0.000637257	0.00266841	-0.00808671	-0.00459624	0.00714117	0.0157864	-0.00998194	0.00252082	0.0199056	0.0037628	-0.0116704	-0.00859847	-0.00293841	0.000923164	0.00151912	-0.000327057	-0.00468767	0.00603929	0.0073572	0.00833958	0.00464511	-0.00523049	-0.00228079	0.0107459	0.00110852	0.00670103	-0.00363106	-0.0277088	0.000412881	-0.020881	0.0108427	-0.0049223	0.0101717	0.000262541	0.00664883	-0.00639065	-0.00165231	0.00261076	0.0052989	0.0113732	0.00771725	-0.00760229	-0.0101594	
7.5717	0.00965076	0.0119739	-0.00232268	-0.00559163	-0.00440049	0.000940369	-0.00199423	-0.0106793	0.0108164	-0.0082231	0.000965999	0.0084323	0.0199317	0.00176638	-0.0144094	-2.43738e-05	0.00966322	-0.00440299	0.00986016	-0.00776915	-0.00119993	0.00717682	0.0173605	-0.0253266	0.0134219	0.0236708	-0.0133861	-0.0624779	0.000167072	-0.0153669	-0.0120955	0.00876073	0.016433	-0.0120199	-0.00262658	0.0110066	0.055279	0.00237988	-0.0337877	0.00543596	0.0012191	0.00159538	-0.00744551	-0.0117077	-0.00450866	0.00730446	0.00507773	-0.010174	0.00652911	-0.00188886	-0.00497313	0.00578224	0.00136897	0.00624137	-0.0059232	-0.00501397	-0.00302105	-0.00163145	0.0062325	-0.00780301	-0.00205036	-0.00275104	0.000396076	-0.00823311	-0.00708656	0.00200103	0.00450861	0.00811568	0.0104045	0.00399825	-0.00395027	0.00572902	0.0126116	-0.00393773	-0.0068027	0.00758049	0.0144244	-0.011122	0.00875033	0.0113428	0.00697783	-0.00904838	0.00924314	-0.0131372	0.00264306	0.00263963	0.0243422	0.00784472	0.0170896	-0.0107681	-0.0118688	0.00269662	-0.0112938	-0.0091458	0.0285203	-0.00472421	-0.0156661	
7.57764	-0.00230087	-0.00549902	-0.00421233	0.00292582	-0.000276968	-0.00886781	-0.0171098	0.0282505	0.0189371	-0.0028388	-0.0139118	-0.00401238	-0.00207925	-0.0344826	0.00580342	-0.00448685	0.00452887	0.00172518	-0.0022401	0.000109585	-0.0171267	-0.00599118	0.00328985	0.0140474	-0.0569835	0.0149561	0.0653382	0.00746618	-0.00711533	-0.00282697	-0.00492476	2.91506e-05	0.0217868	0.0194372	-0.00148905	0.013216	-0.029588	-0.0257149	-0.018747	0.0125042	0.00460134	-0.00461533	0.00572119	-0.0158802	-0.00714656	0.00284135	-0.00406143	0.0057721	-0.00457039	-0.00088392	-0.00423781	-0.00861214	0.0158196	-0.00560296	-0.000184911	0.000142346	-0.0112614	0.00819004	-0.00656383	0.00469115	-0.00614257	-0.00112803	-0.0112586	-0.0027093	-0.0180648	0.00405857	0.00215982	8.89204e-05	0.0153242	0.000420106	-0.00148111	-0.00131043	0.0183065	-0.00196377	-0.00137307	-0.0136538	0.00562203	0.0157607	-0.00971209	-0.00597901	0.014339	0.020405	0.00184518	0.00477566	0.0169294	-0.0025489	0.00509645	0.016525	0.00897418	-0.00226508	-0.0147212	-0.000947778	0.00926498	-0.0260861	-0.0044624	-0.00227515	-0.00272505	
7.58358	-0.00792965	-0.00298568	-0.00785594	-0.000492948	0.00575416	0.00715119	-0.00140925	-0.0046014	-0.00712553	-0.00456404	-0.00172289	-0.00278133	0.00556707	-0.0203804	-0.00925594	0.00575534	-0.0161983	-0.0036711	-0.00796346	0.0034248	0.00205972	-0.00784294	-0.0231352	0.0245358	0.0340191	0.0164414	-0.0113663	-0.0577507	-0.00731367	0.00854809	0.0274719	0.0290794	0.01635	0.0181877	0.0143234	-0.0167084	0.0134275	0.0033952	-0.00199747	-0.000227172	0.000993719	0.0061154	0.0150501	0.00781513	0.000882141	0.00629472	-0.00418852	0.00509566	0.00357171	-0.0151736	-0.00961672	-0.0122847	-0.00405142	-0.00280887	0.00111659	0.00677265	0.00251185	0.0141326	-0.0121684	0.0189695	0.00240544	-0.000144946	-0.00293528	0.0170896	-0.000810589	-0.0141342	0.0131348	0.00435974	-0.00981412	0.0214364	0.00746352	-0.0065449	0.00409818	0.00820236	0.00373234	0.00626509	-0.0092598	0.00158532	-0.00111041	0.0126073	0.00408536	0.00248531	-0.0273152	0.0273668	0.00296256	-0.00076874	0.0133813	0.0180742	-0.0132065	-0.0336295	0.0033834	-0.0335535	0.00962769	0.00708294	0.00385052	0.0166831	-0.00117545	
