	TH_OOE_PAR_400	TH_OOE_PLA_400	TH_OOE_PRT_400	TH_OOE_VAL_400	TH_OOR_FIL_400	TH_PUM_PEL_400	TH_RIC_EPI_400	TH_SES_CLI_400	TH_SES_DID2_400	TH_SES_LAT_400	TH_SES_TOK_400	TH_SES_YEO_400	TH_SUN_SAF1_400	TH_AVO_SAN2_400	TH_CAN_COM_400	TH_HAZ_GEO_400	TH_HAZ_LAT_400	TH_OOE_ALL_400	TH_OOE_COL4_400	TH_OOE_FRA2_400	TH_OOE_FRA3_400	TH_OOE_LOR_400	TH_OOE_MIN_400	TH_OOE_HER_400	TH_OOE_KRN2_400	TH_OOE_KRT_400	TH_OOE_NEF_400	TH_OOE_NUN_400	TH_OOE_SAM1_400	TH_OOE_SAM2_400	TH_OOE_SOL_400	TH_PEA_PLA_400	TH_PUM_GEA_400	TH_SUN_CED_400	TH_SUN_COM_400	TH_CAN_HAR_400	TH_GRA_MAN_400	TH_HEM_GOL_400	TH_HEM_SAT_400	TH_OOE_COL1_400	TH_OOE_CAL_400	TH_OOE_CRI_400	TH_OOE_DOM_400	TH_OOE_FRA4_400	TH_OOE_GEM_400	TH_OOE_KRI_400	TH_OOE_KRN1_400	TH_OOE_PAE_400	TH_OOE_TRA2_400	TH_PEA_CED_400	TH_SES_DID1_400	TH_SUN_UNI_400	TH_AVO_LAT_400	TH_AVO_OLI_400	TH_AVO_SAN1_400	TH_CAN_CED_400	TH_COR_MAZ_400	TH_FLA_GOL2_400	TH_OOE_ANT4_400	TH_OOE_AUM_400	TH_OOE_AUR_400	TH_OOE_BUO_400	TH_OOE_CLE_400	TH_OOE_COL3_400	TH_OOE_GIA_400	TH_OOE_ILF_400	TH_OOE_ILF2_400	TH_OOE_MAS_400	TH_OOE_TRA1_400	TH_OOR_GAL_400	TH_OOR_MAS_400	TH_PEA_LIO_400	TH_PIS_LAT_400	TH_SAN_SAF2_400	TH_SES_KAD1_400	TH_SES_KAD2_400	TH_SES_MAR_400	TH_WAL_LAT_400	TH_AVO_CHO_400	TH_GRA_BAS1_400	TH_GRA_CAR_400	TH_OOE_ACU_400	TH_OOE_ANT3_400	TH_OOE_ANT1_400	TH_OOE_ANT2_400	TH_OOE_BOR_400	TH_OOE_CEN_400	TH_OOE_COL2_400	TH_OOE_COL5_400	TH_OOE_FIL_400	TH_OOE_FRA1_400	TH_SES_GRE_400	TH_ALM_KIS_400	TH_ALM_LAT_400	TH_FLA_GOL1_400	TH_GRA_BAS2_400	TH_MAC_HGV_400	
6.72367	0.0157494	0.00540578	0.0177735	-0.021552	-0.0114635	0.0297051	-0.019467	1.62123	0.0209285	2.11936	3.70557	3.18551	0.00816379	0.0101103	-0.00102302	-0.0272661	0.0492564	0.00256574	0.0155618	0.0133916	0.00285227	0.00178859	0.0310033	0.0106716	-0.00611482	0.0199601	0.000220248	-0.00157055	0.0324447	0.00902202	-0.030978	0.00251996	0.00766198	0.0096793	-0.00106685	-0.0159042	0.0364625	0.00378769	0.0409189	0.000548773	0.0259945	-0.0178312	-0.0196476	-0.0201399	-0.00139381	-0.0119091	0.00971462	-0.00515995	-0.0168188	-0.00600653	0.0318849	0.000793487	0.012892	-0.0133526	-0.0135471	0.0140723	0.00486314	0.00460464	0.00393765	-0.0102008	-0.00737034	0.00710172	0.0340162	0.00622243	-0.00308457	0.00478555	-0.0173464	-0.00770046	-0.00355217	0.020181	0.00369358	0.00660404	0.0101818	-0.0194358	2.67723	2.60998	2.81935	0.00804226	0.00485904	0.0058534	0.00474018	-0.00622122	-0.00528001	-0.00462211	-0.00786095	-0.0167688	-0.00462303	0.00865196	-0.0155893	-0.00303046	0.00345863	1.72447	0.0218894	0.0181564	0.00532286	0.00377673	0.00665734	
6.77366	-0.00859327	-0.00519054	-0.0125764	-0.00588518	-0.00837567	-0.0415092	0.0493988	0.519615	-0.023832	0.750641	1.20644	1.21508	0.0167853	-0.0108841	-0.0228305	0.0130385	-0.0228207	-0.0119232	-0.00765124	0.00901984	-0.00443696	-0.0491866	-0.0166712	-0.00752181	0.00505966	-0.00403829	-0.00841236	0.015682	-0.00747206	-0.0225104	-0.0184514	0.0314209	-0.00510535	-0.0190676	0.0248959	-0.024381	-0.00151109	0.00524297	0.0259369	-0.00103482	0.000460322	-0.000900773	-0.0151039	0.0156813	0.000536514	-0.00613405	0.00474173	-0.0117724	-0.0233612	0.0189962	0.021052	-0.0189133	0.0077718	-0.0210594	0.00376507	4.48576e-06	0.00694142	0.00490022	-0.00310733	-0.0132349	-0.0252144	-0.00235885	-0.0120817	0.00202739	-0.00592213	-0.0132583	-0.0187182	-0.00782469	0.00551191	0.000730712	-0.00231231	0.00418798	0.00649435	-0.00453304	1.35304	1.33594	1.29167	0.0179971	-0.011721	0.0145612	9.16461e-05	-0.00312281	-0.0155318	0.000121616	-0.0237558	-0.0157908	-0.00472617	0.014624	0.0140146	-0.00137075	-0.0276071	0.980848	-0.0411507	-0.00965247	0.0217429	0.00658245	0.0307101	
6.82366	-0.0210194	-0.00961217	-0.00627489	-0.0114599	0.0103023	0.0326288	-0.00212884	0.023762	0.00185008	0.214809	0.114494	0.139142	-0.0220128	-0.0237052	-0.00222065	-0.00763527	-0.0305703	-0.0184223	-0.0221055	-0.0209161	0.00743231	0.0111565	-0.00970357	-0.0367335	-0.00133212	-0.0103514	-0.013657	-0.0294229	-0.03576	-0.0294706	0.00634353	-0.0191307	-0.000910405	-0.00423674	-0.00478853	0.010487	-0.0335038	-0.0319144	0.0038148	-0.00723442	-0.00735242	0.00538496	-0.00971665	0.00999865	0.00668572	0.0165747	-0.00502345	-0.00151315	0.000586744	-0.00240883	-0.0292276	-0.00155871	-0.00791304	0.0296213	0.0192676	-0.0112283	0.00954802	-0.01007	0.00392715	-0.01397	-0.00137016	-0.0309301	-0.0367574	-0.010698	0.00584441	0.00310601	-0.00220295	0.0100702	-0.000173203	-0.0106637	-0.00330684	0.00245466	0.0026861	0.00320681	0.102715	0.0836054	0.0903059	-0.015177	-0.0202519	-0.0062427	-0.0071558	0.00788827	0.00485876	-3.37302e-05	0.00905994	0.00118322	-0.0155562	-0.016326	0.00330348	-0.0211119	-0.00405609	-0.0230609	0.0194888	0.015763	-0.027272	0.00261845	0.0109634	
6.87366	0.0566295	0.0256238	0.0323928	0.0131207	0.0132919	-0.0257928	-0.0434981	0.020971	-0.00482877	0.0475983	0.0251026	0.031838	-0.0019386	0.00437028	0.00547003	0.0120315	0.0114992	0.0364258	0.0568811	-0.0096457	-0.00325687	0.0100417	0.00744669	0.0243604	0.0134313	-0.0126246	0.0509855	0.00793808	0.0320095	0.00339231	0.0184772	-0.0086668	-0.00579018	-0.00203183	-0.00776839	-0.0145177	0.00290183	-0.0236976	0.00222288	-0.0013341	0.00835099	0.00693903	0.0329914	-0.00115911	0.00822913	0.00678237	0.00288506	0.023813	0.0253838	-0.0196504	-0.0201824	0.00766479	-0.00281803	0.0183174	-0.00367188	-0.01336	-0.0132948	-0.00597673	0.00325919	0.00595841	0.022929	-0.000492642	0.0255483	0.0065968	0.0097397	0.00901675	0.021425	0.00757552	0.0111532	0.0106433	0.012324	0.00080764	-0.00437676	0.0184808	0.018414	0.0295605	0.0332682	-0.013973	-0.00534284	-0.0194623	-0.00673581	0.0023738	0.0185315	-0.0283188	0.0139738	0.0327688	-0.00848261	0.00561933	0.0152565	0.0135928	0.0174156	-0.0218774	0.00599943	-0.00311062	0.000577669	-0.00147807	0.012955	
6.92365	-0.00514189	0.0133509	-0.00557478	0.00498303	0.00551221	0.0115834	0.0468595	0.0196479	-0.0293455	0.000268476	-0.0239731	-0.000224182	0.014401	0.00622764	-0.00560014	-0.00201374	-0.0187887	-0.0191074	-0.00474892	0.0152015	-0.0118397	0.0338136	0.0139971	0.023192	-0.0351852	0.00294152	-0.029159	0.0152383	0.00247531	0.017934	-9.88063e-05	0.00547474	0.0295573	0.0174071	-0.0103403	-0.0215494	-0.0181693	0.00906027	-0.0369627	-0.00675989	-0.0109288	-0.00552421	0.0202615	-0.00856977	0.0057789	-0.0128192	-0.000207304	0.00752082	-0.0134284	0.00528122	-0.00624735	-0.00248577	-0.00428125	-0.016161	-0.00481638	-0.00491139	-0.0234055	-0.00430071	0.00299922	0.0126083	-0.00173115	0.0223216	0.0286538	0.0134244	-0.00155416	-0.0108096	0.00521275	0.00309973	-0.00319582	0.00680067	0.00118947	-0.0136706	-0.0125044	0.00902623	-0.0111473	-0.00180205	-0.00224883	0.00437522	0.00465402	-0.00275407	-0.000340886	-0.00285251	0.00267172	0.0190427	-0.00303869	0.00314715	0.00679769	0.0172025	0.00901517	0.017788	0.000211233	0.0109591	0.0119821	-0.0224437	-0.01471	-0.00796149	-0.0355392	
6.97365	-0.0194781	-0.0371626	-0.0257769	0.0109591	-0.00747831	-0.0116579	-0.00471069	-0.00433256	-0.0201309	-0.0138471	0.000546919	0.0048163	0.0229821	0.0253433	-0.00960051	0.0074739	0.0165403	0.0183016	-0.0198833	0.0174973	0.010448	-0.0246786	0.0117573	0.0211278	0.0300185	0.0111012	-0.00472215	-0.0154864	-0.0177478	-0.000512993	0.00136319	0.0283646	-0.0186774	-0.0296459	0.0333573	0.0435564	0.0420175	0.0372946	-0.00303119	0.00932443	0.019761	0.00867557	-0.013549	0.00287513	-0.00149055	0.00534084	-0.00883695	0.0101244	0.0200606	0.010713	0.00880183	-0.00529874	0.00779658	-0.0141296	0.0114846	0.0160773	0.00853629	-0.000941678	0.00685962	0.00879868	-0.0144235	-0.0113901	-0.0155695	-0.00719304	0.00892277	-0.00343783	-0.0126487	-0.00570877	-0.000403591	-0.0016384	-0.0027217	0.00669243	-0.00309418	-0.0112291	-0.00269717	-0.00162873	-0.0129699	0.00555611	-0.00277025	0.0161983	0.0183328	0.0061264	0.000793791	0.0154963	0.00454432	-0.0148774	0.017535	0.0129682	-0.0229203	-0.0046615	0.00509057	0.00552582	-0.0263836	0.0106016	-0.00021227	-0.00827733	0.0018011	
7.02365	-0.0122513	-0.000324177	0.0428815	-0.00552209	0.00573821	-0.00186609	0.00955543	-0.00571654	0.0321994	0.030658	0.0375744	-0.000408984	-0.00792301	-0.0109706	-0.00374654	0.00687524	0.0515048	-0.0117255	-0.0119879	-0.00276557	-0.00543144	0.0189639	-0.00413765	0.00154859	-0.00354789	-0.0337645	-0.0247038	0.00994124	-0.00423755	0.0264841	0.00513342	-0.00323818	0.00744845	0.043713	0.0206495	-0.0143662	0.0412009	0.0154718	0.0363241	-0.00551245	-0.00194776	-0.00257706	0.00683801	0.00506886	-0.011637	0.0121009	-0.0088243	-0.00269419	0.0192724	-0.00175185	0.000834793	0.0132789	0.00315559	-0.00306285	-0.0154696	0.0108617	0.0252777	-0.00596817	-0.00800231	-0.00597471	-0.0113103	0.0129626	-0.00350092	-0.0164039	0.00369505	0.0054236	-0.00583951	-0.0108462	-5.3164e-05	-0.00824991	0.00294815	0.0140874	0.00798975	-0.00578989	0.0149333	-0.0113307	-0.00331323	0.00382526	0.0193129	0.0107594	-0.00065723	-0.00175185	-0.00409801	-0.00203297	-0.00695008	0.00757611	0.0024574	-0.0225215	-0.0076558	-0.00216123	0.00467643	-0.00369996	0.0189005	0.0298232	-0.0147536	0.00836064	0.0120992	
7.07364	0.0124505	0.0143055	-0.046585	-0.00451777	0.00953589	0.0192686	0.00936267	-0.00929029	0.00166996	-0.0419524	-0.0168429	0.0105295	-0.0144423	-0.0233261	0.00825838	0.0146571	0.00318348	0.0219743	0.0127271	-0.0360132	-0.00439216	0.0117631	-0.00753799	-0.0282174	0.00557574	0.0181837	0.0370079	0.00348098	0.0144684	-0.00499392	-0.0111086	0.00612231	-0.00861233	-0.0256778	-0.0328948	0.00985201	-0.0081878	-0.0291466	-0.00784192	0.00795703	-0.0129023	0.00417453	-0.00180166	0.00156557	-0.000623706	-0.00440085	0.00624614	-0.0121695	-0.0142029	0.0146402	-0.00126445	0.00147893	0.011008	0.0111395	0.0116616	0.00146905	-0.000780021	0.0107159	-0.00328856	-0.00820397	0.0140007	-0.00968872	-0.00813694	0.000189562	0.00158403	0.00494178	0.00859146	-0.00396218	-0.00584025	0.00881006	-0.0118135	0.000443474	0.0119925	0.000218278	0.00228641	0.0065998	0.0023633	-0.00762082	0.00700475	0.00231269	0.00322388	-0.00418817	-0.0121723	-0.0130804	0.00192506	-0.00162928	-0.0142009	0.0162659	0.00495638	-0.00150395	-0.00592856	0.000949582	0.000737926	-0.0127767	0.00426551	0.0229233	-0.000167991	
7.12364	0.00720848	0.0146656	-0.0131231	0.000805987	-0.00179196	-0.0101455	-0.0254449	-0.0336149	-0.018576	-0.0132223	0.0017544	-0.000313609	0.00988671	0.00238732	0.017016	-0.0252669	-0.0165553	-0.0141134	0.00631204	0.00413012	-0.00159814	-0.0534932	-0.00320604	-0.0057111	-0.00188887	0.0233934	-0.0239594	-0.0173173	0.000287183	-0.0279063	0.0104633	-0.0280339	-0.00414234	-0.00696054	8.03532e-05	-0.00672855	-0.0735241	-0.016843	-0.0177044	-0.00690024	0.00239639	0.00814134	-0.0152063	-0.0059686	0.0097564	-0.00159278	0.0133975	-0.00415058	-0.00183103	0.00699776	0.00801566	0.00693481	-0.00127068	0.00416599	0.00846521	-0.00362088	-0.00187697	0.00593614	0.010005	0.0113718	0.0132105	0.0139862	-0.0109018	0.0156302	-0.00884458	-0.00589221	-0.00048181	0.00876043	-0.00114759	-0.00804744	0.013299	-0.00325265	0.0021946	0.0100021	0.00248039	0.0107989	0.00538974	-0.00646066	0.00552893	-0.00564774	-0.00595873	-0.00126815	-0.00488686	0.015787	0.003139	0.00425457	-0.00649387	-0.00772283	0.0127907	0.00405393	0.00873406	-0.00213219	-0.00118338	0.00120678	0.0522525	0.0038074	0.0127311	
7.17364	-0.00704066	-0.0350505	0.0185293	-0.0038615	-0.0102668	-0.0576713	-0.0244296	0.0208479	-0.0376391	-0.0435005	-0.0169966	-0.0225157	-0.0304023	-0.0120713	-0.00635994	-0.0173115	-0.043499	-0.0207621	-0.0105596	0.00588347	0.00848523	-0.0140564	-0.010139	0.0604861	-0.0544793	-0.033091	-0.00549203	-0.0496288	-0.0129884	-0.0124906	-0.0481185	-0.0106707	-0.0362077	0.0122174	-0.0345622	-0.0547703	-0.0355189	-0.0132649	-0.0588545	-0.022918	-0.0217326	-0.00937369	-0.0230428	-0.0288541	0.0134609	0.0157253	-0.0100793	0.0034841	-0.0409583	-0.039955	-0.0266302	-0.0209595	-0.0215143	-0.00570358	-0.0237025	-0.01014	-0.0171087	-0.0349961	-0.0142882	0.00731754	-0.0285562	0.00287929	-0.0236416	-0.00844654	-0.00959032	-0.0224089	-0.0391159	-0.0072137	-0.0163566	-0.0215415	0.0115048	-0.0246126	-0.016121	-0.0294792	0.00424477	-0.0297786	-0.0310365	-0.00078648	-0.0257756	-0.0148528	-0.023096	-0.0137231	-0.0153842	-0.0140411	-0.0154506	-0.0232243	-0.00802264	-0.0255984	-0.00786993	-0.0155215	-0.0197038	-0.0334323	-0.0121171	-0.0172423	-0.0323335	-0.029449	-0.0291315	
7.22363	-0.108765	-0.0155274	-0.00566796	0.0687954	0.0538649	-0.185938	-0.107106	-0.102992	-0.104396	-0.0424739	-0.0924382	-0.132597	-0.015176	-0.0607016	-0.00404025	-0.0425768	-0.0696657	-0.0123039	-0.138547	-0.00622582	-0.0582143	0.00528199	0.0314431	0.149056	0.368877	-0.111126	-0.016629	-0.287293	0.107427	-0.105789	0.0373062	0.149539	-0.144752	-0.0582502	-0.198513	0.320701	0.198577	-0.0320493	-0.194619	-0.0484986	-0.0599259	0.00360801	-0.0427926	-0.0705991	0.0242239	0.0695953	-0.033032	0.00968956	-0.15981	-0.008021	0.00629329	0.678418	-0.0539809	0.0290615	0.0376812	0.0433627	-0.0589504	-0.0741056	-0.0271579	-0.0140753	-0.065607	-0.0338348	-0.166844	-0.0318578	-0.102572	-0.072022	-0.106797	-0.0865478	-0.0700279	-0.0286179	-0.0108785	-0.0786574	-0.0214556	-0.0654889	0.0225172	-0.0323185	-0.051469	-0.0383685	-0.0333185	-0.0669946	-0.0161977	-0.0826239	-0.0242808	0.0317951	-0.0716361	-0.0921991	0.700966	-0.0765907	-0.0355346	0.788846	-0.129344	0.580407	0.106153	0.404086	-0.11826	0.607599	-0.0226395	
7.27363	2.29312	2.31565	2.54707	2.15671	2.2344	2.46191	2.30821	2.94687	2.3567	2.38376	2.8681	2.11917	1.72465	1.29518	1.3527	1.92574	0.972312	2.24189	2.31731	1.8758	1.52095	2.29994	1.43965	3.13498	2.5244	1.99714	0.00640051	2.58057	3.49863	3.5984	1.89197	2.72513	2.09785	2.77524	3.19404	2.68706	2.9739	3.03509	3.33226	1.85057	1.7707	1.71014	1.04713	1.29968	1.40015	1.09381	1.25102	1.54955	3.27539	1.88951	1.38108	1.48927	1.76924	1.66771	2.00115	1.12077	1.84329	1.02372	1.35493	1.38893	1.39989	0.941079	3.55168	1.28241	1.37799	1.31778	1.33021	1.47753	1.4061	1.35715	1.25239	1.55508	1.29803	1.55292	1.53178	1.42916	1.58465	1.12793	1.0888	1.48129	1.38221	1.38974	1.28571	2.55537	2.03461	1.39042	1.47289	3.42455	0.635728	1.24113	1.59305	1.26213	2.37981	1.89323	1.80532	1.67802	3.42999	
7.32363	0.46707	0.69877	1.04458	0.505918	1.01607	0.440913	0.776661	1.1106	0.611328	0.559651	0.901413	1.09841	1.02764	1.06487	1.12077	1.06191	1.54169	0.713224	0.485059	1.02099	1.2248	0.624952	1.02751	1.75202	0.779983	1.36669	2.78809	1.5612	1.34576	1.65042	1.62858	0.21427	0.570268	0.275302	1.60251	0.653432	0.843407	1.76865	1.85279	1.1024	0.962642	1.12294	1.18888	1.1723	1.22669	1.34117	1.09844	1.16995	1.34126	1.10881	1.3361	0.482481	1.13506	0.874181	1.07141	0.783368	1.09824	1.07388	1.4015	1.40902	1.37414	1.76003	1.50106	1.42542	1.36846	1.42513	1.21722	1.35456	1.26886	1.50438	1.51878	1.20863	1.32217	1.29809	1.36038	1.35232	1.21729	1.17912	1.66826	1.32187	1.27762	1.35729	1.40532	0.0642873	1.12224	1.23538	0.327406	1.4159	1.88757	0.421495	1.25159	0.64675	0.0779333	0.306951	0.0478094	0.23353	0.890773	
7.37362	-0.00730129	-0.0229676	0.0240896	0.0282286	0.0234	0.0345408	0.00663363	0.0262215	0.0495781	0.123069	0.00827105	0.0257613	0.0254728	9.29221e-05	0.00336387	0.0236844	0.0588262	0.0149067	-0.00300397	0.0111887	-0.00515872	-0.0117676	-0.0466583	0.00660867	0.0509761	0.0640243	0.15077	0.00093925	0.0184124	-0.00396258	0.0885167	0.0393689	0.0926921	0.0323125	0.0468377	0.0224798	0.0127083	0.0621786	0.0591855	0.0351223	0.0072594	0.023807	0.0216678	0.0150902	0.0203528	0.0257434	0.0106312	0.0295056	-0.00512323	0.0353435	0.082604	0.01277	0.00969296	0.0157562	0.00882388	0.0124558	0.00123759	0.0197396	0.0342717	0.0174959	0.0247675	0.0316358	0.0401309	0.0138196	0.0112867	0.0545673	-0.00484046	0.0338342	0.0228796	0.0287095	0.0512237	0.0324094	0.0150431	0.0323024	0.0472913	0.0262784	0.0336	0.0297921	0.0434723	0.0186448	-0.00601706	0.0136713	0.00457166	0.0053189	0.0160808	0.00818894	0.0401156	0.037464	0.0125231	0.00353691	0.0317215	0.0112809	0.0487634	-0.00656322	0.004351	0.0318019	0.0255075	
7.42362	0.0131093	0.0334435	0.046811	-0.00635021	0.00415635	0.0571581	0.0142645	0.0308373	0.00170805	0.0413418	0.0112746	0.0280887	-0.014884	0.0374212	0.0193732	-0.0242203	-0.00947822	0.003138	0.0136608	0.030971	0.0240052	0.042056	0.0588529	0.0203416	0.00151103	0.00973415	-0.0174502	0.00886207	0.0263815	0.0261065	0.0279999	-0.0184481	0.0337551	0.00381392	0.00230591	-0.00748608	-0.0208719	0.00236061	0.0343144	0.00397262	-0.00456812	0.0286468	0.0193911	0.0212027	-0.00506684	-0.00459272	0.00822369	-0.00181139	0.0563863	0.010354	0.0171688	0.0123705	-0.00258486	0.0239307	-0.00864237	0.0103274	-0.00880038	0.0287462	-0.00273216	0.00987408	0.00385521	-0.00532504	-0.0095436	-0.00471886	0.0101675	-0.00183744	-0.030163	0.0062792	0.0073441	0.00913135	0.00114071	0.000527944	0.00109741	0.00283175	-0.00431467	0.00807569	-0.00455688	0.0173387	0.0138354	0.00504819	-0.00587404	0.0169	-0.0025017	-0.0138162	0.0272983	0.02075	0.00191429	-0.00562633	0.0163184	0.00905194	0.0241232	-0.00132559	-0.00970624	0.00448481	0.00927008	-0.00329989	-0.00940873	
7.47362	-0.00552232	-0.00536945	-0.047567	-0.0356225	-0.0236878	-0.0190098	0.0191942	-0.0130939	-0.00110722	-0.0276047	0.016565	-0.00765194	-0.0160988	0.0100781	-0.00818542	-0.0141596	-0.0245861	0.00528477	-0.00528961	0.0046696	0.00321779	-0.00484934	-0.00254825	-0.0365455	0.0147718	-0.0017677	0.0112338	-0.0333907	-0.0198753	0.0213932	-0.0171718	0.00104092	-0.0434536	0.00420723	0.00068632	0.00435036	0.00245004	-0.000851611	-0.0308005	-0.0264021	-0.000535321	0.0071503	0.0070643	0.00517815	0.00960898	-0.00199771	0.00139477	0.00138904	0.026302	-0.00294719	0.0123958	-0.00153224	0.0117743	-0.00737909	-0.0115151	-0.00553921	-0.00355335	0.0083554	0.00136518	-0.00237048	0.0226311	-0.011684	0.00219303	0.00168549	0.00766501	0.00275695	0.00189898	0.00430516	0.00267739	-0.0105999	-0.000419151	-0.000437844	-0.00719186	-0.00412639	0.0129788	-0.00584052	-0.00756159	-0.0094111	-0.0159119	0.00286434	-0.00506542	0.01265	0.00456685	0.0167091	-0.0052531	0.0049238	-0.00879673	0.00595632	0.0152123	0.0100831	-0.00845975	0.00458486	0.0133725	0.0177012	0.0205458	0.00188039	0.0268432	
7.52361	-0.000439589	-0.00345544	-0.025245	0.00699228	0.017076	-0.0262585	0.0122493	-0.0175687	-0.00915278	-0.0198148	-0.0230852	0.000282886	0.0157493	-0.0176995	-0.00366216	0.0257604	0.0241096	-0.00886903	-0.000976551	-0.00307319	-0.00229886	-0.00658112	-0.0280112	-0.00755616	-0.0229752	-0.0188353	-0.0325454	0.000292891	0.0117106	0.0102407	-0.0132352	0.0225079	-0.0200454	0.00080006	-0.0139061	0.0084505	0.0153207	0.00746625	0.00422638	0.00659781	0.000472389	-0.00342832	-0.00541973	-0.0143	-0.00795706	-0.00489273	-0.00597769	0.0243805	-0.048741	-0.00904406	-0.00260614	-0.00457789	-0.000352615	-0.0124758	0.0201737	-0.00729238	0.0207534	-0.00474683	0.0101615	-0.0107505	0.0107571	0.0120604	0.0012484	0.00174679	-0.00584881	0.0127288	0.00464735	-0.01298	-0.0037104	-3.97902e-05	0.00051838	-0.013965	0.00339981	0.00760429	0.00238542	-0.00388741	0.00851588	0.0013745	-0.0138599	-0.000504176	0.0125718	-0.0094638	0.00564657	-0.00483005	-0.0268616	0.00808144	-0.00802436	-0.00347663	-0.0035513	0.00127178	-0.00288046	-0.00754824	0.00322804	-0.00669555	-0.00889384	0.0012216	0.0150622	
7.57361	-0.00616525	0.0092409	0.0268054	0.00668945	0.00778623	0.00818435	-0.0365552	0.0300344	0.00550005	0.023671	0.00146864	-0.00280697	0.00317526	-0.00173841	-0.00948568	0.019619	-0.0087279	0.0114784	-0.00591896	0.000982905	-0.00234208	0.0161458	0.00906954	0.0429558	-0.0102875	-0.00293258	0.00779824	-0.0091948	-0.0184592	0.00652795	0.00238554	-0.030725	0.0212565	-0.0109964	0.0134205	-0.00199469	-0.00790988	-0.0114122	-0.0233039	0.0234951	0.0133123	-0.00580113	-0.00262204	0.00183595	-0.0179683	0.00769774	-0.00394473	0.00425319	-0.0207106	-0.0146991	-0.00985901	-0.00210007	0.00302383	-0.00429793	-0.00300909	0.00411318	0.0105776	-0.0122598	0.00148623	-0.00313658	-0.010766	0.00164312	0.00921927	0.0121312	-0.0242585	-0.00297231	-0.00620676	0.00219129	0.0070223	0.0125461	0.00296997	0.00524755	0.0136671	0.0211097	-0.00685485	-0.00372905	0.0165615	0.00631504	0.000783171	-0.00183217	-0.00213848	-0.0126395	-0.0155115	-0.0156452	0.0261093	0.00183806	-0.0155434	0.0462026	-0.0205223	-0.0124032	-0.00585977	-0.0126634	-0.0130826	0.0066105	0.00158737	-0.00351083	-0.0324883	
7.62361	0.0233948	-0.000610831	0.0278112	-0.0347295	-0.0155821	-0.0148127	-0.0177353	-0.00279351	0.0421623	-0.012334	0.0220208	0.00747137	0.00631062	0.00351348	-0.0192218	-0.0159571	-0.0143508	0.0102587	0.0225802	-0.00177984	-0.024719	-0.00174552	0.0189748	0.000201762	-0.0168932	-0.00386911	0.0023918	0.00724903	0.0066018	-0.00420109	-0.00803721	-0.00162629	-0.00915791	-0.0104535	-0.032369	-0.00170859	-0.016306	0.0114738	0.0203051	-0.0144653	-0.00723077	-0.00331007	-0.0150367	0.00140372	0.01054	0.000954645	0.00741821	-0.0180651	0.0250092	0.00655759	-0.00171986	-0.00440766	-0.00221716	0.0180303	0.0035065	-0.00511009	-0.0151136	-0.00658561	-0.00356164	0.00572631	-0.0045198	-0.00653065	-0.00848272	0.00175038	0.0035037	-0.0167047	-0.00121043	0.0189027	0.0160795	0.0010339	0.00120657	0.0048909	-0.00508443	-0.0128805	-6.53064e-05	-7.33696e-05	-0.00915351	-0.0038801	0.00399936	0.00242733	-0.00704101	0.00494149	-0.00232105	0.0180885	0.000858201	-0.0159834	0.001984	-0.0100258	0.00654088	-0.00482563	-0.00322346	0.0149723	0.00402542	-0.00433447	-0.0153307	-0.00160177	-0.00405584	
7.6736	-0.00154003	0.00970998	-0.00708347	0.0242841	-0.00769563	0.0122177	0.0103734	0.00754105	-0.0405429	-0.0093021	-0.0114442	0.0134608	0.0117028	0.00810439	0.0176391	-0.00832442	0.00905707	-0.0226373	-0.00117506	0.00142731	0.00471912	0.00866316	-0.00550586	0.00234107	0.00596299	0.0203426	-0.00577926	-0.00189826	0.0534309	-0.0169057	-0.00707087	0.0138571	-0.0044183	-4.96212e-05	0.0219693	-0.00596673	0.00611064	-0.0196024	0.0336121	-0.0119925	-0.010376	0.00525673	-0.00441951	0.000900932	0.0143862	-0.00296933	0.000255258	-0.00869762	0.00714059	0.0325305	0.00127527	0.00598382	0.00375044	0.0146326	0.0192892	0.00887641	-0.0122752	0.0127716	0.00436921	0.0107559	0.00431304	0.00397961	0.00200401	-0.00631327	0.0186911	-0.00879467	-8.14161e-05	-0.00276997	-0.00859337	-0.0122044	-0.000692282	0.00342518	0.000103512	-0.0192296	0.00126018	0.00650867	0.000296058	-0.00981392	0.0077037	-0.0101593	0.00261614	0.00818762	0.0156027	-0.00230684	-0.00517764	-0.0169602	-0.00145666	-0.0410497	0.0134191	0.0134091	0.0143748	0.0106168	-0.0068696	-0.00231727	-0.0129984	0.00680461	-0.00952207	
