	TH_HAZ_LAT_60_1	TH_OOE_CLE_60	TH_OOE_TRA1_60	TH_OOR_GAL_60	TH_OOR_MAS_60	TH_PEA_LIO_60	TH_PIS_LAT_60	TH_SES_KAD1_60	TH_SES_KAD2_60	TH_SES_MAR_60	TH_WAL_LAT_60	TH_AVO_CHO_60	TH_OOE_ANT3_60	TH_OOE_ANT4_60	TH_OOE_AUM_60	TH_OOE_AUR_60	TH_OOE_GIA_60	TH_OOE_ILF_60	TH_OOE_ILF2_60	TH_OOE_MAS_60	TH_OOE_ACU_60	TH_OOE_BUO_60	TH_OOE_COL3_60	TH_SUN_SAF2_60	TH_GRA_BAS1_60	TH_GRA_CAR_60	TH_OOE_ANT1_60	TH_OOE_ANT2_60	TH_OOE_BOR_60	TH_OOE_CEN_60	TH_OOE_COL2_60	TH_OOE_COL5_60	TH_OOE_FIL_60	TH_OOE_FRA1_60	TH_SES_GRE_60	TH_ALM_KIS_60	TH_ALM_LAT_60	TH_FLA_GOL1_60	TH_GRA_BAS2_60	TH_MAC_HGV_60	TH_OOE_COL4_60	TH_OOE_FRA2_60_1	TH_OOE_FRA3_60_1	TH_OOE_LOR_60	TH_OOE_MIN_60_1	TH_OOE_PAR_60	TH_OOE_PLA_60	TH_OOE_PRT_60	TH_OOE_VAL_60	TH_OOR_FIL_60_1	TH_PUM_PEL_60	TH_RIC_EPI_60	TH_SES_CLI_60	TH_SES_DID2_60	TH_SES_LAT_60	TH_SES_TOK_60	TH_SES_YEO_60	TH_SUN_SAF1_60_1	TH_AVO_SAN2_60_1	TH_CAN_COM_60_1	TH_HAZ_GEO_60	TH_OOE_ALL_60	TH_CAN_CED_60_2	TH_COR_MAZ_60	TH_FLA_GOL2_60	TH_OOE_CAL_60	TH_OOE_CRI_60	TH_OOE_DOM_60	TH_OOE_FRA4_60	TH_OOE_GEM_60	TH_OOE_KRI_60	TH_OOE_KRN1_60	TH_OOE_PAE_60	TH_OOE_TRA2_60	TH_PEA_CED_60	TH_SES_DID1_60	TH_SUN_UNI_60	TH_AVO_LAT_60	TH_AVO_OLI_	TH_AVO_SAN1_60	TH_OOE_KRN2_60	TH_OOE_KRT_60	TH_OOE_NEF_60	TH_OOE_NUN_60	TH_OOE_SAM1_60	TH_OOE_SAM2_60	TH_OOE_SOL_60	TH_PEA_PLA_60	TH_PUM_GEA_60	TH_SUN_CED_60	TH_SUN_COM_60	TH_CAN_HAR_60	TH_GRA_MAN_60	TH_HEM_GOL_60	TH_HEM_SAT_60	TH_OOE_COL1_60	TH_OOE_HER_60	
5.65215	5.96282	3.42651	3.58501	4.04869	3.88526	4.45046	5.10849	7.21276	4.74979	3.4747	12.8006	4.92051	3.96804	3.11461	5.65933	4.18899	5.85481	2.6279	3.78625	3.69636	2.53408	4.60173	3.05147	8.02343	9.88911	10.2154	4.42677	5.24916	2.66524	4.25114	3.30138	2.85861	4.16196	4.0734	4.85691	4.87086	2.64229	8.32453	7.98225	2.91946	5.01802	2.48773	3.10186	4.37504	4.23498	5.42786	1.76508	1.74171	3.43859	3.99414	7.50752	-0.205599	3.65311	2.47364	2.52354	4.70127	2.24028	4.68387	2.71224	6.3723	3.39183	2.34442	4.70366	4.85917	13.6076	3.0457	2.94454	4.17031	3.93989	3.00041	2.80563	4.32206	3.20687	1.74984	3.06588	11.1276	9.15356	3.59635	3.60815	6.18868	4.79795	2.94631	6.84416	4.43281	3.79826	3.24263	2.83131	4.36552	12.572	5.35913	5.39787	5.10265	7.50011	10.9503	11.0933	4.59455	4.52982	
5.70235	4.55871	2.90026	3.0972	3.55116	3.28282	4.08598	4.53819	6.47262	4.44225	3.08751	12.9697	4.57215	3.61186	2.48886	5.07344	3.83124	5.64148	2.16168	3.2703	3.34402	2.08399	4.24025	2.52606	7.70236	9.78942	10.0927	3.95189	4.6482	2.49864	3.68544	2.72455	2.2324	3.51001	3.67283	4.30772	4.45729	2.27407	9.22818	8.2975	2.5478	4.53008	2.19679	2.60972	3.93128	4.14721	4.80813	1.5327	1.4912	3.08908	3.69569	6.41401	-0.207725	3.21834	2.26195	2.2294	4.37845	1.98904	4.44706	2.44512	6.09181	2.92181	2.222	4.61178	3.88224	15.0811	2.73705	2.56755	3.58398	3.4926	2.67449	2.51058	3.96129	2.75503	1.26972	2.77522	10.2283	8.31815	3.0553	3.23397	5.40604	4.32748	2.84928	5.80472	4.00486	3.20179	2.76562	2.46074	3.99116	11.8024	4.93364	5.26572	4.86481	7.88148	10.7798	10.9944	4.41065	4.07071	
5.75255	3.27595	1.96907	1.99289	2.2229	2.09667	2.61313	3.38554	5.95046	4.16334	2.83087	4.82292	3.09629	2.38722	1.42304	3.69569	2.50851	4.04792	1.26779	2.1318	1.93381	1.12566	2.77846	1.4057	5.05105	5.79378	5.88439	2.57124	3.53342	1.70357	2.47281	1.80803	1.29573	2.31733	2.75076	3.69405	2.39489	0.732406	3.18382	4.57798	1.74304	3.33125	1.62176	1.65448	3.06764	2.88513	3.53375	0.991689	1.01276	2.36095	2.58186	4.9204	-0.341884	2.60642	1.22557	2.68572	4.61671	2.06628	2.78938	1.91273	3.8805	2.19008	1.37524	2.36798	2.35824	8.44945	1.98538	1.66894	2.58637	2.28562	1.877	1.6419	3.18767	1.82601	0.709948	1.73901	7.30064	5.75235	2.14281	2.20681	4.35673	3.11708	1.71197	4.41488	2.97165	2.22527	1.74951	1.65005	2.8498	9.18584	3.63332	3.14525	2.8777	4.1902	6.00717	5.94473	3.0728	2.77132	
5.80275	1.64283	1.4418	1.65612	1.77798	1.56469	2.03773	3.06937	8.2607	7.20205	6.1466	0.737202	2.82791	1.7751	0.887024	3.10013	1.91548	3.59501	0.812345	1.62748	1.49884	0.692314	2.33056	1.0121	4.07234	5.01043	4.72896	2.24097	2.87539	1.29579	1.83969	1.43833	0.942763	1.6316	2.28612	5.73209	1.94666	0.616742	1.27747	3.48032	1.25969	3.00629	1.09593	1.18854	2.58542	2.76794	3.08123	0.689551	0.839831	1.94404	2.33698	4.20982	-0.42379	3.48284	1.36282	4.65868	7.1298	5.75115	2.44023	1.54977	3.40889	1.75828	1.02249	1.28494	1.63343	6.2476	1.48681	1.33775	2.27765	2.12859	1.48261	1.34308	2.89629	1.29591	0.563557	1.22906	6.53178	4.80324	1.66109	1.76631	3.87585	2.73651	1.34472	3.74829	2.41819	1.73557	1.33107	1.28229	2.58617	8.7264	3.18708	2.79336	2.37989	3.46394	4.91519	4.92834	2.59653	2.35699	
5.85295	2.61597	0.94532	1.38403	1.49618	1.19635	1.76323	2.29931	6.58491	4.98217	4.23952	3.89763	2.37679	1.44464	0.617679	2.32694	1.54438	2.97805	0.818511	1.24005	1.18206	0.555066	1.74006	0.613137	3.93072	5.49354	5.36364	1.88012	2.00491	0.868947	1.49552	1.06984	0.781757	1.31085	1.8874	5.10527	2.29274	1.22577	2.42582	4.50614	0.86027	2.39307	0.842886	0.997754	2.08763	2.17874	2.6835	0.482712	0.60631	1.3385	2.04037	3.49816	-0.272991	3.02263	1.43665	3.74294	5.89453	3.46893	2.82554	1.05872	3.59713	1.3931	0.696039	1.7984	1.3892	7.65535	1.08006	1.19587	1.73994	1.44104	1.2213	1.0856	2.07422	1.12959	0.450988	1.03203	6.16569	4.43793	1.26176	1.15968	3.02341	2.1776	1.03966	3.23674	2.0643	1.47965	1.12067	0.833643	2.11083	7.75753	2.72677	2.7798	2.3736	4.52534	5.75881	6.21992	2.15058	1.76867	
5.90315	1.67954	0.572606	0.863223	0.983144	0.827227	1.33903	1.30997	2.71602	1.52607	0.602583	5.64668	1.64147	0.838955	0.47132	1.69592	0.932297	1.97731	0.2871	0.874796	0.764592	0.46848	0.894778	0.552842	3.82022	4.87223	5.04559	1.42502	1.57056	0.522628	0.957533	0.534938	0.227671	0.984753	1.18971	1.42295	2.0061	0.708403	2.64697	4.24976	0.474979	1.73415	0.53183	0.493092	1.47095	1.47706	2.15395	0.265299	0.319207	0.757698	1.31612	2.42172	-0.21086	1.03497	0.808461	0.496755	1.69601	0.468693	1.98748	0.507306	2.32608	0.819223	0.477008	2.10496	0.933858	6.67664	0.755403	0.636935	0.937953	0.912144	0.679078	0.558816	1.35257	0.706713	0.116186	0.688266	5.11439	3.79788	0.764211	0.673045	1.97707	1.45966	0.731438	2.13176	1.55836	1.06378	0.640618	0.51656	1.50899	6.23104	2.11175	2.32904	1.89704	4.05438	5.00377	5.27106	1.68435	1.46028	
5.95335	0.163718	0.225298	0.409353	0.213128	0.286508	0.434187	1.00321	1.96364	1.02959	0.106499	-1.04805	1.04595	0.249772	0.147842	1.1021	0.417801	1.09928	-0.0745607	0.244899	0.277231	0.018028	0.53083	0.31084	1.58973	1.7051	1.65921	0.641433	0.843631	0.150572	0.355779	0.130952	-0.0646623	0.358096	0.689746	0.807171	0.601127	-0.386883	-0.969436	1.33453	0.126335	1.31299	0.034898	-0.034943	0.994218	0.729067	1.16623	-0.060426	-0.0875524	0.285892	0.884363	1.4373	-0.591145	0.282381	-0.219511	0.135805	1.09808	-0.0799345	0.86002	0.377359	1.15083	0.356952	0.124396	-0.0402124	0.16894	2.61273	0.13802	0.304073	0.325641	0.499377	0.134214	0.144495	0.765726	0.249185	-0.207037	0.219813	2.67861	1.81149	0.226643	0.274311	1.31307	0.862867	0.0226911	1.05455	1.01006	0.569548	0.32157	-0.0269417	0.875243	4.90603	1.11943	0.91536	0.787971	0.958012	1.5	1.72621	0.909682	0.772121	
6.00355	0.261263	0.0922925	0.125594	0.0814937	0.199753	0.0916593	0.606784	1.15206	0.596015	0.0622639	-1.49754	0.5182	0.128299	-0.0121975	0.629762	0.127275	0.887669	-0.0544647	0.096271	0.0281321	0.0482647	0.10162	0.084557	1.15378	1.515	1.35946	0.397406	0.459716	-0.052976	0.125539	-0.0925517	0.0742719	0.0842552	0.351547	0.411831	0.451369	-0.208705	-0.63111	0.827863	0.0199446	0.662697	-0.207599	-0.038333	0.511171	0.488298	0.744257	-0.127348	-0.203012	0.0987071	0.459974	0.972002	-0.415732	-0.0477137	-0.130378	-0.256527	0.526515	-0.171678	0.478471	0.181941	0.621157	0.250821	-0.150052	-0.182455	0.0519665	1.82179	-0.000555174	0.156797	0.149012	0.177928	0.0516356	0.105449	0.425302	0.140913	-0.239518	0.0919587	1.88552	1.32129	0.166059	0.162664	0.794525	0.445707	-0.0729898	0.742235	0.541444	0.367056	-0.00611381	-0.14247	0.433551	3.70443	0.751449	0.618615	0.479956	0.694445	1.18855	1.1321	0.493813	0.45493	
6.05375	0.18437	-0.0294646	0.0655905	0.132248	0.0721039	0.312564	0.512643	0.661371	0.310365	-0.212562	2.16002	0.640012	0.0799005	-0.0388048	0.481576	0.131862	0.718864	-0.113581	0.138649	0.00651322	-0.0237478	0.279661	-0.0948253	1.39563	1.92763	2.10102	0.385767	0.387849	-0.175732	0.0726492	0.116263	-0.0164737	0.0379437	0.340328	0.261945	0.95479	0.305066	0.796043	1.77228	-0.0398081	0.334296	-0.0123592	0.0194282	0.315565	0.276979	0.639775	-0.0982675	-0.245654	-0.136563	0.333584	0.591106	-0.43625	-0.0495751	-0.144379	-0.351779	0.286815	-0.389405	0.636882	-0.178557	1.11238	0.120683	-0.107593	0.607991	0.109992	3.247	-0.0617213	0.0917282	0.0675181	0.100398	-0.0303044	-0.0954978	0.207417	0.159878	-0.307429	0.161549	1.62335	1.23054	0.177992	0.0536325	0.554379	0.476035	0.0441294	0.555746	0.42661	0.200361	0.0717313	0.00257652	0.462485	3.38783	0.649367	0.792266	0.650986	1.78214	1.79714	2.03821	0.481007	0.30352	
6.10395	-0.468876	-0.194212	-0.110555	-0.215259	-0.136576	-0.182305	0.156914	0.269547	-0.086717	-0.403915	-1.30057	0.12674	-0.183925	-0.239916	0.0791908	-0.0623096	0.182728	-0.314454	-0.266191	-0.307778	-0.332174	-0.127449	-0.233571	0.166922	0.0928083	0.147513	-0.0567661	0.0274107	-0.341125	-0.125854	-0.105532	-0.190578	-0.217016	-0.0372545	-0.0236406	-0.278723	-0.523719	-0.934872	-0.0449797	-0.0763365	0.00456247	-0.239158	-0.278718	0.0112767	0.11056	0.0586136	-0.247442	-0.211614	-0.225959	0.0777583	0.0587987	-0.551675	-0.364113	-0.589068	-0.409115	-0.00877155	-0.333181	-0.122975	-0.255695	0.109237	-0.255436	-0.197526	-0.384433	-0.2653	0.732125	-0.276692	-0.230471	-0.163063	-0.148173	-0.171024	-0.261003	-0.0885576	-0.180732	-0.407583	-0.0997804	0.419551	0.250463	-0.117731	-0.170587	0.252355	-0.015277	-0.24822	0.126309	0.0963472	-0.00145673	-0.334688	-0.274889	0.0156649	2.18571	0.128761	-0.131956	0.11917	-0.0624658	-0.0202349	-0.198367	0.167282	0.0892533	
6.15415	-0.798743	-0.316503	-0.432388	-0.368932	-0.285192	-0.405986	-0.143638	0.107225	-0.302337	-0.47697	-3.05079	-0.146109	-0.232724	-0.322349	-0.128001	-0.114761	0.0783408	-0.230432	-0.151991	-0.270991	-0.273709	-0.0784479	-0.282989	-0.0155069	-0.467974	-0.516932	-0.148013	-0.146977	-0.209609	-0.320058	-0.368567	-0.30847	-0.320683	-0.00735517	-0.329744	-0.321963	-0.53409	-2.28683	-0.433265	-0.141424	-0.161521	-0.508571	-0.382358	-0.106265	-0.133808	-0.22705	-0.324054	-0.387289	-0.237672	-0.171566	0.0575186	-0.550122	-0.486089	-0.732787	-0.51857	-0.357761	-0.514122	-0.316117	-0.321417	-0.304631	-0.282363	-0.315773	-0.675899	-0.487925	-0.833257	-0.26135	-0.297351	-0.266033	-0.230749	-0.316264	-0.202406	0.0568321	-0.196222	-0.2975	-0.373972	-0.155185	-0.254495	-0.251159	-0.323577	-0.0557488	-0.197037	-0.353695	-0.157151	-0.0346148	-0.170201	-0.416957	-0.287971	-0.147117	1.96566	-0.0932272	-0.226866	-0.362608	-0.801052	-0.700269	-0.784417	-0.153076	0.0318926	
6.20435	0.158867	-0.205534	-0.173451	-0.204345	-0.21553	-0.138247	-0.0327041	-0.150647	-0.242669	-0.587143	-0.485594	-0.0157377	-0.203926	-0.0474463	0.0256356	-0.0800093	-0.0149607	-0.131687	-0.0749133	-0.126066	-0.168007	-0.105263	-0.26362	0.433658	0.675771	0.724825	-0.0206552	0.106544	-0.164247	-0.168782	-0.306296	-0.106094	-0.158789	-0.0557109	-0.372753	0.245586	-0.0295743	-0.895193	0.26805	-0.27406	-0.00756826	-0.354774	-0.088213	-0.11097	-0.0597819	-0.0674044	-0.235993	-0.212976	-0.221994	-0.130723	0.10676	-0.239522	-0.303171	-0.0930472	-0.437025	-0.30692	-0.733074	0.110446	-0.388905	0.109377	-0.250239	-0.0769504	0.133423	-0.0562782	0.173737	-0.200837	-0.132967	-0.0839623	-0.160727	-0.248717	-0.00691608	0.220398	-0.230491	-0.0283256	-0.191079	0.37789	0.381765	-0.104372	-0.168645	-0.186953	-0.0589375	-0.0238608	0.104448	-0.0117376	-0.0568028	-0.0852614	-0.143115	0.0445174	1.45163	0.148097	0.22094	-0.00589732	0.16252	0.506252	0.729296	-0.0481934	0.0154079	
6.25455	-0.333175	-0.0853634	-0.0281008	0.172029	0.0603847	0.270516	-0.0461905	-0.22662	-0.33273	-0.381029	2.99087	0.260545	0.0305111	0.0463254	0.023771	-0.158829	0.18888	-0.0935393	0.183397	0.0819888	-0.060436	0.0404217	0.0308429	0.829761	1.56388	1.7402	0.00650061	0.107444	-0.0870648	0.0590418	-0.0144037	-0.0648004	0.0322326	0.0597685	-0.241363	0.557845	0.469113	1.32752	1.6206	-0.062661	0.0814279	-0.120073	-0.0841363	0.00490257	0.0587648	0.0426768	-0.0724878	-0.0555598	-0.0550109	0.109535	-0.0240617	-0.0576931	-0.0800305	0.275074	-0.366398	-0.315672	-0.40159	0.368276	-0.0485852	0.558101	-0.064918	0.163323	0.62589	0.217013	2.5732	-0.105985	-0.142224	-0.0842029	0.0553267	-0.06773	0.126713	0.151163	0.0188868	0.1115	0.0140293	0.76618	0.702696	-0.0749213	-0.137418	0.118601	0.146201	0.0456953	0.123447	0.13683	0.0103885	-0.0785766	0.0534649	0.207905	0.778061	0.324893	0.697512	0.440252	1.69818	1.48835	1.67302	-0.045158	0.102138	
6.30475	-0.691241	-0.111955	-0.152099	-0.243031	-0.151279	-0.292342	-0.0418098	-0.171794	-0.288618	-0.278093	-1.97533	-0.229782	-0.148366	-0.132347	-0.145933	-0.201668	-0.0438106	-0.0784275	-0.166845	-0.28969	-0.0516871	-0.187219	-0.0916672	-0.404073	-0.827129	-0.777179	0.0439834	-0.0771433	-0.137004	-0.220152	-0.227313	-0.209524	-0.000755336	-0.104922	-0.223348	-0.331161	-0.462527	-0.555446	-0.735531	0.0183958	-0.015442	-0.21632	-0.0989894	-0.00279184	-0.16207	-0.190407	-0.107974	-0.186359	-0.140586	-0.0648519	-0.0346844	-0.13122	-0.261453	-0.391028	-0.320989	-0.281122	-0.244826	-0.395585	-0.0509912	-0.384637	-0.192009	-0.0892444	-0.577359	-0.158276	0.00578084	-0.133757	-0.133003	-0.316432	-0.123759	-0.0894503	-0.0500923	0.0657122	-0.0349054	-0.0753316	-0.312958	-0.268277	-0.332033	-0.206862	-0.108645	0.11929	-0.02693	-0.276181	-0.251701	-0.0651167	-0.0641456	-0.154084	-0.158129	-0.0681854	0.470619	-0.194161	-0.375561	-0.118656	-0.810022	-0.458912	-0.530683	-0.224793	-0.214351	
6.35495	-0.58845	-0.0490454	-0.1149	-0.238327	-0.103179	-0.228172	-0.0875875	-0.421975	-0.420472	-0.522789	-2.05393	-0.229881	-0.186034	-0.0463104	-0.0588018	-0.103153	-0.0912143	-0.029904	-0.136892	-0.0632746	-0.0375823	-0.204751	0.011161	-0.290166	-0.383805	-0.471022	0.0555492	-0.0705373	-0.0446072	-0.0357753	-0.0838226	-0.018156	-0.151213	-0.0942689	-0.3506	-0.447892	-0.264344	-1.33679	-0.579482	-0.0253241	-0.0587045	-0.0352174	-0.169858	0.0487777	-0.156261	-0.0981921	-0.0373337	-0.0592317	-0.180462	-0.0307189	0.000934306	-0.184986	-0.245568	-0.23395	-0.304461	-0.348048	-0.36397	-0.33694	-0.0729385	-0.305907	-0.133585	0.00400668	-0.408472	-0.0933129	-1.26944	-0.0393815	-0.100004	-0.113978	-0.0645282	-0.0352266	-0.0243851	-0.053415	-0.0322754	0.0433037	-0.12442	-0.249197	-0.156605	0.00436191	0.178363	-0.131065	-0.105588	-0.0893962	-0.0195423	-0.113073	-0.0196986	0.0164789	-0.182679	-0.10128	0.307458	-0.156367	-0.224137	-0.285086	-0.612314	-0.609729	-0.55316	0.062473	-0.0864156	
6.40515	0.161033	0.123212	0.0524466	0.298776	0.205437	0.253162	0.186921	-0.208833	-0.216125	-0.124552	0.980668	0.318988	0.158814	0.284443	0.229617	0.217049	0.175978	0.167769	0.0285617	0.286347	0.345786	0.222936	0.225778	0.545949	0.79431	0.96158	0.180591	0.0809127	0.0105253	0.248622	0.241417	0.284367	0.165045	0.407986	0.031268	0.597619	0.530192	-0.112467	0.883423	0.13822	0.11315	0.298218	0.0979112	0.218059	0.205056	0.144735	0.154733	0.195589	0.0110849	0.18481	0.245197	0.197081	-0.0463292	0.239808	-0.11632	-0.0656473	-0.195876	0.545515	0.132781	0.449313	0.131557	0.244473	0.170486	0.258913	0.168194	0.189389	0.217123	0.0547554	0.172329	0.0756831	0.114891	0.0512139	0.156546	0.22601	0.25556	0.39809	0.449728	0.211131	0.253862	0.0512653	0.338859	0.308615	0.243982	0.0977837	0.279918	0.179419	0.248647	0.138253	0.610522	0.23248	0.376857	0.33128	0.931419	0.787394	0.661495	0.189002	0.335562	
6.45536	0.044315	0.0509319	0.0602743	0.141182	0.0921825	0.062805	0.0687834	-0.1448	-0.0160126	-0.14428	1.22597	0.166213	0.0156788	0.0332413	0.138651	0.0211231	0.0607921	0.162303	0.0355083	0.0227505	0.119245	0.162211	0.112225	0.444153	0.678915	0.737627	0.254836	0.0518149	-0.0935737	0.085283	0.151956	0.170166	0.0698966	0.0232234	0.206415	0.252848	0.194183	1.27453	0.544597	-0.0227312	0.0964187	0.0693369	0.290928	0.100224	0.179578	0.203978	0.102333	0.0592445	0.0194629	0.0788667	0.265133	0.155589	0.0946478	0.400189	0.000790337	-0.0332971	-0.0122367	0.367764	0.0964067	0.400829	0.0754469	0.0637721	0.285514	0.392553	1.33637	0.0209115	-0.00875039	-0.0774295	-0.0515714	-0.0445963	0.049896	-0.152457	-0.012494	0.146287	0.165632	0.565002	0.564292	0.1003	0.0928146	0.18247	0.141468	0.175574	0.218457	0.0111596	0.0775818	0.0173114	0.212446	0.110062	0.477128	0.186006	0.301899	0.399205	0.650825	1.0264	1.03166	0.233116	0.0750962	
6.50556	-0.0712063	0.0802415	0.00910409	0.126941	0.0265584	0.0225528	0.0243963	-0.196183	-0.128433	-0.145077	1.40786	-0.000978022	-0.0419747	0.205382	0.120868	-0.0275813	0.132027	0.0616612	-0.113844	0.147833	-0.00526597	-0.242024	0.00210734	0.387206	0.534124	0.671045	0.0732429	0.126347	0.0808012	0.0339734	0.0691513	0.0905953	0.102216	0.0921908	0.0336553	0.338758	0.187339	0.991982	0.626399	-0.0592374	0.134761	0.0963955	0.116608	0.0188652	-0.0892659	0.189784	0.0791091	0.197345	0.105705	0.0943238	0.0495063	0.017249	-0.123245	0.187903	-0.0304686	-0.147205	-0.209702	0.202836	-0.00966396	0.15689	0.111935	-0.0488354	0.247809	0.260295	1.63457	-0.00720068	-0.0348589	-0.123499	-0.060779	-0.0325393	-0.216395	-0.0218341	0.0302564	0.112177	0.00316982	0.268618	0.406642	0.0268829	0.00907292	0.182809	0.124254	0.0820828	0.051289	0.217823	0.109633	0.0987729	0.100686	0.201571	0.328026	0.225777	0.345168	0.313141	0.72789	0.881794	0.934734	0.273284	-0.0127644	
6.55576	-0.142622	0.136391	0.0305778	0.0280274	-0.070793	-0.0663581	0.0582052	-0.417513	-0.391898	-0.348769	-0.841056	-0.082331	-0.128241	0.0365216	0.102267	0.043117	-0.093262	0.0486256	-0.0078967	-0.0674545	-0.000998844	-0.129856	-0.0516495	-0.0836112	-0.495225	-0.48513	-0.0431644	0.0393853	-0.00779291	0.0971715	0.0361649	0.0521392	-0.141747	0.0248043	-0.113892	-0.149716	-0.225189	-0.599578	-0.413586	-0.00680842	-0.0212456	0.0876802	-0.0379705	0.00681755	0.228119	0.0233712	0.0439596	0.100725	0.0645453	-0.0324948	0.07817	0.0182721	-0.154374	-0.180944	-0.141678	-0.321502	-0.398418	-0.116005	0.0317	-0.02633	0.0443629	-0.0694499	-0.393535	0.021065	-0.418558	-0.0514725	0.0342384	-0.0291671	0.0484917	0.0158079	-0.0147478	-0.0849896	0.0132858	0.16785	-0.0227333	-0.327296	-0.0881852	-0.0825219	0.0949898	0.0919503	0.140389	0.0490331	0.19301	-0.0130669	0.0637091	0.0698718	0.225496	0.0357707	0.144397	0.0453156	-0.199458	-0.0750471	-0.596679	-0.16272	-0.361611	-0.10504	-0.0244147	
6.60596	-0.271807	0.0531967	-0.0904592	-0.133881	-0.118175	-0.147369	0.0600028	0.212631	0.116272	0.029208	-0.625957	-0.108144	0.019973	-0.0783996	-0.0499735	-0.0184553	0.0448701	-0.077275	-0.0285878	-0.0794427	-0.0696252	-0.0694	-0.0352846	-0.164138	-0.102981	-0.0790714	-0.0474803	-0.163426	0.00841085	-0.0161954	-0.0882681	0.0160384	-0.00287684	-0.0736799	0.238414	-0.0816255	-0.21698	-0.446069	-0.133078	-0.0973547	0.0817812	-0.104608	-0.0604849	0.059888	0.0270812	0.0219158	-0.0393938	0.0298802	-0.0270014	-0.0749743	0.0605915	-0.162236	0.0769202	0.00452483	0.389528	0.281012	0.180316	-0.0510289	-0.0385639	-0.235292	-0.0471349	-0.139738	-0.251954	-0.0108271	-0.497076	-0.0759139	-0.0403226	0.147124	0.0314394	-0.100803	-0.0368443	0.0749293	0.0310308	0.178042	-0.134992	-0.133108	-0.0785915	-0.151188	-0.02021	-0.0810632	0.0204361	-0.0524936	0.0830351	-0.0231251	0.00709252	-0.16026	-0.142424	0.0384316	0.284022	-0.136812	-0.0689926	-0.0537716	-0.197812	-0.0642464	-0.221278	0.0667077	-0.0348185	
6.65616	-0.0659251	-0.014895	-0.0643293	-0.155408	-0.141033	-0.0973802	-0.107693	2.21678	2.71394	2.86517	0.589889	0.0539552	-0.18572	-0.0789543	-0.0894502	-0.1452	-0.0911989	-0.13294	-0.319406	-0.0693371	-0.0199472	-0.068397	-0.0355645	0.0687483	0.234123	0.35337	-0.0139515	-0.244849	-0.110872	-0.301427	-0.113197	-0.0493224	-0.0341272	-0.0770435	1.692	0.105	0.0554453	-0.0524347	0.35488	-0.121424	0.0244863	0.026301	-0.263193	-0.131784	-0.0646396	-0.103293	-0.102187	-0.0139658	-0.128074	-0.0650973	-0.207597	-0.0722388	1.05304	0.152155	1.86222	2.54267	2.73132	0.0857306	-0.145657	0.169583	-0.117049	-0.109318	-0.0777229	-0.211114	0.0778426	-0.149122	-0.161762	0.0484249	-0.196809	-0.231814	-0.0850555	-0.0631478	-0.0502592	0.0595897	-0.298498	0.270463	-0.113553	-0.168729	-0.118213	-0.30213	-0.00290671	-0.0764309	0.187845	-0.0884419	-0.179237	-0.159542	-0.153205	-0.103998	-0.175647	-0.010772	0.0264511	0.0137541	0.429092	0.0636821	0.189727	-0.0648577	0.0261135	
6.70636	0.0366519	-0.149796	-0.123555	-0.149055	-0.17755	-0.190146	-0.132176	2.01532	1.96574	2.00415	-0.55044	-0.179426	-0.148727	-0.0456556	-0.09967	0.0390173	-0.0914002	-0.103514	-0.0250455	-0.057519	-0.125896	-0.0990028	-0.0991011	-0.222782	-0.480223	-0.434656	-0.116718	-0.10471	-0.164543	-0.082534	-0.230899	-0.0568822	-0.0331784	-0.147967	1.8394	-0.183196	-0.296375	-0.0318394	-0.415036	-0.0408495	-0.15701	-0.0609258	-0.214443	-0.126218	-0.0275298	-0.198821	-0.0995752	-0.0553015	-0.208207	-0.155774	-0.285399	-0.0323993	0.843151	-0.070047	1.77856	2.16807	1.78074	-0.249283	-0.040561	-0.125998	-0.0887772	-0.0802947	-0.290711	-0.232515	-0.0378933	-0.238807	-0.20926	-0.00752176	-0.170531	-0.222869	-0.0280046	-0.201552	-0.00731183	-0.174722	-0.224966	0.0974832	-0.305665	-0.207585	-0.157972	-0.1184	0.0355016	-0.162231	-0.021343	-0.0783222	-0.0525325	-0.177232	-0.11809	-0.0977471	-0.051695	-0.102475	-0.149824	0.00709658	-0.419336	-0.268169	-0.286697	-0.0778591	-0.00509115	
6.75656	-0.618322	-0.285392	-0.227825	-0.20435	-0.251395	-0.22699	-0.329376	0.733755	0.535867	0.549729	-1.21471	-0.165325	-0.132545	-0.258906	-0.282576	-0.232597	-0.3188	-0.153374	-0.142898	-0.14318	-0.186485	-0.351557	-0.203303	-0.335284	-0.710468	-0.705399	-0.185572	-0.227802	-0.228605	-0.166683	-0.283028	-0.0766675	-0.288021	-0.0873543	0.362972	-0.38664	-0.339022	-0.953851	-0.581886	-0.173141	-0.17117	-0.256654	-0.273275	-0.180544	-0.168858	-0.265656	-0.153263	-0.312581	-0.279854	-0.203299	-0.364601	-0.121626	0.0729834	-0.422167	0.295748	0.563287	0.384146	-0.203965	-0.210503	-0.238177	-0.266509	-0.192229	-0.333603	-0.214658	-1.0587	-0.173755	-0.374756	-0.163452	-0.181426	-0.216718	-0.193272	-0.173519	-0.137169	-0.283844	-0.192868	-0.42884	-0.426354	-0.30193	-0.18878	-0.265823	-0.276796	-0.278558	-0.265376	-0.0884116	-0.0076652	-0.249127	-0.338107	-0.232702	-0.18887	-0.26339	-0.411599	-0.169483	-0.504523	-0.519807	-0.773546	-0.320678	-0.149342	
